Time (s), Channel Name, Value
160.8394, GPIO-1, 49136
160.8396, GPIO-1, 49248
160.8398, GPIO-1, 49104
160.84, GPIO-1, 49248
160.8402, GPIO-1, 49152
160.8404, GPIO-1, 49184
160.8406, GPIO-1, 49088
160.8408, GPIO-1, 49264
160.841, GPIO-1, 49168
160.8412, GPIO-1, 49216
160.8414, GPIO-1, 49248
160.8416, GPIO-1, 49264
160.8418, GPIO-1, 49200
160.842, GPIO-1, 49232
160.8422, GPIO-1, 49264
160.8424, GPIO-1, 49168
160.8426, GPIO-1, 49216
160.8428, GPIO-1, 49120
160.843, GPIO-1, 49264
160.8432, GPIO-1, 49200
160.8434, GPIO-1, 49232
160.8436, GPIO-1, 49136
160.8438, GPIO-1, 49232
160.844, GPIO-1, 49216
160.8442, GPIO-1, 49264
160.8444, GPIO-1, 49248
160.8446, GPIO-1, 49152
160.8448, GPIO-1, 49232
160.845, GPIO-1, 49264
160.8452, GPIO-1, 49200
160.8454, GPIO-1, 49232
160.8456, GPIO-1, 49136
160.8458, GPIO-1, 49248
160.846, GPIO-1, 49200
160.8462, GPIO-1, 49104
160.8464, GPIO-1, 49264
160.8466, GPIO-1, 49200
160.8468, GPIO-1, 49216
160.847, GPIO-1, 49136
160.8472, GPIO-1, 49248
160.8474, GPIO-1, 49200
160.8476, GPIO-1, 49248
160.8478, GPIO-1, 49264
160.848, GPIO-1, 49200
160.8482, GPIO-1, 49104
160.8484, GPIO-1, 49264
160.8486, GPIO-1, 49168
160.8488, GPIO-1, 49216
160.849, GPIO-1, 49120
160.8492, GPIO-1, 49264
160.8494, GPIO-1, 49168
160.8496, GPIO-1, 49248
160.8498, GPIO-1, 49136
160.85, GPIO-1, 49168
160.8502, GPIO-1, 49216
160.8504, GPIO-1, 49120
160.8506, GPIO-1, 49152
160.8508, GPIO-1, 49168
160.851, GPIO-1, 49104
160.8512, GPIO-1, 49136
160.8514, GPIO-1, 49232
160.8516, GPIO-1, 49104
160.8518, GPIO-1, 49264
160.852, GPIO-1, 49152
160.8522, GPIO-1, 49168
160.8524, GPIO-1, 49104
160.8526, GPIO-1, 49264
160.8528, GPIO-1, 49168
160.853, GPIO-1, 49104
160.8532, GPIO-1, 49248
160.8536, GPIO-1, 49200
160.8538, GPIO-1, 49232
160.854, GPIO-1, 49264
160.8542, GPIO-1, 49216
160.8546, GPIO-1, 49120
160.8548, GPIO-1, 49248
160.855, GPIO-1, 49200
160.8552, GPIO-1, 49248
160.8554, GPIO-1, 49136
160.8556, GPIO-1, 49168
160.8558, GPIO-1, 49216
160.856, GPIO-1, 49264
160.8562, GPIO-1, 49152
160.8564, GPIO-1, 49200
160.8566, GPIO-1, 49120
160.8568, GPIO-1, 49264
160.857, GPIO-1, 49184
160.8572, GPIO-1, 49216
160.8574, GPIO-1, 49120
160.8576, GPIO-1, 49232
160.8578, GPIO-1, 49216
160.858, GPIO-1, 49104
160.8582, GPIO-1, 49152
160.8584, GPIO-1, 49184
160.8586, GPIO-1, 49088
160.8588, GPIO-1, 49136
160.859, GPIO-1, 49232
160.8592, GPIO-1, 49104
160.8594, GPIO-1, 49120
160.8596, GPIO-1, 49152
160.8598, GPIO-1, 49184
160.86, GPIO-1, 49216
160.8602, GPIO-1, 49264
160.8604, GPIO-1, 49168
160.8606, GPIO-1, 49104
160.8608, GPIO-1, 49120
160.861, GPIO-1, 49248
160.8612, GPIO-1, 49184
160.8614, GPIO-1, 49088
160.8616, GPIO-1, 49136
160.8618, GPIO-1, 49168
160.862, GPIO-1, 49200
160.8622, GPIO-1, 49264
160.8624, GPIO-1, 49152
160.8626, GPIO-1, 49184
160.8628, GPIO-1, 49232
160.863, GPIO-1, 49136
160.8632, GPIO-1, 49184
160.8634, GPIO-1, 49216
160.8636, GPIO-1, 49264
160.8638, GPIO-1, 49152
160.8642, GPIO-1, 49104
160.8644, GPIO-1, 49136
160.8646, GPIO-1, 49184
160.8648, GPIO-1, 49088
160.865, GPIO-1, 49120
160.8652, GPIO-1, 49152
160.8654, GPIO-1, 49184
160.8656, GPIO-1, 49248
160.8658, GPIO-1, 49136
160.866, GPIO-1, 49184
160.8662, GPIO-1, 49216
160.8664, GPIO-1, 49120
160.8666, GPIO-1, 49168
160.8668, GPIO-1, 49120
160.867, GPIO-1, 49248
160.8672, GPIO-1, 49264
160.8674, GPIO-1, 49184
160.8676, GPIO-1, 49088
160.8678, GPIO-1, 49264
160.868, GPIO-1, 49168
160.8682, GPIO-1, 49120
160.8686, GPIO-1, 49136
160.8688, GPIO-1, 49184
160.869, GPIO-1, 49104
160.8692, GPIO-1, 49136
160.8694, GPIO-1, 49168
160.8696, GPIO-1, 49216
160.8698, GPIO-1, 49104
160.87, GPIO-1, 49264
160.8702, GPIO-1, 49184
160.8704, GPIO-1, 49232
160.8706, GPIO-1, 49264
160.8708, GPIO-1, 49232
160.871, GPIO-1, 49104
160.8712, GPIO-1, 49248
160.8714, GPIO-1, 49152
160.8716, GPIO-1, 49184
160.8718, GPIO-1, 49104
160.872, GPIO-1, 49264
160.8722, GPIO-1, 49216
160.8726, GPIO-1, 49248
160.873, GPIO-1, 49200
160.8732, GPIO-1, 49088
160.8734, GPIO-1, 49136
160.8736, GPIO-1, 49216
160.8738, GPIO-1, 49104
160.874, GPIO-1, 49120
160.8742, GPIO-1, 49248
160.8744, GPIO-1, 49136
160.8746, GPIO-1, 49104
160.8748, GPIO-1, 49136
160.875, GPIO-1, 49216
160.8752, GPIO-1, 49088
160.8754, GPIO-1, 49264
160.8756, GPIO-1, 49152
160.876, GPIO-1, 49104
160.8762, GPIO-1, 49264
160.8764, GPIO-1, 49184
160.8766, GPIO-1, 49088
160.8768, GPIO-1, 49136
160.877, GPIO-1, 49152
160.8772, GPIO-1, 49200
160.8774, GPIO-1, 49104
160.8776, GPIO-1, 49152
160.8778, GPIO-1, 49200
160.878, GPIO-1, 49216
160.8782, GPIO-1, 49120
160.8784, GPIO-1, 49248
160.8786, GPIO-1, 49200
160.8788, GPIO-1, 49248
160.879, GPIO-1, 49152
160.8792, GPIO-1, 49200
160.8794, GPIO-1, 49088
160.8796, GPIO-1, 49264
160.8798, GPIO-1, 49168
160.88, GPIO-1, 49216
160.8802, GPIO-1, 49104
160.8804, GPIO-1, 49248
160.8806, GPIO-1, 49184
160.8808, GPIO-1, 49104
160.881, GPIO-1, 49120
160.8812, GPIO-1, 49232
160.8814, GPIO-1, 49216
160.8816, GPIO-1, 49248
160.8818, GPIO-1, 49152
160.8822, GPIO-1, 49088
160.8824, GPIO-1, 49136
160.8826, GPIO-1, 49216
160.8828, GPIO-1, 49104
160.883, GPIO-1, 49248
160.8832, GPIO-1, 49152
160.8834, GPIO-1, 49200
160.8836, GPIO-1, 49104
160.8838, GPIO-1, 49120
160.884, GPIO-1, 49168
160.8842, GPIO-1, 49104
160.8844, GPIO-1, 49120
160.8846, GPIO-1, 49248
160.8848, GPIO-1, 49200
160.885, GPIO-1, 49232
160.8852, GPIO-1, 49264
160.8854, GPIO-1, 49184
160.8856, GPIO-1, 49216
160.8858, GPIO-1, 49120
160.886, GPIO-1, 49168
160.8862, GPIO-1, 49152
160.8864, GPIO-1, 49088
160.8866, GPIO-1, 49152
160.8868, GPIO-1, 49216
160.887, GPIO-1, 49088
160.8872, GPIO-1, 49120
160.8874, GPIO-1, 49168
160.8876, GPIO-1, 49136
160.8878, GPIO-1, 49232
160.888, GPIO-1, 49264
160.8882, GPIO-1, 49184
160.8884, GPIO-1, 49232
160.8886, GPIO-1, 49120
160.8888, GPIO-1, 49248
160.889, GPIO-1, 49120
160.8892, GPIO-1, 49104
160.8894, GPIO-1, 49152
160.8896, GPIO-1, 49184
160.8898, GPIO-1, 49232
160.89, GPIO-1, 49120
160.8902, GPIO-1, 49232
160.8904, GPIO-1, 49200
160.8906, GPIO-1, 49248
160.8908, GPIO-1, 49152
160.891, GPIO-1, 49200
160.8912, GPIO-1, 49232
160.8914, GPIO-1, 49264
160.8916, GPIO-1, 49168
160.8918, GPIO-1, 49120
160.892, GPIO-1, 49264
160.8922, GPIO-1, 49248
160.8924, GPIO-1, 49152
160.8926, GPIO-1, 49104
160.8928, GPIO-1, 49264
160.893, GPIO-1, 49232
160.8932, GPIO-1, 49216
160.8934, GPIO-1, 49120
160.8936, GPIO-1, 49168
160.894, GPIO-1, 49104
160.8942, GPIO-1, 49136
160.8944, GPIO-1, 49232
160.8946, GPIO-1, 49104
160.8948, GPIO-1, 49264
160.895, GPIO-1, 49168
160.8952, GPIO-1, 49152
160.8954, GPIO-1, 49104
160.8956, GPIO-1, 49264
160.8958, GPIO-1, 49184
160.896, GPIO-1, 49088
160.8962, GPIO-1, 49136
160.8964, GPIO-1, 49264
160.8966, GPIO-1, 49152
160.8968, GPIO-1, 49104
160.897, GPIO-1, 49152
160.8972, GPIO-1, 49184
160.8974, GPIO-1, 49232
160.8976, GPIO-1, 49136
160.8978, GPIO-1, 49168
160.898, GPIO-1, 49200
160.8982, GPIO-1, 49248
160.8984, GPIO-1, 49264
160.8986, GPIO-1, 49184
160.8988, GPIO-1, 49104
160.899, GPIO-1, 49264
160.8992, GPIO-1, 49168
160.8994, GPIO-1, 49120
160.8996, GPIO-1, 49248
160.8998, GPIO-1, 49152
160.9, GPIO-1, 49184
160.9002, GPIO-1, 49232
160.9004, GPIO-1, 49264
160.9006, GPIO-1, 49168
160.9008, GPIO-1, 49216
160.901, GPIO-1, 49120
160.9012, GPIO-1, 49264
160.9014, GPIO-1, 49168
160.9016, GPIO-1, 49232
160.9018, GPIO-1, 49264
160.902, GPIO-1, 49184
160.9022, GPIO-1, 49104
160.9024, GPIO-1, 49248
160.9026, GPIO-1, 49152
160.9028, GPIO-1, 49184
160.903, GPIO-1, 49104
160.9032, GPIO-1, 49280
160.9034, GPIO-1, 49168
160.9036, GPIO-1, 49104
160.9038, GPIO-1, 49120
160.904, GPIO-1, 49248
160.9042, GPIO-1, 49184
160.9044, GPIO-1, 49104
160.9046, GPIO-1, 49136
160.9048, GPIO-1, 49216
160.9052, GPIO-1, 49120
160.9054, GPIO-1, 49152
160.9056, GPIO-1, 49200
160.9058, GPIO-1, 49232
160.906, GPIO-1, 49136
160.9062, GPIO-1, 49232
160.9064, GPIO-1, 49104
160.9066, GPIO-1, 49264
160.9068, GPIO-1, 49152
160.907, GPIO-1, 49200
160.9072, GPIO-1, 49248
160.9074, GPIO-1, 49136
160.9076, GPIO-1, 49184
160.9078, GPIO-1, 49088
160.908, GPIO-1, 49120
160.9082, GPIO-1, 49152
160.9084, GPIO-1, 49200
160.9086, GPIO-1, 49104
160.9088, GPIO-1, 49264
160.909, GPIO-1, 49200
160.9092, GPIO-1, 49104
160.9094, GPIO-1, 49264
160.9096, GPIO-1, 49168
160.9098, GPIO-1, 49200
160.91, GPIO-1, 49248
160.9102, GPIO-1, 49136
160.9104, GPIO-1, 49200
160.9106, GPIO-1, 49232
160.9108, GPIO-1, 49120
160.911, GPIO-1, 49168
160.9112, GPIO-1, 49120
160.9114, GPIO-1, 49248
160.9116, GPIO-1, 49152
160.9118, GPIO-1, 49184
160.912, GPIO-1, 49104
160.9122, GPIO-1, 49264
160.9124, GPIO-1, 49232
160.9126, GPIO-1, 49216
160.9128, GPIO-1, 49104
160.913, GPIO-1, 49152
160.9132, GPIO-1, 49168
160.9134, GPIO-1, 49232
160.9136, GPIO-1, 49264
160.9138, GPIO-1, 49184
160.914, GPIO-1, 49216
160.9142, GPIO-1, 49264
160.9144, GPIO-1, 49248
160.9146, GPIO-1, 49168
160.9148, GPIO-1, 49232
160.915, GPIO-1, 49264
160.9152, GPIO-1, 49168
160.9154, GPIO-1, 49104
160.9156, GPIO-1, 49120
160.9158, GPIO-1, 49248
160.916, GPIO-1, 49200
160.9162, GPIO-1, 49248
160.9164, GPIO-1, 49136
160.9166, GPIO-1, 49184
160.9168, GPIO-1, 49216
160.917, GPIO-1, 49120
160.9172, GPIO-1, 49248
160.9174, GPIO-1, 49136
160.9176, GPIO-1, 49248
160.9178, GPIO-1, 49152
160.918, GPIO-1, 49184
160.9182, GPIO-1, 49216
160.9184, GPIO-1, 49264
160.9186, GPIO-1, 49168
160.9188, GPIO-1, 49136
160.919, GPIO-1, 49120
160.9192, GPIO-1, 49264
160.9194, GPIO-1, 49184
160.9196, GPIO-1, 49088
160.9198, GPIO-1, 49264
160.92, GPIO-1, 49232
160.9202, GPIO-1, 49200
160.9204, GPIO-1, 49264
160.9206, GPIO-1, 49152
160.9208, GPIO-1, 49168
160.921, GPIO-1, 49232
160.9212, GPIO-1, 49264
160.9214, GPIO-1, 49184
160.9216, GPIO-1, 49104
160.9218, GPIO-1, 49264
160.922, GPIO-1, 49248
160.9222, GPIO-1, 49184
160.9224, GPIO-1, 49104
160.9226, GPIO-1, 49264
160.9228, GPIO-1, 49184
160.923, GPIO-1, 49104
160.9232, GPIO-1, 49120
160.9234, GPIO-1, 49248
160.9236, GPIO-1, 49200
160.9238, GPIO-1, 49104
160.924, GPIO-1, 49136
160.9242, GPIO-1, 49168
160.9244, GPIO-1, 49216
160.9246, GPIO-1, 49264
160.9248, GPIO-1, 49168
160.925, GPIO-1, 49184
160.9252, GPIO-1, 49248
160.9254, GPIO-1, 49136
160.9256, GPIO-1, 49216
160.926, GPIO-1, 49264
160.9262, GPIO-1, 49168
160.9264, GPIO-1, 49200
160.9266, GPIO-1, 49104
160.9268, GPIO-1, 49264
160.927, GPIO-1, 49168
160.9272, GPIO-1, 49088
160.9274, GPIO-1, 49264
160.9276, GPIO-1, 49248
160.9278, GPIO-1, 49200
160.928, GPIO-1, 49104
160.9282, GPIO-1, 49152
160.9284, GPIO-1, 49200
160.9286, GPIO-1, 49232
160.9288, GPIO-1, 49120
160.929, GPIO-1, 49168
160.9292, GPIO-1, 49120
160.9294, GPIO-1, 49248
160.9296, GPIO-1, 49264
160.9298, GPIO-1, 49184
160.93, GPIO-1, 49216
160.9302, GPIO-1, 49264
160.9304, GPIO-1, 49168
160.9306, GPIO-1, 49120
160.931, GPIO-1, 49152
160.9312, GPIO-1, 49184
160.9314, GPIO-1, 49088
160.9316, GPIO-1, 49264
160.9318, GPIO-1, 49232
160.932, GPIO-1, 49104
160.9322, GPIO-1, 49264
160.9324, GPIO-1, 49152
160.9326, GPIO-1, 49184
160.9328, GPIO-1, 49232
160.933, GPIO-1, 49264
160.9332, GPIO-1, 49232
160.9334, GPIO-1, 49200
160.9336, GPIO-1, 49264
160.9338, GPIO-1, 49152
160.934, GPIO-1, 49200
160.9342, GPIO-1, 49104
160.9344, GPIO-1, 49264
160.9346, GPIO-1, 49232
160.9348, GPIO-1, 49104
160.935, GPIO-1, 49120
160.9352, GPIO-1, 49248
160.9354, GPIO-1, 49184
160.9356, GPIO-1, 49104
160.9358, GPIO-1, 49136
160.936, GPIO-1, 49184
160.9362, GPIO-1, 49216
160.9364, GPIO-1, 49248
160.9368, GPIO-1, 49136
160.937, GPIO-1, 49232
160.9372, GPIO-1, 49136
160.9374, GPIO-1, 49216
160.9376, GPIO-1, 49072
160.9378, GPIO-1, 49264
160.938, GPIO-1, 49152
160.9382, GPIO-1, 49136
160.9384, GPIO-1, 49248
160.9386, GPIO-1, 49264
160.9388, GPIO-1, 49216
160.939, GPIO-1, 49088
160.9392, GPIO-1, 49136
160.9394, GPIO-1, 49232
160.9396, GPIO-1, 49200
160.9398, GPIO-1, 49104
160.94, GPIO-1, 49136
160.9402, GPIO-1, 49184
160.9404, GPIO-1, 49232
160.9406, GPIO-1, 49120
160.9408, GPIO-1, 49232
160.941, GPIO-1, 49216
160.9412, GPIO-1, 49248
160.9414, GPIO-1, 49152
160.9416, GPIO-1, 49184
160.9418, GPIO-1, 49232
160.942, GPIO-1, 49264
160.9422, GPIO-1, 49232
160.9424, GPIO-1, 49216
160.9426, GPIO-1, 49248
160.9428, GPIO-1, 49264
160.943, GPIO-1, 49184
160.9432, GPIO-1, 49088
160.9434, GPIO-1, 49136
160.9436, GPIO-1, 49184
160.9438, GPIO-1, 49216
160.944, GPIO-1, 49120
160.9442, GPIO-1, 49152
160.9446, GPIO-1, 49232
160.9448, GPIO-1, 49136
160.945, GPIO-1, 49216
160.9452, GPIO-1, 49104
160.9454, GPIO-1, 49264
160.9456, GPIO-1, 49152
160.946, GPIO-1, 49104
160.9462, GPIO-1, 49264
160.9464, GPIO-1, 49232
160.9466, GPIO-1, 49104
160.9468, GPIO-1, 49120
160.947, GPIO-1, 49168
160.9472, GPIO-1, 49200
160.9474, GPIO-1, 49104
160.9476, GPIO-1, 49136
160.9478, GPIO-1, 49200
160.948, GPIO-1, 49216
160.9482, GPIO-1, 49264
160.9484, GPIO-1, 49168
160.9486, GPIO-1, 49136
160.9488, GPIO-1, 49248
160.949, GPIO-1, 49136
160.9492, GPIO-1, 49200
160.9494, GPIO-1, 49216
160.9496, GPIO-1, 49264
160.9498, GPIO-1, 49168
160.95, GPIO-1, 49120
160.9504, GPIO-1, 49136
160.9506, GPIO-1, 49184
160.9508, GPIO-1, 49088
160.951, GPIO-1, 49264
160.9512, GPIO-1, 49232
160.9514, GPIO-1, 49200
160.9516, GPIO-1, 49264
160.9518, GPIO-1, 49152
160.952, GPIO-1, 49168
160.9522, GPIO-1, 49232
160.9524, GPIO-1, 49264
160.9526, GPIO-1, 49232
160.9528, GPIO-1, 49104
160.953, GPIO-1, 49264
160.9532, GPIO-1, 49152
160.9534, GPIO-1, 49184
160.9536, GPIO-1, 49216
160.9538, GPIO-1, 49264
160.954, GPIO-1, 49232
160.9542, GPIO-1, 49104
160.9544, GPIO-1, 49248
160.9548, GPIO-1, 49200
160.955, GPIO-1, 49104
160.9552, GPIO-1, 49264
160.9554, GPIO-1, 49216
160.9558, GPIO-1, 49120
160.956, GPIO-1, 49168
160.9562, GPIO-1, 49184
160.9564, GPIO-1, 49232
160.9566, GPIO-1, 49152
160.9568, GPIO-1, 49216
160.957, GPIO-1, 49088
160.9572, GPIO-1, 49264
160.9574, GPIO-1, 49168
160.9576, GPIO-1, 49200
160.9578, GPIO-1, 49232
160.958, GPIO-1, 49136
160.9582, GPIO-1, 49184
160.9584, GPIO-1, 49216
160.9586, GPIO-1, 49120
160.9588, GPIO-1, 49248
160.959, GPIO-1, 49200
160.9592, GPIO-1, 49248
160.9594, GPIO-1, 49264
160.9596, GPIO-1, 49168
160.9598, GPIO-1, 49216
160.96, GPIO-1, 49120
160.9602, GPIO-1, 49152
160.9604, GPIO-1, 49120
160.9606, GPIO-1, 49248
160.9608, GPIO-1, 49136
160.961, GPIO-1, 49184
160.9612, GPIO-1, 49088
160.9614, GPIO-1, 49120
160.9616, GPIO-1, 49168
160.9618, GPIO-1, 49120
160.962, GPIO-1, 49248
160.9622, GPIO-1, 49136
160.9624, GPIO-1, 49184
160.9626, GPIO-1, 49232
160.9628, GPIO-1, 49264
160.963, GPIO-1, 49232
160.9632, GPIO-1, 49200
160.9634, GPIO-1, 49120
160.9636, GPIO-1, 49152
160.9638, GPIO-1, 49168
160.964, GPIO-1, 49232
160.9642, GPIO-1, 49136
160.9644, GPIO-1, 49232
160.9646, GPIO-1, 49104
160.965, GPIO-1, 49152
160.9652, GPIO-1, 49184
160.9654, GPIO-1, 49088
160.9656, GPIO-1, 49264
160.9658, GPIO-1, 49232
160.966, GPIO-1, 49104
160.9662, GPIO-1, 49120
160.9664, GPIO-1, 49248
160.9666, GPIO-1, 49200
160.9668, GPIO-1, 49232
160.967, GPIO-1, 49264
160.9672, GPIO-1, 49216
160.9676, GPIO-1, 49120
160.9678, GPIO-1, 49248
160.968, GPIO-1, 49184
160.9682, GPIO-1, 49248
160.9684, GPIO-1, 49264
160.9686, GPIO-1, 49216
160.9688, GPIO-1, 49088
160.969, GPIO-1, 49264
160.9692, GPIO-1, 49168
160.9694, GPIO-1, 49200
160.9696, GPIO-1, 49248
160.9698, GPIO-1, 49136
160.97, GPIO-1, 49184
160.9702, GPIO-1, 49104
160.9704, GPIO-1, 49120
160.9706, GPIO-1, 49232
160.9708, GPIO-1, 49136
160.971, GPIO-1, 49104
160.9712, GPIO-1, 49264
160.9714, GPIO-1, 49184
160.9716, GPIO-1, 49232
160.9718, GPIO-1, 49136
160.972, GPIO-1, 49232
160.9722, GPIO-1, 49200
160.9724, GPIO-1, 49248
160.9726, GPIO-1, 49152
160.9728, GPIO-1, 49184
160.973, GPIO-1, 49088
160.9732, GPIO-1, 49264
160.9734, GPIO-1, 49168
160.9736, GPIO-1, 49120
160.974, GPIO-1, 49248
160.9742, GPIO-1, 49184
160.9744, GPIO-1, 49232
160.9746, GPIO-1, 49264
160.9748, GPIO-1, 49168
160.975, GPIO-1, 49200
160.9752, GPIO-1, 49104
160.9754, GPIO-1, 49264
160.9756, GPIO-1, 49184
160.9758, GPIO-1, 49232
160.976, GPIO-1, 49136
160.9762, GPIO-1, 49232
160.9764, GPIO-1, 49088
160.9766, GPIO-1, 49248
160.977, GPIO-1, 49200
160.9772, GPIO-1, 49104
160.9774, GPIO-1, 49264
160.9776, GPIO-1, 49184
160.9778, GPIO-1, 49088
160.978, GPIO-1, 49264
160.9782, GPIO-1, 49152
160.9784, GPIO-1, 49200
160.9786, GPIO-1, 49104
160.9788, GPIO-1, 49136
160.979, GPIO-1, 49200
160.9792, GPIO-1, 49104
160.9794, GPIO-1, 49136
160.9796, GPIO-1, 49248
160.9798, GPIO-1, 49200
160.98, GPIO-1, 49248
160.9802, GPIO-1, 49152
160.9804, GPIO-1, 49216
160.9806, GPIO-1, 49088
160.9808, GPIO-1, 49136
160.981, GPIO-1, 49168
160.9812, GPIO-1, 49200
160.9814, GPIO-1, 49248
160.9816, GPIO-1, 49136
160.9818, GPIO-1, 49184
160.982, GPIO-1, 49232
160.9822, GPIO-1, 49120
160.9824, GPIO-1, 49232
160.9826, GPIO-1, 49200
160.9828, GPIO-1, 49104
160.983, GPIO-1, 49152
160.9832, GPIO-1, 49184
160.9834, GPIO-1, 49088
160.9836, GPIO-1, 49136
160.9838, GPIO-1, 49232
160.984, GPIO-1, 49200
160.9842, GPIO-1, 49248
160.9844, GPIO-1, 49152
160.9846, GPIO-1, 49184
160.9848, GPIO-1, 49232
160.985, GPIO-1, 49264
160.9852, GPIO-1, 49216
160.9856, GPIO-1, 49248
160.9858, GPIO-1, 49264
160.986, GPIO-1, 49184
160.9862, GPIO-1, 49104
160.9864, GPIO-1, 49136
160.9866, GPIO-1, 49216
160.987, GPIO-1, 49120
160.9872, GPIO-1, 49264
160.9874, GPIO-1, 49152
160.9876, GPIO-1, 49232
160.9878, GPIO-1, 49264
160.988, GPIO-1, 49216
160.9882, GPIO-1, 49088
160.9884, GPIO-1, 49264
160.9886, GPIO-1, 49248
160.9888, GPIO-1, 49200
160.989, GPIO-1, 49104
160.9892, GPIO-1, 49136
160.9894, GPIO-1, 49168
160.9896, GPIO-1, 49088
160.9898, GPIO-1, 49136
160.99, GPIO-1, 49152
160.9902, GPIO-1, 49200
160.9904, GPIO-1, 49104
160.9906, GPIO-1, 49136
160.9908, GPIO-1, 49168
160.991, GPIO-1, 49216
160.9912, GPIO-1, 49136
160.9914, GPIO-1, 49248
160.9916, GPIO-1, 49200
160.9918, GPIO-1, 49248
160.992, GPIO-1, 49152
160.9922, GPIO-1, 49200
160.9924, GPIO-1, 49216
160.9926, GPIO-1, 49264
160.9928, GPIO-1, 49168
160.993, GPIO-1, 49200
160.9932, GPIO-1, 49120
160.9934, GPIO-1, 49264
160.9936, GPIO-1, 49184
160.9938, GPIO-1, 49088
160.994, GPIO-1, 49136
160.9942, GPIO-1, 49168
160.9944, GPIO-1, 49200
160.9946, GPIO-1, 49120
160.9948, GPIO-1, 49152
160.995, GPIO-1, 49168
160.9952, GPIO-1, 49104
160.9954, GPIO-1, 49136
160.9956, GPIO-1, 49184
160.9958, GPIO-1, 49104
160.996, GPIO-1, 49248
160.9962, GPIO-1, 49152
160.9964, GPIO-1, 49200
160.9966, GPIO-1, 49232
160.9968, GPIO-1, 49264
160.997, GPIO-1, 49168
160.9972, GPIO-1, 49216
160.9974, GPIO-1, 49264
160.9976, GPIO-1, 49152
160.9978, GPIO-1, 49200
160.998, GPIO-1, 49104
160.9982, GPIO-1, 49136
160.9984, GPIO-1, 49168
160.9986, GPIO-1, 49216
160.9988, GPIO-1, 49120
160.999, GPIO-1, 49264
160.9992, GPIO-1, 49152
160.9994, GPIO-1, 49104
160.9996, GPIO-1, 49136
160.9998, GPIO-1, 49184
161, GPIO-1, 49216
161.0002, GPIO-1, 49264
161.0006, GPIO-1, 49200
161.0008, GPIO-1, 49104
161.001, GPIO-1, 49280
161.0012, GPIO-1, 49184
161.0014, GPIO-1, 49232
161.0016, GPIO-1, 49264
161.0018, GPIO-1, 49248
161.002, GPIO-1, 49152
161.0022, GPIO-1, 49104
161.0024, GPIO-1, 49280
161.0026, GPIO-1, 49200
161.0028, GPIO-1, 49216
161.003, GPIO-1, 49136
161.0032, GPIO-1, 49168
161.0034, GPIO-1, 49200
161.0036, GPIO-1, 49248
161.0038, GPIO-1, 49152
161.004, GPIO-1, 49200
161.0042, GPIO-1, 49216
161.0044, GPIO-1, 49280
161.0046, GPIO-1, 49232
161.0048, GPIO-1, 49120
161.0052, GPIO-1, 49264
161.0054, GPIO-1, 49200
161.0056, GPIO-1, 49088
161.0058, GPIO-1, 49136
161.006, GPIO-1, 49168
161.0062, GPIO-1, 49216
161.0064, GPIO-1, 49104
161.0066, GPIO-1, 49264
161.0068, GPIO-1, 49168
161.007, GPIO-1, 49232
161.0072, GPIO-1, 49264
161.0074, GPIO-1, 49232
161.0076, GPIO-1, 49216
161.0078, GPIO-1, 49264
161.008, GPIO-1, 49152
161.0082, GPIO-1, 49184
161.0084, GPIO-1, 49104
161.0086, GPIO-1, 49264
161.0088, GPIO-1, 49184
161.009, GPIO-1, 49216
161.0092, GPIO-1, 49120
161.0094, GPIO-1, 49248
161.0096, GPIO-1, 49200
161.0098, GPIO-1, 49248
161.01, GPIO-1, 49264
161.0102, GPIO-1, 49216
161.0106, GPIO-1, 49120
161.0108, GPIO-1, 49264
161.011, GPIO-1, 49136
161.0112, GPIO-1, 49248
161.0114, GPIO-1, 49136
161.0116, GPIO-1, 49216
161.0118, GPIO-1, 49104
161.012, GPIO-1, 49264
161.0122, GPIO-1, 49248
161.0124, GPIO-1, 49152
161.0126, GPIO-1, 49248
161.0128, GPIO-1, 49136
161.013, GPIO-1, 49184
161.0132, GPIO-1, 49232
161.0134, GPIO-1, 49120
161.0136, GPIO-1, 49248
161.0138, GPIO-1, 49200
161.014, GPIO-1, 49104
161.0142, GPIO-1, 49264
161.0144, GPIO-1, 49184
161.0146, GPIO-1, 49232
161.0148, GPIO-1, 49136
161.015, GPIO-1, 49248
161.0152, GPIO-1, 49200
161.0154, GPIO-1, 49248
161.0156, GPIO-1, 49152
161.0158, GPIO-1, 49184
161.016, GPIO-1, 49088
161.0162, GPIO-1, 49280
161.0164, GPIO-1, 49152
161.0166, GPIO-1, 49216
161.0168, GPIO-1, 49120
161.017, GPIO-1, 49264
161.0172, GPIO-1, 49152
161.0174, GPIO-1, 49232
161.0176, GPIO-1, 49264
161.0178, GPIO-1, 49232
161.018, GPIO-1, 49216
161.0182, GPIO-1, 49104
161.0184, GPIO-1, 49264
161.0186, GPIO-1, 49168
161.0188, GPIO-1, 49232
161.019, GPIO-1, 49136
161.0192, GPIO-1, 49216
161.0194, GPIO-1, 49088
161.0196, GPIO-1, 49264
161.0198, GPIO-1, 49152
161.0202, GPIO-1, 49104
161.0204, GPIO-1, 49264
161.0206, GPIO-1, 49168
161.0208, GPIO-1, 49232
161.021, GPIO-1, 49120
161.0212, GPIO-1, 49152
161.0214, GPIO-1, 49200
161.0216, GPIO-1, 49104
161.0218, GPIO-1, 49264
