Time (s), Cell Name, Value
241.506887, C046, 9.573936
258.593225, C046, 13.57468
1825.517991, C046, 15.16122
1849.998403, C046, 14.46972
1868.083932, C046, 16.23713
1874.378895, C046, 11.03909
1894.063145, C046, 16.10942
1895.861706, C046, 12.49654
1899.358908, C046, 13.87207
219.324624, C047, 18.0459
1853.595525, C047, 11.47606
1928.635483, C047, 22.92031
1929.434843, C047, 27.71632
26.878507, C048, 12.01662
29.67627, C048, 11.7718
134.892138, C048, 9.051735
242.406168, C048, 9.63413
253.9969, C048, 25.47547
1727.896101, C048, 27.4274
207.334212, C049, 28.10334
1.498801, C050, 21.23442
50.359731, C050, 11.89754
159.072803, C050, 9.723641
219.224704, C050, 9.467701
1777.256606, C050, 18.06292
1790.945653, C050, 13.61645
1807.832142, C050, 22.5597
1859.490808, C050, 17.54787
1892.064744, C050, 13.05039
1940.326129, C050, 14.17241
1945.122291, C050, 16.36122
1966.605102, C050, 32.26772
0.999201, C051, 18.86325
5.095925, C051, 18.34215
68.245429, C051, 16.92793
80.13592199999999, C051, 14.5988
102.018424, C051, 11.89672
166.56681, C051, 10.5954
177.358181, C051, 25.87181
242.106408, C051, 10.96354
249.900176, C051, 16.93271
1713.907294, C051, 12.7411
1729.994422, C051, 17.66645
1742.584348, C051, 18.1484
1748.179871, C051, 11.93428
1769.662682, C051, 11.25502
1913.147875, C051, 11.49686
1918.843318, C051, 14.37689
1920.541959, C051, 20.71777
1934.031166, C051, 15.54445
150.179913, C052, 11.64449
1738.687466, C052, 21.28231
1841.705039, C052, 15.41875
1843.80336, C052, 17.26258
1899.858508, C052, 28.87138
39.86812, C053, 18.78857
42.466043, C053, 11.19183
63.549185, C053, 24.95324
64.248625, C053, 8.983475
129.496452, C053, 15.41522
1704.914489, C053, 16.70987
1706.51321, C053, 19.1228
1712.408493, C053, 13.27166
1747.480431, C053, 14.19679
1813.727425, C053, 17.72817
1815.326145, C053, 21.2577
1851.697044, C053, 17.48142
1871.481214, C053, 15.63025
1881.273379, C053, 15.2395
1894.063145, C053, 14.27585
1898.959228, C053, 13.78622
1903.15587, C053, 21.73522
1979.095109, C053, 18.08142
218.525264, C054, 9.954746
225.319831, C054, 9.243822
240.307846, C054, 17.07679
242.306248, C054, 22.14586
1688.727441, C054, 8.515825
1689.426881, C054, 11.33268
1770.961643, C054, 17.96737
1871.681054, C054, 15.11544
1899.258988, C054, 13.71756
175.65954, C055, 19.10469
239.508485, C055, 15.83222
1933.331725, C055, 10.20916
1946.521172, C055, 26.69697
14.088734, C056, 16.49631
1724.099139, C056, 24.92999
55.855337, C057, 13.46887
162.969687, C057, 26.94805
193.745078, C057, 15.50228
235.511681, C057, 15.00202
263.289469, C057, 15.49942
1700.418087, C057, 21.53539
1722.900098, C057, 10.28422
1764.36692, C057, 9.151101
85.831368, C058, 12.60596
103.517226, C058, 13.56409
167.466091, C058, 12.40409
1697.320565, C058, 10.1781
1730.494022, C058, 11.43065
1757.472436, C058, 9.669285
1825.517991, C058, 9.944414
22.382102, C059, 17.47255
49.760211, C059, 13.68313
150.179913, C059, 9.034971
180.455705, C059, 14.43668
184.452509, C059, 20.01758
228.817034, C059, 9.208179
1842.904079, C059, 9.428967
1882.77218, C059, 10.58539
1901.457229, C059, 20.70208
1906.353312, C059, 8.17734
1941.72501, C059, 11.07164
1947.720213, C059, 10.65999
231.315037, C060, 14.78814
238.709124, C060, 25.47022
267.785874, C060, 19.3192
1826.117511, C060, 10.95785
1893.963225, C060, 12.87346
1914.346916, C060, 9.510253
49.56037, C061, 8.503586
59.552381, C061, 17.35018
148.281432, C061, 17.60085
157.973681, C061, 22.36466
1703.315769, C061, 11.49115
1809.330942, C061, 11.96325
61.350942, C062, 13.30363
1736.189465, C062, 14.32285
1904.254991, C062, 27.31512
1908.751393, C062, 12.44999
103.317385, C063, 16.49717
252.697939, C063, 20.43968
258.992905, C063, 15.04174
60.951262, C064, 13.49231
132.693896, C064, 19.19916
13.189453, C065, 9.895915
13.788974, C065, 10.19127
19.68426, C065, 11.93936
49.760211, C065, 9.279093
126.498849, C065, 10.82827
131.394934, C065, 8.954248
148.681112, C065, 8.339891
187.250272, C065, 9.342519
218.825024, C065, 10.93928
1809.330942, C065, 7.779246
1882.57234, C065, 7.394597
1913.247795, C065, 8.382126
1980.294149, C065, 8.086513
1789.346932, C066, 12.23754
33.872914, C067, 8.567481
38.269399, C067, 9.42234
42.565963, C067, 11.08912
161.670725, C067, 8.812744
244.20473, C067, 9.344813
1888.167862, C067, 17.16245
39.56836, C068, 11.67135
130.695494, C068, 11.63683
160.271844, C068, 12.96444
190.647555, C068, 15.90367
1864.28697, C068, 12.55853
55.655497, C069, 8.097392
65.747427, C069, 8.352962
91.027213, C069, 10.63039
1723.599539, C069, 12.20325
13.289373, C070, 12.27205
136.6907, C070, 12.02411
192.146357, C070, 12.20327
251.299057, C070, 11.88722
1686.5292, C070, 11.2621
55.355736, C071, 7.02088
77.23823899999999, C071, 25.163
129.496452, C071, 33.34504
129.996053, C071, 12.42227
134.592378, C071, 70.542
143.485267, C071, 22.61821
143.884947, C071, 34.0549
147.382151, C071, 19.67547
265.387792, C071, 21.42345
1767.064761, C071, 20.96223
1860.390088, C071, 15.39934
1871.980814, C071, 13.65925
1879.874498, C071, 27.08865
1904.554751, C071, 8.269794
1908.051953, C071, 37.26828
1963.1079, C071, 14.92736
1775.058365, C072, 13.62205
1781.053568, C072, 13.22859
1781.653088, C072, 45.22167
4.096724, C073, 12.32515
135.191898, C073, 18.08487
136.490859, C073, 29.09402
138.988862, C073, 22.44017
190.247875, C073, 10.55798
1687.22864, C073, 25.45929
1695.821765, C073, 22.17816
1845.202241, C073, 19.00664
1885.869701, C073, 17.75186
1930.434044, C073, 20.8858
1967.104702, C073, 19.72018
56.454857, C074, 9.583926
158.173522, C074, 29.85644
169.464493, C074, 14.45431
175.459699, C074, 14.23339
244.20473, C074, 9.698545
1766.365321, C074, 19.87584
1776.257406, C074, 23.9367
1781.153488, C074, 20.28467
1928.635483, C074, 40.54098
1929.434843, C074, 12.51913
27.577948, C075, 11.6957
105.615548, C075, 12.5437
114.608357, C075, 18.38706
130.095973, C075, 11.40084
161.171125, C075, 14.61403
161.870565, C075, 12.38791
208.133573, C075, 15.89557
220.024065, C075, 31.11932
1690.725842, C075, 10.32867
1750.478032, C075, 11.27714
1766.06556, C075, 24.43434
1881.573139, C075, 10.48857
1990.186234, C075, 9.833108
68.84495, C076, 21.58173
77.537999, C076, 15.33474
211.430936, C076, 26.36082
249.800256, C076, 29.36014
264.388591, C076, 21.47524
1760.769798, C076, 13.51441
1871.880894, C076, 16.50263
1872.380494, C076, 11.12255
1875.877696, C076, 27.46958
7.294167, C077, 8.269667
26.678667, C077, 10.83892
62.150303, C077, 12.06098
270.283877, C077, 9.970726
1690.026402, C077, 21.14669
1813.827345, C077, 14.20618
1881.073539, C077, 12.44295
1885.270181, C077, 16.25149
1887.268582, C077, 20.0282
1967.004782, C077, 12.2699
1970.002384, C077, 16.83245
1985.090312, C077, 14.03799
12.889693, C078, 10.82441
158.173522, C078, 6.224864
183.553228, C078, 20.4507
236.311042, C078, 7.0509
1691.525203, C078, 12.85269
1694.422884, C078, 16.43776
1820.422068, C078, 16.11811
1827.716232, C078, 22.32422
1833.311755, C078, 14.86066
1835.210236, C078, 17.82906
1844.40288, C078, 17.14902
1863.08793, C078, 12.54362
1865.985611, C078, 18.77049
1873.079935, C078, 15.70409
1909.550753, C078, 15.91589
1973.299746, C078, 11.58875
1980.593909, C078, 16.39236
1985.090312, C078, 11.89447
54.656296, C079, 12.56989
57.753819, C079, 27.51687
59.1527, C079, 14.14931
150.779434, C079, 18.69665
162.170326, C079, 17.02607
185.45171, C079, 22.40123
1701.117527, C079, 21.77493
1809.031182, C079, 18.3053
1883.57154, C079, 13.44506
1954.015176, C079, 8.540896
1968.603503, C079, 8.496726
39.16868, C080, 19.5526
40.867321, C080, 10.34612
59.25262, C080, 11.0354
60.651502, C080, 11.24248
137.689901, C080, 14.7053
192.845797, C080, 13.67953
212.829818, C080, 11.53153
1858.291767, C080, 19.38867
12.290172, C081, 13.47116
26.678667, C081, 14.45712
67.945669, C081, 9.947288
68.74503, C081, 10.2304
186.05123, C081, 9.53139
219.124784, C081, 13.04512
240.507686, C081, 9.397251
1860.390088, C081, 8.821695
1905.653871, C081, 10.04894
1915.446036, C081, 12.35016
1938.727408, C081, 11.6305
1971.001584, C081, 9.1938
1.698641, C082, 12.19495
7.094327, C082, 19.54104
159.972084, C082, 14.51982
243.105609, C082, 10.18965
1813.327744, C082, 8.46109
1872.480414, C082, 7.997438
1901.457229, C082, 10.33571
1928.935243, C082, 7.108056
1946.721012, C082, 17.02921
68.145509, C083, 13.32856
1983.991191, C083, 7.967999
22.581943, C084, 19.29685
183.253467, C084, 26.84926
234.6124, C084, 15.7978
1909.550753, C084, 9.953023
1921.641079, C084, 13.62877
1984.890472, C084, 12.69055
109.312592, C085, 11.61993
186.650751, C085, 13.20353
189.648354, C085, 16.51335
194.844199, C085, 8.943587
198.541243, C085, 10.40569
203.537248, C085, 15.34009
231.714717, C085, 13.71139
248.701135, C085, 12.8319
262.989709, C085, 8.603248
269.184756, C085, 12.45923
1743.383709, C085, 8.782253
1747.880111, C085, 10.87551
1786.848931, C085, 14.68982
1801.836939, C085, 9.298794
1813.427664, C085, 12.63102
1829.714633, C085, 10.08158
1862.488409, C085, 10.59392
1865.186251, C085, 9.354969
1867.684252, C085, 11.6638
1874.378895, C085, 11.95295
1887.368502, C085, 11.2514
1946.920852, C085, 9.892484
1957.312538, C085, 8.503731
1976.197427, C085, 12.67335
1939.726609, C086, 17.00489
1979.994389, C086, 17.58706
26.079146, C087, 10.8281
45.863327, C087, 14.87984
206.235091, C087, 14.36484
1782.952049, C087, 9.187053
1793.743414, C087, 9.67568
1829.714633, C087, 8.967021
1838.807357, C087, 13.29904
1879.874498, C087, 8.295148
1889.266983, C087, 14.81825
1890.166263, C087, 18.69439
1897.760187, C087, 9.603254
1965.605902, C087, 12.43819
15.287775, C088, 8.861012
104.916107, C088, 8.948297
142.585986, C088, 16.07258
152.378156, C088, 8.366287
167.466091, C088, 13.70933
174.660339, C088, 13.53257
255.895382, C088, 11.63451
1787.148691, C088, 11.7949
1860.290168, C088, 9.288031
1878.575538, C088, 9.383747
1936.129487, C088, 9.096682
1941.72501, C088, 13.62724
1945.621892, C088, 8.510221
37.270198, C089, 8.23994
74.640316, C089, 10.65724
166.966491, C089, 12.3905
182.554027, C089, 15.01815
1730.194262, C089, 7.524637
1732.292583, C089, 7.664805
1809.031182, C089, 7.111704
1833.811355, C089, 8.481691
1871.381294, C089, 22.37
1905.753791, C089, 7.917871
1981.29335, C089, 10.7656
74.140716, C090, 10.8055
81.434883, C090, 8.663965
142.585986, C090, 14.88906
148.381352, C090, 9.800591
166.966491, C090, 12.21245
170.663535, C090, 13.16448
182.054426, C090, 13.2336
186.850591, C090, 9.364431
190.347795, C090, 10.31913
1762.868119, C090, 12.52812
1796.041576, C090, 14.15357
1800.537978, C090, 15.19129
1902.25659, C090, 10.2074
1904.954431, C090, 10.08068
1960.210219, C090, 9.076887
1961.6091, C090, 12.50518
27.877708, C091, 18.61041
40.867321, C091, 10.73974
88.42928999999999, C091, 9.043458
137.789821, C091, 10.28753
142.386146, C091, 11.88391
145.783429, C091, 11.93286
221.123186, C091, 8.614264
1734.091144, C091, 7.715678
1746.18147, C091, 15.25776
1774.159085, C091, 8.078928
1775.957645, C091, 16.76006
1809.730623, C091, 13.00428
1833.311755, C091, 8.234378
1878.475617, C091, 9.031328
1898.759388, C091, 14.88471
1924.139081, C091, 9.605049
1946.920852, C091, 17.53982
1964.906461, C091, 12.43676
13.689054, C092, 9.763254
29.87611, C092, 8.946691
119.804202, C092, 12.71344
145.083988, C092, 8.109113
265.387792, C092, 7.357747
1784.85053, C092, 10.75719
1790.845733, C092, 10.60761
1869.882493, C092, 13.74324
1899.258988, C092, 10.08854
1963.207821, C092, 7.856229
1965.905662, C092, 10.26433
1985.390072, C092, 11.70276
16.187056, C093, 51.40099
1736.189465, C093, 20.17337
1839.306958, C093, 18.0589
1892.964025, C093, 15.52442
1899.658668, C093, 37.83907
1926.437242, C093, 41.47249
143.485267, C094, 13.1124
145.883349, C094, 40.35289
153.377357, C094, 41.78125
1866.585131, C094, 17.19998
1871.481214, C094, 10.90786
80.63552199999999, C095, 20.81078
94.224656, C095, 18.11347
100.719463, C095, 19.77846
129.696292, C095, 19.08495
134.092777, C095, 35.54155
143.884947, C095, 15.21721
257.194343, C095, 33.26938
1738.087946, C095, 15.05984
1747.280591, C095, 17.95211
1871.581134, C095, 20.6753
1881.173459, C095, 19.07122
1892.864105, C095, 14.80427
1906.353312, C095, 18.56737
1907.252592, C095, 12.28512
228.217514, C096, 17.97444
231.414957, C096, 17.70739
234.51248, C096, 18.37259
237.110403, C096, 26.99348
242.905769, C096, 15.21478
1871.381294, C096, 12.36124
1738.587546, C097, 17.74439
1745.98163, C097, 22.47132
1765.46604, C097, 14.53378
87.430089, C098, 17.73035
