 
bodyparts,snout,snout,snout,mouth,mouth,mouth,paw_VL,paw_VL,paw_VL,paw_VR,paw_VR,paw_VR,middle,middle,middle,paw_HL,paw_HL,paw_HL,paw_HR,paw_HR,paw_HR,anus,anus,anus,tail_start,tail_start,tail_start,tail_middle,tail_middle,tail_middle,tail_end,tail_end,tail_end
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
220,533.2507145404816,110.54679870605469,0.9997435212135315,532.3070087432861,123.83741535246372,0.9999444484710693,538.3906664848328,142.1743711233139,0.998668909072876,518.8601641654968,171.29005044698715,0.9998034834861755,521.6224148273468,194.89263272285461,0.9993593096733093,529.9973163604736,227.32037544250488,0.9995508790016174,501.56277227401733,204.50018745660782,0.9999979734420776,506.8247276544571,225.76502180099487,0.9998072981834412,500.7555401325226,234.1759295463562,0.9999396800994873,498.58269739151,285.57715171575546,0.9945549964904785,493.42421478033066,334.88928413391113,0.9639259576797485
221,532.7609869241714,108.4897570014,0.9996539354324341,531.5802899003029,122.17814135551453,0.9999228715896606,538.0234549045563,141.93311047554016,0.9972495436668396,517.9477013349533,167.87134265899658,0.9986448884010315,521.8856437206268,194.53343892097473,0.9995531439781189,529.2413806915283,227.134681224823,0.9993182420730591,501.56277227401733,204.50018745660782,0.9999966621398926,507.0034327507019,224.31609082221985,0.999869704246521,502.17791855335236,233.29954433441162,0.9999638795852661,498.61144399642944,285.1922962665558,0.9938312768936157,494.5932071208954,334.0626851320267,0.9045087695121765
222,531.0993194580078,107.84529113769531,0.998043417930603,529.4078516960144,120.37519612908363,0.9982469081878662,537.8243064880371,141.93311047554016,0.9989714622497559,517.9056119918823,166.97811675071716,0.9994311928749084,524.3764159977436,193.35773146152496,0.9975753426551819,529.2413806915283,226.61185956001282,0.9998372793197632,501.3164038658142,204.50018745660782,0.9999512434005737,507.0034327507019,222.67465198040009,0.9994179010391235,502.30713987350464,232.67043328285217,0.9973564147949219,499.1951442360878,285.1922962665558,0.6795238852500916,498.2800102233887,333.3372778892517,0.0480395071208477
223,530.0572557449341,106.88881182670593,0.9985179305076599,527.3313003182411,117.54965734481812,0.997380793094635,537.2219009399414,141.9219946861267,0.9993839263916016,515.4758815765381,156.18391263484955,0.9997451901435852,524.3764159977436,191.38981521129608,0.9942703247070312,529.2413806915283,225.9975402355194,0.999675989151001,500.71286499500275,205.14133244752884,0.9999300241470337,507.86203265190125,222.26648783683777,0.9997147917747498,503.3061816096306,232.4508707523346,0.9998718500137329,502.01484274864197,284.06549978256226,0.9920362830162048,501.4949960708618,331.02300357818604,0.9287851452827454
224,529.1014668941498,104.79208302497864,0.9968552589416504,526.6194068193436,116.8757843375206,0.9996104836463928,536.9890186786652,141.9219946861267,0.9995908141136169,513.7910943031311,149.04353630542755,0.9998400211334229,524.3764159977436,187.67345574498177,0.9854245781898499,529.8214604854584,225.9975402355194,0.9998701810836792,500.3453323841095,205.14133244752884,0.9999377727508545,508.7701756954193,221.63552355766296,0.9984519481658936,503.5536159873009,229.43531012535095,0.9940477609634399,503.5335081219673,283.60314440727234,0.48374947905540466,504.3563641309738,330.30839252471924,0.4023836553096771
225,530.0572557449341,101.99365234375,0.9946556091308594,526.3202172517776,112.09128522872925,0.9997028708457947,536.9890186786652,141.61780467629433,0.9986376166343689,511.7759654521942,140.25237035751343,0.999804675579071,524.0008437633514,182.9351864233613,0.9323912262916565,529.8675174713135,221.34311389923096,0.9997398257255554,500.3453323841095,205.14133244752884,0.9999589920043945,511.9785921573639,219.90332460403442,0.998053789138794,507.42980432510376,228.97355461120605,0.9959696531295776,507.72536969184875,282.063200712204,0.981662929058075,506.79964542388916,330.02277135849,0.0692005306482315
226,530.3194344043732,100.05581712722778,0.9794580936431885,525.7034405767918,110.38548421859741,0.9978819489479065,536.9890186786652,141.83753299713135,0.9982553124427795,511.7341775894165,137.24048328399658,0.9997264742851257,524.0008437633514,180.08847045898438,0.9268366694450378,531.0609321594238,217.91303062438965,0.9993675351142883,500.3453323841095,205.02090167999268,0.9999603033065796,512.58953332901,219.7576208114624,0.9965465664863586,507.9031960964203,228.94365054368973,0.9989774227142334,508.22478330135345,279.07015170902014,0.9928355813026428,509.6987489461899,326.99918631085893,0.9495453238487244
227,530.3194344043732,97.66805028915405,0.9892316460609436,525.7034405767918,107.70803833007812,0.9981202483177185,537.4301223754883,141.4205358028412,0.9964072108268738,511.59613597393036,124.92816579341888,0.999707043170929,524.0008437633514,179.94208931922913,0.9624696373939514,534.9888174533844,210.1445288658142,0.9993601441383362,500.45192527770996,204.44377255439758,0.9999908208847046,513.025860786438,217.54333448410034,0.9990271329879761,509.53224992752075,225.81445455551147,0.9998401403427124,512.7374957799911,274.5467834472656,0.9887976050376892,514.2626838684082,322.290301322937,0.9658270478248596
228,530.3194344043732,94.85991859436035,0.9972694516181946,526.3202172517776,105.70663285255432,0.999895453453064,537.5268256664276,141.32623374462128,0.9943504929542542,511.59613597393036,122.49040400981903,0.9999381303787231,524.3560072183609,175.43384051322937,0.9959482550621033,534.9888174533844,206.8374719619751,0.9996480941772461,500.5223431587219,203.38437938690186,0.9999912977218628,513.6777346134186,214.14543104171753,0.9984503984451294,510.96383572742343,223.0377140045166,0.9994027614593506,513.4247951507568,271.4182462692261,0.9924545288085938,516.0757172703743,319.7098071575165,0.9600315690040588
229,530.3243908882141,91.58066034317017,0.9976208806037903,527.1698989421129,102.08212995529175,0.999937891960144,538.6813676357269,140.39236617088318,0.9929845333099365,511.59613597393036,118.28622817993164,0.9999020099639893,524.3560072183609,172.5331151485443,0.9828537702560425,535.01799980551,200.95861464738846,0.999705970287323,501.54816672205925,203.34412670135498,0.9999864101409912,514.501900434494,210.9004602432251,0.9979420304298401,511.41783168911934,220.37037229537964,0.9993532299995422,514.614978313446,268.29165667295456,0.9925426244735718,518.3139615058899,319.3405182361603,0.879823625087738
230,530.5393617153168,87.4240403175354,0.9979779124259949,527.3356446027756,99.55230665206909,0.9999401569366455,538.6813676357269,140.0004734992981,0.990419328212738,511.90030241012573,114.64041471481323,0.9999879598617554,524.3560072183609,167.4546766281128,0.9971596002578735,535.4280222654343,195.97499573230743,0.9999490976333618,500.72321033477783,203.03952836990356,0.999974250793457,514.8040020465851,207.95559644699097,0.9991493225097656,511.66583919525146,216.6869912147522,0.9996845722198486,516.0699496269226,267.4654014110565,0.9915372133255005,519.0436460971832,315.04875898361206,0.8403735756874084
231,530.3243908882141,86.10433983802795,0.9982959628105164,527.5597274303436,96.71009096503258,0.9999167919158936,539.4968893527985,140.0004734992981,0.988619327545166,512.9294803142548,110.65263652801514,0.999946117401123,523.3355131149292,163.46378922462463,0.9938668608665466,535.9903865456581,191.1303722858429,0.9998457431793213,501.54816672205925,203.03952836990356,0.9998785257339478,514.8920791149139,203.56886434555054,0.9991877675056458,512.9066960811615,213.78772401809692,0.9992326498031616,518.22972689569,266.3527178764343,0.9916241765022278,520.9474997520447,313.5073244571686,0.9170951843261719
232,530.3812618255615,83.83494068682194,0.9980224370956421,527.5597274303436,95.29107618331909,0.9999477863311768,539.4880754947662,140.0004734992981,0.9912542700767517,512.938390493393,109.42343333363533,0.9999816417694092,523.3355131149292,162.71265029907227,0.9936908483505249,536.9506063461304,184.95838314294815,0.9997164607048035,500.72321033477783,202.7993392944336,0.9998332262039185,515.2529544830322,203.50585460662842,0.9995332956314087,513.2900638580322,212.7911166548729,0.9995125532150269,520.0766717195511,265.90092462301254,0.9959742426872253,521.7382216453552,311.0007261633873,0.4195185899734497
233,530.3812618255615,82.7750678062439,0.9969130754470825,527.5597274303436,93.61101114749908,0.999546229839325,539.4880754947662,141.21304440498352,0.9700161814689636,513.0215845108032,109.42343333363533,0.9994006156921387,523.3355131149292,162.4098846912384,0.9882694482803345,537.4256944656372,184.36987018585205,0.999545156955719,500.72321033477783,201.624804854393,0.9999884366989136,516.3652398586273,203.20941388607025,0.9997562766075134,514.4314374923706,212.2362151145935,0.9985862970352173,522.871068239212,264.73278856277466,0.9847162961959839,525.4657610058784,309.6024959087372,0.9297295212745667
234,529.4236779212952,81.28445172309875,0.9970002770423889,527.2683557271957,92.02423453330994,0.9999160766601562,539.4880754947662,141.21304440498352,0.9884618520736694,513.0215845108032,109.42343333363533,0.9996700286865234,524.4168589115143,160.05041527748108,0.9967677593231201,538.7741296291351,176.99123430252075,0.999721109867096,500.5333163738251,201.5450987815857,0.9998742341995239,516.7553676366806,198.54529285430908,0.9991718530654907,514.7114722728729,208.67984795570374,0.9992572665214539,526.2853229045868,263.04535269737244,0.9977795481681824,525.7179464101791,307.1015189886093,0.9300030469894409
235,528.8951227664948,78.51714611053467,0.9896285533905029,525.0029321908951,90.59216868877411,0.9996052384376526,539.4968893527985,141.21304440498352,0.993339478969574,513.6369795799255,109.9122142791748,0.9997174143791199,524.5391576290131,158.3506989479065,0.9977824091911316,539.6693305969238,173.9080798625946,0.9998345375061035,500.5333163738251,201.07810354232788,0.9999580383300781,517.2552652955055,197.3384530544281,0.9993590712547302,515.8544614315033,207.1998028755188,0.9988413453102112,527.3471233248711,262.77772665023804,0.9988057613372803,526.9052749946713,305.3996320962906,0.6857001781463623
236,528.152188539505,78.51714611053467,0.6967030167579651,524.4689834117889,90.59216868877411,0.9806068539619446,539.6253819465637,141.77045226097107,0.9807873964309692,513.8397827148438,110.34628772735596,0.9993709921836853,524.691736459732,152.42358827590942,0.9963462948799133,541.8306957632303,164.08912444114685,0.9998674392700195,500.5333163738251,196.96828746795654,0.9999171495437622,517.9787900447845,192.57241851091385,0.9977195858955383,516.8961826562881,203.2044117450714,0.9988880753517151,527.7663147449493,252.7210774421692,0.9963369369506836,528.015077829361,299.1920681744814,0.7194289565086365
237,527.3558503389359,75.05011510848999,0.6940203309059143,524.0347385406494,87.87066924571991,0.965347945690155,539.6253819465637,140.8887128829956,0.995630145072937,514.4999845027924,111.09926843643188,0.9995834231376648,524.691736459732,150.3281524181366,0.9967377781867981,542.0486821867526,160.84125876426697,0.999955415725708,501.62180468440056,194.5682901442051,0.9999136924743652,518.0898557677865,189.11989307403564,0.9988407492637634,517.2429476976395,199.81319785118103,0.9989750385284424,527.7663147449493,250.6676414012909,0.9943915009498596,528.015077829361,297.9051340818405,0.6779682040214539
238,524.1189576387405,74.64833354949951,0.06393367797136307,523.3690314292908,87.608318567276,0.42719605565071106,539.6253819465637,140.258469581604,0.9964748024940491,514.4999845027924,110.34628772735596,0.9985752105712891,524.691736459732,149.16009557247162,0.9972449541091919,542.0486821867526,159.496546626091,0.9999297857284546,503.7912631034851,184.44927406311035,0.9997572302818298,520.383614718914,187.3967250585556,0.9985455274581909,517.2429476976395,198.59463334083557,0.9994014501571655,527.7663147449493,249.05546987056732,0.9974236488342285,528.015077829361,297.34938940405846,0.906118631362915
239,523.9858992053196,74.64833354949951,0.17526420950889587,523.3591828346252,87.608318567276,0.6073096394538879,537.0617014244199,140.0235549211502,0.9969780445098877,514.19646692276,110.02564764022827,0.9997393488883972,524.913707613945,145.74625527858734,0.9994081258773804,542.0486821867526,159.2879877090454,0.9997439980506897,506.03024411201477,178.5094175338745,0.9997629523277283,520.5897954702377,183.67671120166779,0.9994766116142273,517.294362783432,194.8952478170395,0.9986801743507385,526.8873546123505,247.81328010559082,0.9976732134819031,527.3744601011276,296.0578908920288,0.8729122281074524
240,523.8334984779358,72.60507297515869,0.8233685493469238,521.1696457415819,82.81261420249939,0.9739323854446411,537.0617014244199,140.0235549211502,0.9987627267837524,514.0108542442322,110.02564764022827,0.9997732043266296,524.913707613945,144.00332164764404,0.9994021654129028,542.8181385993958,156.9547312706709,0.9999068975448608,508.0282055698335,167.33122873306274,0.9999700784683228,520.7508478164673,181.36159592866898,0.9997420907020569,518.6959857344627,193.05072212219238,0.9997392296791077,526.8873546123505,246.3885531425476,0.9970932006835938,526.6268711090088,292.6649093031883,0.8285014033317566
241,523.8334984779358,70.80423498153687,0.9533596634864807,520.6585454940796,80.87274980545044,0.9843324422836304,536.8123798370361,136.30263876914978,0.9996079802513123,514.0108542442322,110.02564764022827,0.9998762607574463,524.913707613945,141.43581628799438,0.9991896748542786,542.8181385993958,156.9547312706709,0.9999481439590454,508.6099491119385,159.8641197681427,0.9999698400497437,521.1550719738007,179.55654954910278,0.9998258948326111,518.6959857344627,191.36022758483887,0.9998064637184143,526.1154000759125,245.095640540123,0.9834360480308533,526.0601726695895,290.9399921298027,0.8132672905921936
242,520.5433158874512,69.19685792922974,0.4846247434616089,520.177431344986,79.83502006530762,0.9178290963172913,536.8123798370361,130.02284502983093,0.9904249310493469,513.7607254981995,109.06385552883148,0.9997720122337341,524.9612140655518,141.286865234375,0.9998784065246582,543.375406473875,156.21831679344177,0.999981164932251,508.9474399089813,154.60896062850952,0.9999915361404419,522.1864280700684,179.30126571655273,0.9986999034881592,518.6959857344627,191.26683577895164,0.9998492002487183,525.5289766788483,244.58759999275208,0.997014045715332,526.0524951852858,290.4851772785187,0.8581708669662476
243,517.6720367968082,69.19685792922974,0.09683253616094589,517.8798603713512,79.83502006530762,0.5263271927833557,536.8123798370361,125.34370148181915,0.9959802627563477,514.0108542442322,109.06385552883148,0.998970627784729,524.9612140655518,139.42071676254272,0.9998430013656616,544.7096314430237,156.21831679344177,0.9999916553497314,509.75599324703217,153.80566310882568,0.9999774694442749,522.7893159389496,178.77908366918564,0.9993014335632324,519.0733802467585,190.2918541431427,0.9999462366104126,524.8761644363403,241.21949863433838,0.9891897439956665,525.4473700523376,288.4045651257038,0.6470675468444824
244,517.6720367968082,68.90976762771606,0.33071765303611755,517.8798603713512,79.54369878768921,0.7191928029060364,536.8123798370361,113.22086215019226,0.9982944130897522,513.7607254981995,111.87255990505219,0.9996242523193359,525.5433628559113,138.97181677818298,0.9993399977684021,544.7096314430237,157.3222335577011,0.99991774559021,510.1746236085892,150.734037399292,0.999962329864502,522.7893159389496,176.32870602607727,0.999747097492218,519.0733802467585,188.34570828080177,0.9996858835220337,523.5076549053192,240.02706387080252,0.9889861345291138,523.1530523300171,288.4045651257038,0.9033840894699097
245,517.3175754547119,66.96425533294678,0.30569615960121155,517.8798603713512,77.78026294708252,0.5439053177833557,536.0323704369366,109.24015235900879,0.999808132648468,513.2266654968262,111.87255990505219,0.9999434947967529,525.5433628559113,137.387629032135,0.9997393488883972,544.7096314430237,157.3222335577011,0.9999866485595703,510.41182535886765,150.734037399292,0.9999877214431763,522.7893159389496,175.8066530227661,0.9991734623908997,519.0733802467585,187.15792083740234,0.9999674558639526,523.5076549053192,240.02706387080252,0.9936409592628479,523.0131077766418,288.4045651257038,0.89173424243927
246,517.3175754547119,65.83997392654419,0.9969262480735779,517.9367296695709,77.1783995628357,0.9998452663421631,534.3417520523071,98.63019466400146,0.9999165534973145,513.2266654968262,111.26935601234436,0.9999403953552246,525.7865710258484,136.105614900589,0.9996763467788696,544.7096314430237,157.10516238212585,0.9999743700027466,510.41182535886765,150.0758662223816,0.9999686479568481,523.4900023937225,175.65158405900002,0.9998867511749268,519.0633803606033,186.3789565563202,0.9997286200523376,522.589875459671,239.9305281639099,0.992717981338501,518.5927172899246,288.4045651257038,0.8040319085121155
247,516.9269609451294,65.53204667568207,0.9397112727165222,518.3776893615723,76.8247458934784,0.9977704286575317,532.1346204280853,95.30287432670593,0.9998970031738281,512.1435928344727,111.26935601234436,0.9999434947967529,527.2389934062958,135.94177627563477,0.9997856020927429,546.0120921134949,157.10516238212585,0.9999887943267822,511.0194128751755,150.29719060659409,0.9999860525131226,523.7783644199371,175.65158405900002,0.9995691180229187,519.56185567379,186.26083993911743,0.9999561309814453,522.0921032428741,239.9305281639099,0.9931053519248962,518.5927172899246,288.2389588356018,0.6147904396057129
248,516.9269609451294,62.46832227706909,0.9985823631286621,518.3776893615723,73.1314834356308,0.9998894929885864,529.9681386947632,88.55286121368408,0.9998000264167786,511.6695708036423,111.1821494102478,0.9997641444206238,525.7865710258484,135.24204182624817,0.9997649788856506,544.0914628505707,157.10516238212585,0.9999799728393555,511.0194128751755,150.734037399292,0.999974250793457,523.4900023937225,173.11828472465277,0.9998973608016968,519.56185567379,185.0313014984131,0.999858021736145,520.6146512031555,237.8153109550476,0.9927579164505005,518.5927172899246,285.6437277793884,0.21254898607730865
249,516.4620890617371,61.67850971221924,0.9992151260375977,517.9367296695709,73.02514934539795,0.9999321699142456,528.9959411621094,84.62003874778748,0.9992662072181702,511.3561143875122,110.62359189987183,0.9998908042907715,525.7865710258484,134.36597847938538,0.9997822642326355,544.0914628505707,155.53686237335205,0.9999769926071167,510.3078007698059,150.3324934244156,0.9999918937683105,523.4900023937225,172.62788271903992,0.999614953994751,519.56185567379,183.37624216079712,0.9999135732650757,519.4182351827621,235.23833203315735,0.9773997664451599,517.6606004238129,280.8933037519455,0.6286423206329346
250,511.94907319545746,59.00500679016113,0.9994927644729614,514.2640242576599,70.63975885510445,0.9994837045669556,526.6794142723083,82.02688694000244,0.9993515610694885,510.807764261961,109.43544101715088,0.9997884631156921,524.8603217601776,134.2568531036377,0.9996335506439209,544.0683487653732,155.53686237335205,0.9999508857727051,510.26737928390503,150.3324934244156,0.999934196472168,522.6445236206055,171.307443857193,0.9997499585151672,519.0633803606033,182.3314790725708,0.9999194145202637,517.7946113348007,233.21381855010986,0.9917324781417847,517.054762840271,280.8933037519455,0.09649315476417542
251,509.81350696086884,57.7264723777771,0.993190586566925,514.0578017234802,69.23850440979004,0.9986090064048767,524.9286742210388,77.99238657951355,0.9962577819824219,511.3561143875122,108.2729561328888,0.9995391368865967,524.8603217601776,134.09959864616394,0.9992160797119141,544.0914628505707,155.79619550704956,0.9999856948852539,510.26737928390503,151.6024670600891,0.9999867677688599,522.6445236206055,170.96220231056213,0.9998534917831421,519.56185567379,182.12444478273392,0.9998944997787476,517.7946113348007,232.48586332798004,0.997179388999939,513.9903559684753,280.41053771972656,0.4879509508609772
252,506.6793098449707,56.300105810165405,0.9996429681777954,512.0196716785431,67.0083532333374,0.9996117949485779,522.859413266182,75.0542402267456,0.9992425441741943,511.3561143875122,108.11135816574097,0.9994664788246155,524.8603217601776,132.16740894317627,0.9973834156990051,544.0683487653732,155.79619550704956,0.9999216794967651,510.1657444834709,151.6024670600891,0.9999688863754272,522.6445236206055,169.84037029743195,0.9998536109924316,518.9964950084686,179.67686557769775,0.999887228012085,517.7946113348007,230.46700429916382,0.9904119372367859,513.7664768695831,280.41053771972656,0.42212873697280884
253,506.3888635635376,55.03861713409424,0.9994860887527466,511.9598580002785,66.06354985386133,0.9997037053108215,522.8537015914917,73.79353976249695,0.9978914856910706,512.2944860458374,107.9682970046997,0.9991440773010254,524.8603217601776,131.46376127004623,0.9988037347793579,543.9691972732544,155.4151005744934,0.9999513626098633,510.1657444834709,150.92423152923584,0.9999752044677734,523.7110049724579,167.83945035934448,0.9992535710334778,518.9964950084686,178.85721170902252,0.9998446702957153,518.7272391319275,230.11506700515747,0.9944567680358887,513.7664768695831,280.41053771972656,0.9962880611419678
254,503.1009941101074,55.28922176361084,0.999473512172699,509.94634544849396,65.61964988708496,0.999778687953949,521.9188044071198,73.79353976249695,0.9948112964630127,512.2944860458374,107.04550099372864,0.9982258677482605,524.7643938064575,130.24881474673748,0.9990193843841553,543.767330288887,155.4151005744934,0.9998675584793091,510.1657444834709,150.92423152923584,0.9999736547470093,523.7110049724579,166.12738180160522,0.9996284246444702,521.5016270875931,177.10346615314484,0.9998421669006348,518.9257860183716,227.91717660427094,0.997297465801239,513.9903559684753,277.19410467147827,0.5087279677391052
255,500.553991317749,54.17422842979431,0.9998134970664978,508.2854564189911,64.99327278137207,0.9998400211334229,522.8537015914917,73.79353976249695,0.9982718229293823,512.2944860458374,107.04550099372864,0.9990081191062927,524.8099328577518,129.11879968643188,0.9992517828941345,543.4634168148041,154.96958661079407,0.999955415725708,510.23516845703125,149.938018232584,0.9999713897705078,524.2105312347412,163.56641745567322,0.9997965693473816,521.7503671646118,174.84896439313889,0.9996496438980103,519.8290572166443,226.38737058639526,0.9959182143211365,515.0544574260712,275.37824511528015,0.9924141764640808
256,499.9778102636337,52.7457959651947,0.9996200799942017,507.09646582603455,64.1287350654602,0.999854564666748,522.3394739627838,73.6373623907566,0.9996713399887085,511.90691554546356,107.04550099372864,0.997958779335022,524.7643938064575,127.82557624578476,0.9990839958190918,542.7069436311722,154.68107283115387,0.9999804496765137,510.23516845703125,149.76376867294312,0.9999920129776001,524.2105312347412,162.86285829544067,0.9997045397758484,521.7503671646118,173.26947617530823,0.9999197721481323,520.2910432815552,224.0702309012413,0.9958511590957642,517.2964973449707,273.84827303886414,0.8756247162818909
257,499.77738404273987,50.10775804519653,0.9899584650993347,507.0375030040741,60.62976050376892,0.9984925985336304,522.3394739627838,73.9484691619873,0.9976844787597656,511.03809118270874,108.30370545387268,0.9973694086074829,524.645951628685,125.07620477676392,0.9994826316833496,542.7069436311722,153.9837116599083,0.9999217987060547,510.23516845703125,141.947496175766,0.9999961853027344,524.2224736213684,157.1610813140869,0.9999440908432007,521.8588638305664,170.95507717132568,0.9996820688247681,523.8168264627457,222.5401555299759,0.9960357546806335,520.4992270469666,272.76226176321507,0.8898133635520935
258,499.310919880867,49.98280191421509,0.9991076588630676,507.0375030040741,59.317959785461426,0.9996671676635742,522.3394739627838,73.9484691619873,0.99972003698349,511.03809118270874,108.30370545387268,0.998837411403656,524.645951628685,123.00702512264252,0.9988085031509399,542.7069436311722,153.1521246433258,0.9999197721481323,510.3333411216736,136.89861536026,0.9999985694885254,524.4352520704269,156.26408624649048,0.999771773815155,521.8926618099213,168.83080625534058,0.9996383190155029,526.7479300498962,222.07891535758972,0.9963715076446533,521.7031831741333,271.18479919433594,0.6691081523895264
259,497.25239622592926,48.94696617126465,0.9672383666038513,506.49575567245483,58.473937034606934,0.9709887504577637,522.3394739627838,73.16439139842987,0.9945025444030762,510.94127368927,108.32219874858856,0.9973694086074829,523.4718047678471,121.69689011573792,0.9988933205604553,543.7383635044098,152.41068720817566,0.9995904564857483,510.46543192863464,131.83012817800045,0.9999847412109375,524.6944045722485,154.2623529434204,0.9998469352722168,522.1322178244591,167.0517497062683,0.9995396137237549,529.4128704071045,218.60196721553802,0.9985452890396118,525.185584411025,269.9026725292206,0.9883791208267212
260,495.7246296405792,47.99977219104767,0.6550818681716919,506.4924294948578,55.761879444122314,0.8570795655250549,522.0410399436951,73.16439139842987,0.9980992674827576,510.94127368927,108.30370545387268,0.9993698000907898,523.4532548189163,117.30118489265442,0.9742224812507629,543.7383635044098,152.11304903030396,0.9989547729492188,510.46543192863464,128.01221370697021,0.9999779462814331,524.6944045722485,151.16218495368958,0.9998537302017212,522.6457695960999,163.2647331058979,0.9996494054794312,529.4654521942139,216.5131537914276,0.9975399971008301,529.486635684967,268.7621134519577,0.5601805448532104
261,494.8020396232605,44.56743240356445,0.9976699948310852,506.49575567245483,55.761879444122314,0.9983571171760559,522.0410399436951,73.62730884552002,0.9991499185562134,511.84562277793884,107.09316730499268,0.9977169036865234,523.4718047678471,116.66780841350555,0.99800044298172,543.9658808708191,150.38704180717468,0.9993119239807129,510.54921782016754,126.64507460594177,0.9999227523803711,525.6695282459259,149.0610094666481,0.9998881816864014,522.9000698328018,161.59013986587524,0.9998200535774231,531.8730711936951,216.12487745285034,0.9967106580734253,531.0543525218964,267.00607419013977,0.9717943072319031
262,495.7246296405792,43.549418449401855,0.9043800830841064,503.50229001045227,55.56199836730957,0.9799903035163879,523.1612145900726,73.62612631917,0.9771139025688171,511.84562277793884,107.0109556959942,0.9990197420120239,523.4718047678471,116.0283020734787,0.9973697662353516,544.588152885437,150.1194420233369,0.9991625547409058,510.54921782016754,126.24105453491211,0.9999035596847534,525.6695282459259,148.1659812927246,0.9996082186698914,523.067370891571,160.91149953007698,0.9984645843505859,532.6202623844147,212.01328146457672,0.990371584892273,531.7469125986099,263.8783197402954,0.051602646708488464
263,494.4555003643036,43.411844700574875,0.4058195650577545,503.50229001045227,55.761879444122314,0.8512609601020813,521.7472693920135,73.62730884552002,0.8722051382064819,511.5972833633423,106.53979444503784,0.9997499585151672,522.5916390419006,115.76484870910645,0.9931395649909973,543.7383635044098,146.9401934146881,0.9982470273971558,510.46543192863464,126.64507460594177,0.9999457597732544,525.6695282459259,148.1659812927246,0.999886155128479,522.9987170111854,160.84043860435486,0.9997485280036926,532.8419032096863,209.5712594985962,0.9991718530654907,533.1317040920258,261.1317000389099,0.9969158172607422
264,492.6715302467346,41.4019296169281,0.9633126854896545,503.557897567749,56.3887357711792,0.9938805103302002,522.0451350212097,75.4915622472763,0.9938993453979492,511.5972833633423,104.71562838554382,0.9986512064933777,522.2289659976959,112.92569780349731,0.9868507981300354,543.8894671201706,140.2511134147644,0.7062191367149353,510.67534470558167,126.64507460594177,0.9999889135360718,525.8311643600464,148.01045680046082,0.9990066885948181,524.5828573703766,159.29268717765808,0.9995182752609253,533.6156635582447,209.5712594985962,0.9992142915725708,533.1317040920258,260.88347651064396,0.9722582101821899
265,492.1746312379837,40.535306453704834,0.11949251592159271,503.557897567749,56.3887357711792,0.20735178887844086,522.0451350212097,77.1392605304718,0.9913555979728699,508.42746436595917,102.20680713653564,0.9987472295761108,520.0998220443726,112.28570806980133,0.9991889595985413,543.8894671201706,136.2954707145691,0.9987670183181763,511.4285397529602,127.0187726020813,0.9999935626983643,526.4747762680054,148.01045680046082,0.9993769526481628,525.4892265796661,159.0195083618164,0.9998795986175537,533.6915049552917,209.35014122724533,0.9980418682098389,533.1317040920258,259.7561731338501,0.44280362129211426
266,491.54963424801826,40.076539039611816,0.08884431421756744,500.08940732479095,54.9797226190567,0.14288467168807983,521.3856823444366,75.4915622472763,0.9954904913902283,505.6292576789856,98.09295082092285,0.9997997879981995,519.977542757988,111.29039239883423,0.9994043111801147,542.142523765564,134.1142612695694,0.9847426414489746,510.21027278900146,127.0187726020813,0.9999814033508301,526.4238047599792,148.01045680046082,0.9985535740852356,525.8200496435165,158.6203727722168,0.9996594190597534,535.3742791414261,209.35014122724533,0.998641312122345,532.4302288293839,259.7561731338501,0.9496548175811768
267,491.54963424801826,38.94091331958771,0.06201789528131485,497.03492045402527,54.9797226190567,0.08645874261856079,520.828211069107,75.4915622472763,0.9979318380355835,499.4912456572056,88.97911602258682,0.9999384880065918,517.8034381866455,108.5050802230835,0.9981593489646912,542.1393251419067,129.85116362571716,0.9980911612510681,510.21027278900146,127.0187726020813,0.9999969005584717,526.4238047599792,144.41501319408417,0.9996771812438965,526.4547049999237,157.04219245910645,0.999922513961792,536.2019362449646,207.96411169320345,0.9980327486991882,530.0852012634277,258.9600830078125,0.4465084671974182
268,490.47792905569077,38.60314881801605,0.6336756944656372,496.7181468009949,52.360729694366455,0.976830244064331,520.828211069107,75.41476607322693,0.9993013143539429,497.00254583358765,81.09716033935547,0.9998961687088013,517.0190126895905,104.15064057707787,0.9990736246109009,539.4879834055901,125.21702456474304,0.9999308586120605,511.0835077762604,127.37047958374023,0.9999889135360718,527.2856153249741,143.95929250493646,0.9996416568756104,527.2204587459564,154.924081325531,0.9998962879180908,536.7969822883606,206.05344235897064,0.9988763928413391,530.0852012634277,256.7527213692665,0.9157080054283142
269,490.8507011383772,35.01715803146362,0.9904362559318542,496.380704164505,48.77021884918213,0.9990302324295044,520.828211069107,73.87689814716578,0.9977624416351318,492.0994589328766,75.7485613822937,0.9997687935829163,516.9374845251441,101.96738600730896,0.9993914365768433,538.3509839177132,120.20295464992523,0.9999251365661621,511.0835077762604,127.46128463745117,0.999987006187439,528.6541166305542,141.9069414138794,0.9995230436325073,527.3477509021759,153.65059971809387,0.9999282360076904,537.1932201385498,205.00897591747344,0.9984579086303711,530.0852012634277,252.83545470237732,0.611920952796936
