Time,Fluo,Isos,IO2,IO3,Distances
25.07,0.1626648885493694,0.15166117606970372,0,0,
25.08,0.16259019830702937,0.15161607817233508,0,0,
25.09,0.1625147810038449,0.15154097827540894,0,0,
25.1,0.16247232082518176,0.15150122859366053,1,0,0.2903730869293213
25.11,0.1624506944939332,0.15149453905592722,0,0,
25.12,0.1624042105815892,0.1514652821058115,0,0,
25.13,0.16230737517213778,0.15143276842608994,0,0,
25.14,0.1621603485456745,0.15136613371375962,0,0,
25.15,0.16200056198815108,0.1512321274542154,0,0,
25.16,0.1618693128490699,0.15108708310657937,0,0,
25.17,0.16180850660099205,0.1509701579437285,0,0,
25.18,0.16182850080535988,0.15088532017400055,0,0,
25.19,0.16189194538819682,0.15087042455598906,0,0,
25.2,0.16195333332972064,0.15089833342481598,1,0,0.7119036071959591
25.21,0.16197669263012746,0.1509025326616597,0,0,
25.22,0.16196911715382992,0.15091223024888084,0,0,
25.23,0.16194375948491604,0.15091372826571667,0,0,
25.24,0.1619112109193752,0.1508742312391413,0,0,
25.25,0.1618858529409706,0.15085025541611036,0,0,
25.26,0.161877328103638,0.15084371385242012,0,0,
25.27,0.1618919799454884,0.1508194373386623,0,0,
25.28,0.16190558384440462,0.15079212697053251,0,0,
25.29,0.16190245926843772,0.15075782004940136,0,0,
25.3,0.16187993382250673,0.15069747006926715,1,0,0.7119036071959591
25.31,0.16184241129346882,0.150654214096712,0,0,
25.32,0.1618101875416927,0.15062261567250018,0,0,
25.33,0.16181097118350382,0.15057659364293394,0,0,
25.34,0.16187805139191064,0.15058571208072224,0,0,
25.35,0.16199272450169866,0.15064353035783817,0,0,
25.36,0.1620950293564933,0.15068271228297012,0,0,
25.37,0.16212131237056301,0.150691891986658,0,0,
25.38,0.16203914819021759,0.15063012497300118,0,0,
25.39,0.16186721460704506,0.15047093617761606,0,0,
25.4,0.16164064723915497,0.15027296888705274,1,0,7.934957210512762
25.41,0.1614186706197184,0.1500811048109934,0,0,
25.42,0.16124539624822384,0.1499046121325829,0,0,
25.43,0.16111985711987437,0.14979027255332744,0,0,
25.44,0.1609944179355373,0.14969743954173212,0,0,
25.45,0.16082609701371478,0.1495503636380825,0,0,
25.46,0.1606493352455012,0.1494005578060771,0,0,
25.47,0.16053216737452447,0.14927486357549083,0,0,
25.48,0.1605200984598526,0.14917268596755057,0,0,
25.49,0.16059197798634164,0.1491397095878081,0,0,
25.5,0.16069260519927314,0.14916772643748427,1,0,2.063954480565209
25.51,0.16078304307907315,0.14922617247531897,0,0,
25.52,0.16083477107017455,0.14932768393566867,0,0,
25.53,0.16084182446375406,0.14943002484538243,0,0,
25.54,0.16080266490383868,0.14944993895902206,0,0,
25.55,0.16073081929616165,0.14939845709455574,0,0,
25.56,0.1606458346802319,0.1492790243396134,0,0,
25.57,0.16057736446966517,0.1491121499964208,0,0,
25.58,0.16057564091102555,0.14902419206264875,0,0,
25.59,0.16066002763467455,0.14905199032439234,0,0,
25.6,0.16080654099882896,0.14914646622470074,1,0,5.254357159137726
25.61,0.1609432282748513,0.14927458568269578,0,0,
25.62,0.16100919308924305,0.14936249745756067,0,0,
25.63,0.16099350819769695,0.14934666211976944,0,0,
25.64,0.16092288396775975,0.14926688537034033,0,0,
25.65,0.16085321363761979,0.14916957041621187,0,0,
25.66,0.16082383708343154,0.14909209952845975,0,0,
25.67,0.1608604988477331,0.14913368106413327,0,0,
25.68,0.16095422716497887,0.14927829208092902,0,0,
25.69,0.16106681020632252,0.14942043467517976,0,0,
25.7,0.16115224280842005,0.14952206670993518,1,0,0.9504457712173462
25.71,0.1611651215592864,0.14951990240427313,0,0,
25.72,0.1611038689334133,0.14938348574364776,0,0,
25.73,0.16100053777929688,0.14920156714112326,0,0,
25.74,0.16091748083208804,0.14906069914969602,0,0,
25.75,0.1608961125501649,0.14899900905075084,0,0,
25.76,0.16092101231216546,0.14905041436884947,0,0,
25.77,0.160960383160553,0.1491573822765095,0,0,
25.78,0.16098883177306667,0.14922524873021517,0,0,
25.79,0.1610098972598421,0.14927722602842172,0,0,
25.8,0.16101348429175388,0.14931032178826825,1,0,0.7383118867874146
25.81,0.16098799149892465,0.14930061595529862,0,0,
25.82,0.1609497821957449,0.14930448176335145,0,0,
25.83,0.16092839984578455,0.14932651264881555,0,0,
25.84,0.16094866514779532,0.14934328941836947,0,0,
25.85,0.16098973521446946,0.14937872434955435,0,0,
25.86,0.16102328544674263,0.14942545730027423,0,0,
25.87,0.16103301206148157,0.14945237605209197,0,0,
25.88,0.16102007341584065,0.14949119128248692,0,0,
25.89,0.1610012802444749,0.14953180499453092,0,0,
25.9,0.16098948117732687,0.14954450270062794,1,0,2.6267913589410328
25.91,0.1610068089130687,0.14959402447956302,0,0,
25.92,0.16104500979912303,0.14967300753406274,0,0,
25.93,0.16107237763646096,0.14972343900147547,0,0,
25.94,0.16104868106024603,0.1497533297498717,0,0,
25.95,0.1609538489721108,0.14973265347800607,0,0,
25.96,0.1608220103218088,0.14962970829722508,0,0,
25.97,0.1607006923719855,0.14949131867041565,0,0,
25.98,0.16063904265694193,0.14935821261474913,0,0,
25.99,0.1606560297289416,0.14925509317205432,0,0,
26.0,0.16074249194468332,0.14926212816493314,1,0,1.437832940413958
26.01,0.16086558703479273,0.14936503067263546,0,0,
26.02,0.16097933866754782,0.14946972587720667,0,0,
26.03,0.16105714508645208,0.1495586354745114,0,0,
26.04,0.16106856986902618,0.14958359914714875,0,0,
26.05,0.16101474358554624,0.14951462234415458,0,0,
26.06,0.16093325053729673,0.14942835850416103,0,0,
26.07,0.1608718550510184,0.14937410718936736,0,0,
26.08,0.16085924171099802,0.1493620034779667,0,0,
26.09,0.16088721107508008,0.14941761467034698,0,0,
26.1,0.160942005247081,0.1495016377548563,1,0,4.819854497909546
26.11,0.1609880694771838,0.14953909859164158,0,0,
26.12,0.16098986883314093,0.149550447105181,0,0,
26.13,0.1609336715186178,0.1495286738026593,0,0,
26.14,0.16084359656104666,0.14945139476445643,0,0,
26.15,0.16078499509144295,0.14939217350298786,0,0,
26.16,0.1607950803367885,0.14937290338408532,0,0,
26.17,0.16086470639125255,0.1493851383728645,0,0,
26.18,0.16094453484997184,0.1494558022884203,0,0,
26.19,0.16100315460047793,0.1495475854255216,0,0,
26.2,0.16103765321776461,0.1495994044796172,1,0,6.53685899114749
26.21,0.1610465794274672,0.14962800037371624,0,0,
26.22,0.16104712006661726,0.14963970008506813,0,0,
26.23,0.16105554770916597,0.14962298818142256,0,0,
26.24,0.16109012138050188,0.14964949347810208,0,0,
26.25,0.16114756341262218,0.14972407543644137,0,0,
26.26,0.16120707763290365,0.1497960702718905,0,0,
26.27,0.16125210791181468,0.1498680990698892,0,0,
26.28,0.16126177930330862,0.14987899746982178,0,0,
26.29,0.16122909353032086,0.14978302320367184,0,0,
26.3,0.16115055526874528,0.14965625780629138,1,0,0.16492140293121338
26.31,0.16105313241664096,0.14957256360096247,0,0,
26.32,0.16097833063890224,0.149548552516865,0,0,
26.33,0.16094809523296463,0.14959877308846367,0,0,
26.34,0.16096375909736962,0.14966888686342458,0,0,
26.35,0.16099616430115327,0.14969121799655682,0,0,
26.36,0.16102411534941696,0.14971533217810676,0,0,
26.37,0.16103056029495952,0.14974158331155357,0,0,
26.38,0.1610204663919137,0.1497332017975232,0,0,
26.39,0.1610214790227097,0.14973584365067832,0,0,
26.4,0.16104857089483668,0.1497494057994434,1,0,0.16492140293121338
26.41,0.16109912265487103,0.14974605719845618,0,0,
26.42,0.16113888197599632,0.14975097292277773,0,0,
26.43,0.1611461122809971,0.14976694174625885,0,0,
26.44,0.16111752091637074,0.14976955652359253,0,0,
26.45,0.16106618142486978,0.14978726294703423,0,0,
26.46,0.16102183729138755,0.14980221366312213,0,0,
26.47,0.1610104380135904,0.14978156760039085,0,0,
26.48,0.16106422430228215,0.1498001242777845,0,0,
26.49,0.16117148378982019,0.1498676607044333,0,0,
26.5,0.16127833377550452,0.14993525920977935,1,0,0.861552760815625
26.51,0.1613223596387855,0.15000890697438837,0,0,
26.52,0.16126702580662391,0.15004987047952367,0,0,
26.53,0.16112790768150018,0.1500110105317553,0,0,
26.54,0.16094371873651114,0.14992387802818288,0,0,
26.55,0.1607825855600094,0.14982806537583726,0,0,
26.56,0.160699005700338,0.14975279011513468,0,0,
26.57,0.1607112966559346,0.14976603580730183,0,0,
26.58,0.16079485563028464,0.1498287103685103,0,0,
26.59,0.16088820204077653,0.14983655631580017,0,0,
26.6,0.1609440683230914,0.14979712172443335,1,0,2.6689901065126405
26.61,0.16092787862303443,0.14971139245047207,0,0,
26.62,0.16084368792257508,0.14958748422135829,0,0,
26.63,0.1607314608635818,0.14950251604563797,0,0,
26.64,0.16065327395313472,0.14947239639675708,0,0,
26.65,0.160653807911464,0.1494745446844338,0,0,
26.66,0.16070948372711785,0.14952725844085418,0,0,
26.67,0.16077167678290885,0.14960486260045325,0,0,
26.68,0.16079596090388085,0.14964233910862607,0,0,
26.69,0.16078031487480307,0.14965404871204355,0,0,
26.7,0.16074949819671377,0.14962922985018462,1,0,3.491886615753174
26.71,0.16072882992766846,0.14956334457943116,0,0,
26.72,0.160745313073979,0.1495536403498623,0,0,
26.73,0.1607988941114526,0.14961247503359845,0,0,
26.74,0.1608797956073518,0.14967816919681978,0,0,
26.75,0.16095768858479667,0.1497304181740662,0,0,
26.76,0.16100083167276044,0.14973824161500487,0,0,
26.77,0.16098985786748052,0.14968619658086182,0,0,
26.78,0.16091941112474986,0.14963000265450635,0,0,
26.79,0.16082542568499886,0.14958642196966984,0,0,
26.8,0.16075552019471023,0.14953112966169155,1,0,0.10110843181610107
26.81,0.16075000518818677,0.14951253823278018,0,0,
26.82,0.16080040546337962,0.14951426825543543,0,0,
26.83,0.1608587687205416,0.14947304238320633,0,0,
26.84,0.1608775017933393,0.14940690158726092,0,0,
26.85,0.16081768479573233,0.14930116385177336,0,0,
26.86,0.16068344455148037,0.14914256119811317,0,0,
26.87,0.16051076484941731,0.1489904316275055,0,0,
26.88,0.1603649967234813,0.14887864678850213,0,0,
26.89,0.160295548542746,0.148813874099483,0,0,
26.9,0.1602983189477201,0.14883970319536083,1,0,0.10110843181610107
26.91,0.16033748432044936,0.14892104215469715,0,0,
26.92,0.16036521010464627,0.1489598542057397,0,0,
26.93,0.1603641845506782,0.14895340511561606,0,0,
26.94,0.16033385345382306,0.14889175462977022,0,0,
26.95,0.1603040738596851,0.1487879615652571,0,0,
26.96,0.16032389542234451,0.14875012057592818,0,0,
26.97,0.16040858356532053,0.14880478254125254,0,0,
26.98,0.16052929818854067,0.14890981764218025,0,0,
26.99,0.1606217128116554,0.14905146279450132,0,0,
27.0,0.16065650676313162,0.149194139348975,1,0,1.3892915770411491
27.01,0.16064470924216329,0.1493007536744239,0,0,
27.02,0.16060910207394,0.14940202691572327,0,0,
27.03,0.16056847863869086,0.14946893368314368,0,0,
27.04,0.16053472442126346,0.14943963584873984,0,0,
27.05,0.1605392274868199,0.14937230175040928,0,0,
27.06,0.16058356381659025,0.1493022928633227,0,0,
27.07,0.16063619633865064,0.14924151907893562,0,0,
27.08,0.16065391142323932,0.14924328761213795,0,0,
27.09,0.16060970116760803,0.14927278924945925,0,0,
27.1,0.1605178487563225,0.14926836050589506,1,0,1.7765322885837311
27.11,0.16040452858722254,0.14924101839565265,0,0,
27.12,0.16031455833283778,0.14919092737607273,0,0,
27.13,0.16028438395220318,0.1491043965261594,0,0,
27.14,0.1603308071462672,0.14904380472292794,0,0,
27.15,0.1604368678336784,0.1490202033734673,0,0,
27.16,0.16055109597834782,0.1490005837796363,0,0,
27.17,0.16063403535858156,0.1490225215378206,0,0,
27.18,0.16065020343772635,0.1490494924715957,0,0,
27.19,0.16059535979839407,0.1490274524672423,0,0,
27.2,0.160500867795672,0.14900530401549048,1,0,1.3972024829521028
27.21,0.16042211165288614,0.1490098629074967,0,0,
27.22,0.16040839346110197,0.14903453002732106,0,0,
27.23,0.16045888973456082,0.1490942480632318,0,0,
27.24,0.1605413411298333,0.1491497995921374,0,0,
27.25,0.1605915125136663,0.1491340267903274,0,0,
27.26,0.16056657573959,0.1490750730032177,0,0,
27.27,0.1604782219147483,0.14898053500342784,0,0,
27.28,0.16038533138668795,0.1488586744832,0,0,
27.29,0.16036217458068647,0.1488141148045485,0,0,
27.3,0.16041888441991356,0.148866419970995,1,0,1.2282502353191376
27.31,0.16050983805185629,0.14896673137155506,0,0,
27.32,0.1605712212852989,0.1491031219993108,0,0,
27.33,0.16058414430935009,0.14922953980709183,0,0,
27.34,0.16057432416659778,0.14929358402304968,0,0,
27.35,0.16056125791804202,0.14931097765614418,0,0,
27.36,0.16056393927062487,0.1492779544042884,0,0,
27.37,0.16058621909325008,0.14919134348642182,0,0,
27.38,0.16062603602506073,0.14914748656547208,0,0,
27.39,0.16066007380734962,0.1491649546254593,0,0,
27.4,0.16066580259815855,0.14919182568927705,1,0,1.0412664711475372
27.41,0.16065229184188912,0.14924143150433353,0,0,
27.42,0.16062857704814126,0.1492726085411183,0,0,
27.43,0.1606022425407896,0.14923702786165186,0,0,
27.44,0.16057112553904748,0.14917581466945845,0,0,
27.45,0.16055201665511465,0.1491254662846331,0,0,
27.46,0.16056733347270488,0.14910786827692174,0,0,
27.47,0.16061567941218868,0.14918080861227384,0,0,
27.48,0.1606813300498677,0.1493124545286681,0,0,
27.49,0.16073705844594346,0.14940669884842384,0,0,
27.5,0.16078506906190085,0.14947058901397994,1,0,4.709447127051206
27.51,0.16083596344261789,0.14948904526945397,0,0,
27.52,0.16090154136109155,0.14944131856047532,0,0,
27.53,0.16098844332405035,0.1493989143825872,0,0,
27.54,0.1610804980047524,0.1493844913948865,0,0,
27.55,0.16115630824773652,0.14938637465738974,0,0,
27.56,0.1611872614418775,0.14942506422547863,0,0,
27.57,0.16117577551950932,0.14946902083952412,0,0,
27.58,0.16113941583595318,0.14945956361668625,0,0,
27.59,0.1610927628030919,0.14942568315903482,0,0,
27.6,0.16105236662351322,0.149385785691773,1,0,0.4652063846588135
27.61,0.16103182710617883,0.14934279409035983,0,0,
27.62,0.16105674893690888,0.14937583753101646,0,0,
27.63,0.16112332619467096,0.1494703259332891,0,0,
27.64,0.1612058085059842,0.14955069817517475,0,0,
27.65,0.1612711570173032,0.1496082206641241,0,0,
27.66,0.16129184081262649,0.1496066891448253,0,0,
27.67,0.16126349757754485,0.14952895333187552,0,0,
27.68,0.16118783370451376,0.1494415422145254,0,0,
27.69,0.16109956454927157,0.1493859141178592,0,0,
27.7,0.16103890917862076,0.1493678987276795,1,0,0.7828751802444458
27.71,0.16102774945284584,0.1494416134731491,0,0,
27.72,0.16105110632551528,0.14957954164137696,0,0,
27.73,0.16105754378752343,0.14969030858153395,0,0,
27.74,0.1610126633786953,0.14976108507936386,0,0,
27.75,0.16090431266664237,0.14974340205986084,0,0,
27.76,0.16076925615833806,0.1496151439450673,0,0,
27.77,0.16067019247736303,0.14947772969000822,0,0,
27.78,0.16065245886511165,0.1493972691169029,0,0,
27.79,0.16070961254709495,0.14937924765532334,0,0,
27.8,0.16077778962491662,0.1494346276707339,1,0,1.5086250802348302
27.81,0.1608090153531079,0.1495145611724634,0,0,
27.82,0.16078297497773913,0.14953303704485,0,0,
27.83,0.1607106160551628,0.1494896438249397,0,0,
27.84,0.16061281282584136,0.1493668843136185,0,0,
27.85,0.1605131309337903,0.14916791090725326,0,0,
27.86,0.16045743224215975,0.14901768670008075,0,0,
27.87,0.16046944672634755,0.14896324468513403,0,0,
27.88,0.16053372376483702,0.14896779678634803,0,0,
27.89,0.1605945676725102,0.14901781660325192,0,0,
27.9,0.1606173773513368,0.1490674766546367,1,0,0.028238952159881592
27.91,0.16061065143093411,0.14907870703848616,0,0,
27.92,0.16059280804917198,0.1490954136866038,0,0,
27.93,0.16059356003215403,0.14913823489735653,0,0,
27.94,0.16062568496246807,0.14919348335661584,0,0,
27.95,0.16069106043783257,0.1493053972159606,0,0,
27.96,0.16077024490197703,0.14943413867740632,0,0,
27.97,0.1608409208476614,0.14950029822227154,0,0,
27.98,0.16090293258538746,0.14953270204278743,0,0,
27.99,0.16095334517909438,0.1495349613766592,0,0,
28.0,0.1609890179724184,0.14949696210838465,1,0,0.5759835243225098
28.01,0.1609962040257905,0.14946535139675474,0,0,
28.02,0.16098996773953356,0.1494579236914377,0,0,
28.03,0.16100875875659326,0.1494719305468869,0,0,
28.04,0.1610679382484209,0.14954577870558486,0,0,
28.05,0.16114841872927707,0.14964497474309268,0,0,
28.06,0.16119836876496207,0.14969289816163972,0,0,
28.07,0.16119503226658397,0.14972802583037295,0,0,
28.08,0.16114883302900493,0.1497641375736528,0,0,
28.09,0.16110589391108898,0.14979196265258088,0,0,
28.1,0.1611328588920209,0.1498744479054375,1,0,3.2160502949026757
28.11,0.16126925169295334,0.1500088229306245,0,0,
28.12,0.16150407431714078,0.1501549256406469,0,0,
28.13,0.1617525666226767,0.1503140646209601,0,0,
28.14,0.1619279521770712,0.15044654220266546,0,0,
28.15,0.16198590693797504,0.15049169204945378,0,0,
28.16,0.16193086308816024,0.15048183315352398,0,0,
28.17,0.16180288047307756,0.15043963780232975,0,0,
28.18,0.16165151173570455,0.1503677536492483,0,0,
28.19,0.161548042782901,0.1503469795084957,0,0,
28.2,0.1615347107640985,0.1503836311408721,1,0,3.721202999353409
28.21,0.161604797076588,0.15043616450908812,0,0,
28.22,0.16170314272091144,0.15052300295026128,0,0,
28.23,0.16176605132882138,0.15060607176415924,0,0,
28.24,0.16177466700241686,0.1506280321398931,0,0,
28.25,0.16173735150214075,0.1506061080507209,0,0,
28.26,0.16169208050179976,0.15056681877257258,0,0,
28.27,0.16167329463462812,0.15053772698616313,0,0,
28.28,0.1617003034379715,0.15059548641639894,0,0,
28.29,0.16176645087663447,0.15071575141078966,0,0,
28.3,0.16183426264969594,0.15081108827164708,1,0,4.497285426257253
28.31,0.1618796981072725,0.1508939287113797,0,0,
28.32,0.16188859306746478,0.15094146858581062,0,0,
28.33,0.16187567314771836,0.150921589411654,0,0,
28.34,0.1618674218230329,0.1508876840849937,0,0,
28.35,0.1618842320193721,0.15086276614487729,0,0,
28.36,0.16193537742219713,0.15085343108709584,0,0,
28.37,0.16200299468078164,0.15090085416593643,0,0,
28.38,0.16207494047905932,0.15098066656284975,0,0,
28.39,0.1621330905969403,0.15102853850927261,0,0,
28.4,0.16216326550166654,0.15107161853476572,1,0,4.49318567728778
28.41,0.16215694100449798,0.15110010294544052,0,0,
28.42,0.16212512415618682,0.15108320363888683,0,0,
28.43,0.16210875714540338,0.15109013226456644,0,0,
28.44,0.16212380969308315,0.1511299823212896,0,0,
28.45,0.1621626489343371,0.15116289498882937,0,0,
28.46,0.16219386047340034,0.15119157641893183,0,0,
28.47,0.16219073659903754,0.1511827323772211,0,0,
28.48,0.16214099073032737,0.15110495140178176,0,0,
28.49,0.16204238141072902,0.15100848678183998,0,0,
28.5,0.16193556758869085,0.15092568437936396,1,0,4.7584735718201205
28.51,0.1618775555314067,0.15086536776939197,0,0,
28.52,0.16191797640676414,0.15091033996717507,0,0,
28.53,0.1620453781129748,0.15104946324789129,0,0,
28.54,0.16219861616602652,0.1511870688231376,0,0,
28.55,0.16232448602755725,0.15130049516630564,0,0,
28.56,0.16238139794597767,0.15134706906765905,0,0,
28.57,0.16235808744223487,0.1513081062567582,0,0,
28.58,0.16226119161947752,0.15125628236445368,0,0,
28.59,0.16213969143234586,0.15123388097361196,0,0,
28.6,0.16206239519575447,0.15123567148842595,1,0,7.561967557752896
28.61,0.16207033744794566,0.15128461883968675,0,0,
28.62,0.1621653664627101,0.15134936849818362,0,0,
28.63,0.16229501914725797,0.1513717393858583,0,0,
28.64,0.1624058227367783,0.15139534361117446,0,0,
28.65,0.16246501628377039,0.15141509177601187,0,0,
28.66,0.16247868450628192,0.15138917535006044,0,0,
28.67,0.16248044061008368,0.15135794231506494,0,0,
28.68,0.16248668930511445,0.1513289906340987,0,0,
28.69,0.16250447138333543,0.15130241468647965,0,0,
28.7,0.1625231805789237,0.1513252598187867,1,0,3.147960526103722
28.71,0.16254349180125252,0.15138703359017797,0,0,
28.72,0.16255852527638404,0.15143085161503705,0,0,
28.73,0.16254523475670157,0.15146468140503694,0,0,
28.74,0.16249765947094905,0.1514755000618108,0,0,
28.75,0.1624378619779521,0.151446448946622,0,0,
28.76,0.1624167365070021,0.1514615439572932,0,0,
28.77,0.16244516158203917,0.15152225328678154,0,0,
28.78,0.16249211812195644,0.1515595103197745,0,0,
28.79,0.16251452037841072,0.15156173883293017,0,0,
28.8,0.16248758561950283,0.151492270348968,1,0,0.9778060112148523
28.81,0.1624269278756493,0.15134188410632354,0,0,
28.82,0.16235077904640696,0.15119480157120957,0,0,
28.83,0.1622862840248302,0.1511016830233417,0,0,
28.84,0.16225086193034954,0.15104946948744113,0,0,
28.85,0.16224691020318754,0.15106794391666958,0,0,
28.86,0.16225800494069711,0.15113511281453684,0,0,
28.87,0.1622555461277676,0.15119094040381031,0,0,
28.88,0.16223639444413135,0.151249909901568,0,0,
28.89,0.16219984206466684,0.15126760561921967,0,0,
28.9,0.16216311936010672,0.1511994231923092,1,0,0.7274273633956909
28.91,0.16214385484785462,0.15111330042331172,0,0,
28.92,0.16214818031197067,0.1510598502917124,0,0,
28.93,0.16217720537474856,0.15105080513014763,0,0,
28.94,0.1622129225997191,0.1511055180574472,0,0,
28.95,0.16224642033717984,0.15117570079271597,0,0,
28.96,0.16226258703748433,0.15117593736336996,0,0,
28.97,0.1622433562364058,0.151118391188547,0,0,
28.98,0.16217166311455683,0.15100644644543465,0,0,
28.99,0.16205645159587262,0.15085034854933171,0,0,
29.0,0.16195128234939205,0.15075393300753523,1,0,0.7274273633956909
29.01,0.16189537133896043,0.15073561406962654,0,0,
29.02,0.1618974448011018,0.15075051259835912,0,0,
29.03,0.1619238821833803,0.15079802220721233,0,0,
29.04,0.16193859209770028,0.15084298563232926,0,0,
29.05,0.16192940931998984,0.1508405156056833,0,0,
29.06,0.1618928201790074,0.15081320811682655,0,0,
29.07,0.1618474791277929,0.150767453188693,0,0,
29.08,0.16181329588111065,0.1506957669478647,0,0,
29.09,0.16181252888531455,0.15067281042643552,0,0,
29.1,0.16184212927676833,0.1507006752075314,1,0,0.1429456863552332
29.11,0.16187835335025091,0.15072488279883026,0,0,
29.12,0.16190484893316207,0.1507620887679594,0,0,
29.13,0.16190552458587856,0.15077713341404136,0,0,
29.14,0.16188517341925457,0.1507322500664418,0,0,
29.15,0.16184817783161498,0.15067950787576606,0,0,
29.16,0.16180941990440967,0.15065401596308384,0,0,
29.17,0.16178237843528895,0.15065136990144906,0,0,
29.18,0.1617606439913112,0.15068512046517055,0,0,
29.19,0.16173048154420727,0.1507055449155932,0,0,
29.2,0.16166296029453303,0.15064210888003804,1,0,0.05854380130767822
29.21,0.16154742724242974,0.15053499242601898,0,0,
29.22,0.16139066256049822,0.15038749364212428,0,0,
29.23,0.16123161135229844,0.150185336575313,0,0,
29.24,0.1611353912842832,0.1500104488177973,0,0,
29.25,0.16114256425032533,0.1499029557832221,0,0,
29.26,0.16124927735321581,0.1498616923507675,0,0,
29.27,0.16139127735600792,0.14989898162995186,0,0,
29.28,0.1615017260028333,0.14996714888949586,0,0,
29.29,0.16153419368208277,0.14999939779768545,0,0,
29.3,0.16147766195892907,0.15001497735136446,1,0,0.05854380130767822
29.31,0.16137357513255812,0.1500093043469587,0,0,
29.32,0.1612893141050947,0.1499612112874976,0,0,
29.33,0.16129355547713106,0.14994326016114015,0,0,
29.34,0.1613860003241353,0.14996280034211099,0,0,
29.35,0.16150517724086044,0.1499844643470602,0,0,
29.36,0.1615818712798055,0.15003610356949706,0,0,
29.37,0.16158743184018545,0.15009164878832773,0,0,
29.38,0.16154733406572253,0.15010677484818222,0,0,
29.39,0.16149176480206967,0.15010436981582795,0,0,
29.4,0.16145530456479798,0.1500971624867661,1,0,1.8470595738177575
29.41,0.1614523289191004,0.1500848488571415,0,0,
29.42,0.16147443500724815,0.1501247034674675,0,0,
29.43,0.16149187864329254,0.15018767426909302,0,0,
29.44,0.16146167102289422,0.15018518831566918,0,0,
29.45,0.1613731708885127,0.15012394690253414,0,0,
29.46,0.16123537566524154,0.14998029239335864,0,0,
29.47,0.16108130667768278,0.1497393032711001,0,0,
29.48,0.16094656560966955,0.1494895016338854,0,0,
29.49,0.16085340104432075,0.1492884575787876,0,0,
29.5,0.16080050101725402,0.14914922692964191,1,0,2.521836586618804
29.51,0.16074616172928322,0.14909008875216717,0,0,
29.52,0.16065657195292835,0.1490536326970743,0,0,
29.53,0.16051554903554532,0.14894614050814303,0,0,
29.54,0.1603421166137601,0.1487856070525931,0,0,
29.55,0.1601700118744554,0.14859075963979462,0,0,
29.56,0.16003064436904438,0.14838163444488925,0,0,
29.57,0.15996119080138874,0.14826324990898257,0,0,
29.58,0.15996255372853527,0.14824423119156466,0,0,
29.59,0.1600050816566636,0.14826658069995205,0,0,
29.6,0.16003304403981894,0.14832255386163107,1,0,1.0429006814956665
29.61,0.16000260536522035,0.14836698051684233,0,0,
29.62,0.15990217183290184,0.14833399288931545,0,0,
29.63,0.1597426260786581,0.14822978146224564,0,0,
29.64,0.15957702956687086,0.148076023224521,0,0,
29.65,0.15946529072200202,0.14791458480762698,0,0,
29.66,0.15944763914993157,0.1478625605299176,0,0,
29.67,0.15950397122168522,0.14791483011938852,0,0,
29.68,0.15956613735825895,0.14796533924560507,0,0,
29.69,0.1595783289372649,0.14799066553708123,0,0,
29.7,0.15952357347874824,0.14796380835764436,1,0,4.193551666771628
29.71,0.15944736945583635,0.14787914581304787,0,0,
29.72,0.15940472407576087,0.14780681292959305,0,0,
29.73,0.15943439522338654,0.14777618006874493,0,0,
29.74,0.15954008867704703,0.1477780054726745,0,0,
29.75,0.15968743161858298,0.14784897020800955,0,0,
29.76,0.15983734762489485,0.14797530066031847,0,0,
29.77,0.1599488964014265,0.14808934971854912,0,0,
29.78,0.16000203369244567,0.14818498355681706,0,0,
29.79,0.15997961896631793,0.14821165815267442,0,0,
29.8,0.15989332700015815,0.14814101853522404,1,0,2.0382640381453347
29.81,0.15980182653162256,0.14808205507738817,0,0,
29.82,0.15976184865742984,0.14809990821702526,0,0,
29.83,0.15979047281532646,0.1481792699919923,0,0,
29.84,0.15983676795141455,0.14829586914923965,0,0,
29.85,0.15984602613049287,0.1483803008618312,0,0,
29.86,0.1598030096278541,0.1483702898567995,0,0,
29.87,0.15973981727620434,0.14830798032933032,0,0,
29.88,0.1597106117692637,0.14822825485220564,0,0,
29.89,0.15974374198348276,0.1481578612576882,0,0,
29.9,0.15985179578641448,0.14820568529542502,1,0,3.340807954247477
29.91,0.16001616796806345,0.14837728455806004,0,0,
29.92,0.16020922457588002,0.14858685993256848,0,0,
29.93,0.16040133490993286,0.14879722940641196,0,0,
29.94,0.1605591343722466,0.1489511980058593,0,0,
29.95,0.16065997816804148,0.14901347199890963,0,0,
29.96,0.16068242067413746,0.14902626850921555,0,0,
29.97,0.16064451128896823,0.14901376216444503,0,0,
29.98,0.1605931132002931,0.14898466311034025,0,0,
29.99,0.16059088151592774,0.14902294587853776,0,0,
30.0,0.16068473550158824,0.1491533299788252,1,1,2.602665676936353
30.01,0.16086357838368082,0.1493223357810034,0,1,
30.02,0.16106815560049167,0.14950768963322775,0,1,
30.03,0.16119896077648233,0.14961665428739448,0,1,
30.04,0.16119895486932512,0.14958585314442216,0,1,
30.05,0.16109424886336243,0.14950046768565686,0,1,
30.06,0.16098659503038185,0.14944745668221102,0,1,
30.07,0.16098901945287294,0.14948818214319923,0,1,
30.08,0.16112658045765188,0.14967808680434938,0,1,
30.09,0.1613496353401163,0.1499565651756135,0,1,
30.1,0.16157776700874027,0.15018744696690836,1,1,3.208500395424203
