Time,Isos,Fluo
0.6401,0.1842569620280065,0.33441942050018797
0.6501,0.18425397946725605,0.3344382616950798
0.6601,0.184219756220878,0.3344155156557897
0.6701,0.1841279492637779,0.33429102134065763
0.6801,0.1840214151951234,0.33412921280181845
0.6901,0.18393412535427725,0.3339934521117643
0.7001,0.18391606071085004,0.3339319425554334
0.7101,0.18398149747691153,0.33398163297527517
0.7201,0.18407676496665826,0.33411582515105304
0.7301,0.18415386704459027,0.33424533719612887
0.7401,0.18414783168525656,0.33428444663151097
0.7501,0.18404251331091728,0.33421403923181525
0.7601,0.1839126954813616,0.3340549778643277
0.7701,0.18381829279445072,0.3338476541670335
0.7801,0.18379832236680818,0.33369634920111346
0.7901,0.1838302287597054,0.33366295571865334
0.8001,0.18384177540831165,0.3336672588683835
0.8101,0.18382045740118988,0.3336368170370588
0.8201,0.18375548999291988,0.3335574699305291
0.8301,0.18363805478707151,0.3334316141576521
0.8401,0.18349505048485273,0.3332820726831269
0.8501,0.18333661429571135,0.33314304585385673
0.8601,0.18321219905768357,0.33304819408294556
0.8701,0.18316257156260446,0.3329715728874729
0.8801,0.18315632673834872,0.3328935990530607
0.8901,0.18317015937765746,0.33286104473154793
0.9001,0.1831728953323475,0.33287217814789455
0.9101,0.18315884248946027,0.3328806688333236
0.9201,0.18316800037787018,0.33288472818505166
0.9301,0.18318677334543473,0.33287403431074264
0.9401,0.18319378273937337,0.33281331595986685
0.9501,0.18317370951863493,0.3327078820676273
0.9601,0.18309314691930895,0.3325920748692145
0.9701,0.18297310084001833,0.3324815832703631
0.9801,0.18283125392117433,0.3323526479502563
0.9901,0.18268064484568722,0.33222754963950724
1.0001,0.18256918692929888,0.33216727999652196
1.0101,0.1825141818153637,0.33215270234581273
1.0201,0.1825342483834578,0.33216464880333496
1.0301,0.18262353606488446,0.33219963032763017
1.0401,0.18271046129525667,0.3321924236290901
1.0501,0.18274685454387288,0.33209869936504544
1.0601,0.1826940200846472,0.3319492104216628
1.0701,0.18255659218153375,0.3318014184242395
1.0801,0.18241815263390587,0.33168444572062883
1.0901,0.1823279079888268,0.33161732051303583
1.1001,0.1823041404166268,0.3316333002641689
1.1101,0.1823282718334593,0.3316999840764874
1.1201,0.18232386417180546,0.3317264055339178
1.1301,0.1822714015456768,0.3316964690180889
1.1401,0.18218781352610794,0.3316328966519573
1.1501,0.18210825989309856,0.3315250948898361
1.1601,0.1820919409481449,0.33140518070491304
1.1701,0.18212582090505589,0.3313236999633859
1.1801,0.18217336101790102,0.3312975987489715
1.1901,0.18220770468506567,0.33130474884390276
1.2001,0.1821867079791104,0.331308847346795
1.2101,0.18213597989252492,0.3312899362954534
1.2201,0.18209384555245958,0.3312052662101926
1.2301,0.18206695703837222,0.33107265849595424
1.2401,0.18207017478765516,0.33098445255293424
1.2501,0.1820811018982609,0.3309533482244885
1.2601,0.18209762882725064,0.3309347066564253
1.2701,0.18213515229769814,0.3309193682246748
1.2801,0.1821506749464009,0.3308944756913018
1.2901,0.18211740546688177,0.330829085587186
1.3001,0.1820251025651433,0.3307259819248079
1.3101,0.18189357238444714,0.3306278012433422
1.3201,0.18180534370457896,0.33057045707568294
1.3301,0.1817794592351305,0.3305343012876582
1.3401,0.18178226114306198,0.3305063782190802
1.3501,0.18177163154445308,0.33047507594009407
1.3601,0.18168529639497227,0.33038099718973135
1.3701,0.1815380670972939,0.3302489089625112
1.3801,0.18138966913364596,0.33016660486685645
1.3901,0.18128278991315114,0.33015912561388744
1.4001,0.181259819703758,0.3302104681731719
1.4101,0.1812914410556913,0.33029407159893087
1.4201,0.18131971881266795,0.3303671356325647
1.4301,0.1813063465687476,0.3303433610568491
1.4401,0.18120599333279466,0.3301770911262723
1.4501,0.18104209694663753,0.32995063765999727
1.4601,0.18087251707595944,0.32975912141059166
1.4701,0.18074354996090577,0.32963740021815935
1.4801,0.18071119004421776,0.3296048838780104
1.4901,0.18074722932744833,0.3296161341431429
1.5001,0.18078380646090023,0.32956973159730213
1.5101,0.1807871816030348,0.32944272231545146
1.5201,0.18072018849647162,0.3292801081664928
1.5301,0.18060600341202396,0.32912649068201494
1.5401,0.18049509474556807,0.3290068257414337
1.5501,0.1804048203233078,0.3289636968424961
1.5601,0.18036541449592672,0.3290367653446601
1.5701,0.1803605839953538,0.3291521510550308
1.5801,0.18035075031871137,0.3292180576472862
1.5901,0.1803236855706841,0.3292059318289098
1.6001,0.1802582868999497,0.32909650256265405
1.6101,0.18018180169556033,0.3289294711497161
1.6201,0.18013383674532613,0.3288053299028248
1.6301,0.18011895170948633,0.32877183619504124
1.6401,0.1801524170610979,0.3287870147045467
1.6501,0.18019658082132087,0.3287871779522044
1.6601,0.18019687462344358,0.3287554430943229
1.6701,0.18014620097196027,0.32869030529472026
1.6801,0.18003724740479637,0.32857995018836894
1.6901,0.1799215276025391,0.3284786540491463
1.7001,0.17986518167708127,0.32844399337676844
1.7101,0.17986884706993306,0.32844166222526433
1.7201,0.17992360481496047,0.32845449376181846
1.7301,0.17998064883714884,0.32847700846031447
1.7401,0.1799868190795905,0.32846576957188933
1.7501,0.17994718888468578,0.32839881015568456
1.7601,0.1798647432558796,0.32830995053655243
1.7701,0.17978173855735613,0.32825731091883237
1.7801,0.17975073775078287,0.32822943547774197
1.7901,0.17976970389279892,0.3281996948696763
1.8001,0.1798304266347203,0.32820022300293644
1.8101,0.1798800917420995,0.32822120995955156
1.8201,0.17987089383139762,0.3282108079233072
1.8301,0.17983258007482794,0.3281630386200551
1.8401,0.17978113558250614,0.3280807120412332
1.8501,0.17973698842809452,0.32796569079107585
1.8601,0.17972028565794895,0.32787536631050734
1.8701,0.17971016173262472,0.32786261434325265
1.8801,0.17971058995185527,0.3279104318015742
1.8901,0.1797032075605045,0.32793544097657973
1.9001,0.1796525176644687,0.32789454659510464
1.9101,0.17957840742105033,0.32781534404392587
1.9201,0.17949888596062616,0.32770530087710137
1.9301,0.1794540330764093,0.3276196329270039
1.9401,0.17948337593679123,0.32763826080974645
1.9501,0.17955784683424544,0.327730081506526
1.9601,0.17963642987387837,0.32781015879017694
1.9701,0.17965114504374946,0.3278232689625791
1.9801,0.1795541370015477,0.3277433966348011
1.9901,0.1793919996841041,0.32756402629903153
2.0001,0.17921331341879557,0.3273325894098869
2.0101,0.1790686377640019,0.3271629247926009
2.0201,0.17899934089415637,0.3271230003153928
2.0301,0.17898652776951843,0.32717886308079636
2.0401,0.17902179614781527,0.3272822488104459
2.0501,0.1790684960150186,0.3273603956965345
2.0601,0.1790654043697715,0.32732545534126817
2.0701,0.17901390311929,0.3272067717686775
2.0801,0.17893132975317835,0.32709087012847027
2.0901,0.178856497114526,0.3270100541346579
2.1001,0.17883150676241447,0.32694282372634675
2.1101,0.17884097801090815,0.32687646294589107
2.1201,0.1788844384419244,0.3268431444139806
2.1301,0.1789458873754091,0.32682964860081687
2.1401,0.17898372011115646,0.3268121178366312
2.1501,0.17900261590188304,0.32681072777694387
2.1601,0.17899775146398816,0.3268133684012271
2.1701,0.17898432163073855,0.32680831749256883
2.1801,0.17899950145499122,0.32683085061640693
2.1901,0.17902056774015135,0.32687983668043197
2.2001,0.17902576736122816,0.3268956309908213
2.2101,0.17899334742204623,0.32684220891532617
2.2201,0.17890374503227433,0.3267361084129995
2.2301,0.17879842810239635,0.32661025261372617
2.2401,0.17869857815433862,0.3264788100963521
2.2501,0.17862286931614924,0.32639164112603863
2.2601,0.17861069870298216,0.32638619164123495
2.2701,0.17864727382788415,0.3263933005854781
2.2801,0.17870430423889205,0.32636609993676746
2.2901,0.17873316598245745,0.32631552759691185
2.3001,0.17868303290389542,0.32623144350038064
2.3101,0.17858847498031394,0.3261154295383634
2.3201,0.1784911449762896,0.32599824230143826
2.3301,0.17842133260730042,0.325923603693368
2.3401,0.17840728442570913,0.32590600824432964
2.3501,0.1784187215519096,0.32594419911669575
2.3601,0.1784402082513669,0.32604102091618914
2.3701,0.178458650870601,0.3261334189248291
2.3801,0.178443867242724,0.3261307622535588
2.3901,0.17842479780685677,0.32605185973092055
2.4001,0.17841631536698635,0.3259657013746114
2.4101,0.17840889905338495,0.3259032330471326
2.4201,0.1784015219158798,0.32589393319805643
2.4301,0.1783619147799255,0.32592289933578356
2.4401,0.178298766864253,0.325922353374148
2.4501,0.17824136326114096,0.325837332520022
2.4601,0.17818316616887944,0.3257036488390832
2.4701,0.17813912917149252,0.32561938197753626
2.4801,0.17810425581923167,0.32559418576610466
2.4901,0.1780751749177848,0.3255963200570933
2.5001,0.17807823075908277,0.3256171843649164
2.5101,0.17808932578054315,0.3256111312241007
2.5201,0.17808894851268836,0.3255498078381449
2.5301,0.17807120672242635,0.32546578447429503
2.5401,0.17801186430979216,0.3253887747953771
2.5501,0.177932460966275,0.32532102633257737
2.5601,0.17784752067584483,0.3252720392571296
2.5701,0.17776501397618236,0.3252679606710767
2.5801,0.177723247753302,0.3252978822936046
2.5901,0.17771803496452676,0.32529592880099206
2.6001,0.17774432633305468,0.3252577727089042
2.6101,0.1777887845029796,0.3252234887821113
2.6201,0.1778015567295803,0.32518154890030615
2.6301,0.17778769461365493,0.32515261173222176
2.6401,0.17777320447046593,0.32516952603086746
2.6501,0.17778280794394083,0.32521302766594595
2.6601,0.17783602135565127,0.32526040075039275
2.6701,0.1778663800909247,0.3253059417046955
2.6801,0.17782023656539148,0.3253454182804728
2.6901,0.17771865008102392,0.32533417223909583
2.7001,0.17761180895266654,0.32525828728065553
2.7101,0.17758712140100907,0.3251943591481959
2.7201,0.17766298463304123,0.3251945718694827
2.7301,0.17777879041940334,0.32525190040083374
2.7401,0.17788646471575684,0.3253604937922017
2.7501,0.17792353119703963,0.3254655340458001
2.7601,0.17787491725215485,0.3254734562016454
2.7701,0.17778602660122844,0.3253711298664526
2.7801,0.17768942035738192,0.3252265072341343
2.7901,0.1776331096670995,0.32512177145959287
2.8001,0.17762448180082568,0.3250823495242141
2.8101,0.17762690351875302,0.3250996002429985
2.8201,0.17763511236159707,0.3251436303372428
2.8301,0.1776294717682345,0.32512884232149525
2.8401,0.17761178620020046,0.325046243189252
2.8501,0.17760852231454538,0.32497828603162476
2.8601,0.1776159421788933,0.3249577111898908
2.8701,0.17766020773415578,0.32498365015558933
2.8801,0.17774671702297015,0.32505720417963013
2.8901,0.17783856429828054,0.3251493989041983
2.9001,0.177921063508658,0.3251988418745826
2.9101,0.17795538367632419,0.3251719501064934
2.9201,0.17792081578741703,0.32510017909277183
2.9301,0.17783482043194407,0.32501561187525874
2.9401,0.177705730436842,0.3249193743212117
2.9501,0.17760409607262076,0.32486802537524184
2.9601,0.17760147665299683,0.32491589044285607
2.9701,0.1776913310407751,0.325029472201817
2.9801,0.17782771473489917,0.32517143971370477
2.9901,0.17791384064836394,0.32529155529093023
3.0001,0.17789680979603237,0.3253176247787421
3.0101,0.1778220053489785,0.32523000551875997
3.0201,0.17774214619214776,0.32509841009947016
3.0301,0.17771424301106212,0.3250411704163086
3.0401,0.17774692071086806,0.32509164286260983
3.0501,0.1777968731766834,0.3252237022955826
3.0601,0.17784965810693182,0.32541390920703
3.0701,0.17786732224125454,0.32557132728026733
3.0801,0.17782686531124012,0.32560254318277027
3.0901,0.1777546882012374,0.3255271407941704
3.1001,0.1776589671073328,0.32541813285514665
3.1101,0.17758740401139028,0.3253361720537788
3.1201,0.1775893091108366,0.3253224144393388
3.1301,0.177654075201995,0.325368418678119
3.1401,0.17776353000699147,0.32541474551464905
3.1501,0.17785149718945936,0.3253865378059494
3.1601,0.17785610487472253,0.32529317140434755
3.1701,0.17779155967508398,0.32520088216949483
3.1801,0.17769293070005404,0.325117552428712
3.1901,0.1776322049461889,0.3250728354256015
3.2001,0.17765195005527,0.3251119849471513
3.2101,0.17771069777666912,0.3251904338059991
3.2201,0.17777001602590595,0.3252306586314136
3.2301,0.17777867631012095,0.32519345850891446
3.2401,0.17770988623019338,0.325093892496764
3.2501,0.17759704970234963,0.32496648792844834
3.2601,0.1774638907798751,0.32485985733821116
3.2701,0.17736623501321205,0.32484021289615567
3.2801,0.17735940969512695,0.3248971032622148
3.2901,0.17742732343243806,0.3249503740432405
3.3001,0.17753761272749483,0.3249735918487352
3.3101,0.17761935396023773,0.3249494031571208
3.3201,0.17762202883842723,0.3248345226099467
3.3301,0.17758561822981472,0.3246688895805973
3.3401,0.17755022337537324,0.3245486857284919
3.3501,0.17754058015777233,0.32453295057295733
3.3601,0.177539216889221,0.32459916885455165
3.3701,0.1774893269679336,0.3246831627359504
3.3801,0.17740170859568039,0.32473911406055334
3.3901,0.17730071337868533,0.32471145244375504
3.4001,0.17720494409678142,0.3246114499663378
3.4101,0.17715180560613739,0.32452058798725997
3.4201,0.1771285107591885,0.3244524817100111
3.4301,0.1771289440737349,0.3243896998681616
3.4401,0.17714967753733618,0.32435856240881583
3.4501,0.1771328777342337,0.32436214912555555
3.4601,0.1770597001940629,0.32435269666380995
3.4701,0.17694134869956998,0.3242997595371198
3.4801,0.17681050520834904,0.3242266582800967
3.4901,0.1767421519038331,0.32416128053545545
3.5001,0.17675272981016948,0.3240873516166128
3.5101,0.17682045512033742,0.3240129252186525
3.5201,0.17690284600114597,0.32394982876761785
3.5301,0.1769363852147226,0.3238544250216736
3.5401,0.17693003196349624,0.3237436710409643
3.5501,0.17691251872112307,0.32366850337058733
3.5601,0.17689447965368216,0.323616642596637
3.5701,0.17689393365518236,0.3235667790596063
3.5801,0.17687908002430816,0.3235377213041379
3.5901,0.17683616133266583,0.32357074441024375
3.6001,0.17679252081746258,0.3236436877399506
3.6101,0.17674253944476565,0.3236904224129737
3.6201,0.17669139574679793,0.3236777140768579
3.6301,0.17663177003940997,0.3235724812105932
3.6401,0.17655505192505114,0.3233792531725318
3.6501,0.17650724627673609,0.32320296347679595
3.6601,0.17649616678716318,0.32312777466413595
3.6701,0.17649948421024445,0.3231400334358928
3.6801,0.17649749414201285,0.3231996631447621
3.6901,0.1764524123950926,0.3232585578680863
3.7001,0.17638448644413696,0.323273392549392
3.7101,0.17632054704896788,0.32321467385382485
3.7201,0.1762558664540023,0.32310812357588065
3.7301,0.1762185869133442,0.3230217494456849
3.7401,0.1762128491296377,0.3229611857439476
3.7501,0.17623748778319895,0.3229307055628881
3.7601,0.17630399373966776,0.3229429738102577
3.7701,0.17637663607299617,0.3229347999516159
3.7801,0.17643586010752418,0.32285097112960465
3.7901,0.17645997480020748,0.3227204996249817
3.8001,0.17641671818350219,0.32260526736774225
3.8101,0.17633556399344572,0.3225425988667969
3.8201,0.17624166117080048,0.32254068280991866
3.8301,0.17615663323823608,0.3225882858551622
3.8401,0.17610276965207852,0.3226171235702339
3.8501,0.17604632630242317,0.3225285316792706
3.8601,0.1759853714148012,0.3223371650951555
3.8701,0.17593858342662128,0.32213410172416523
3.8801,0.17590740015229436,0.3219680493183459
3.8901,0.17591367898999907,0.32189369378068694
3.9001,0.1759293987498557,0.321935326389633
3.9101,0.17591067458028425,0.322034177531599
3.9201,0.17584998771120974,0.32209127921036995
3.9301,0.17572774679673442,0.32203518683751287
3.9401,0.1755712938896697,0.32188158509930986
3.9501,0.17542771149120856,0.32167448756856204
3.9601,0.17532024454024187,0.3214864325931041
3.9701,0.17529273649061858,0.3214126353034085
3.9801,0.17533129911235915,0.32144380571251724
3.9901,0.1753813314306201,0.32149567621505826
4.0001,0.17541334621255564,0.32152831517032027
4.0101,0.1753849970815255,0.32151761570064014
4.0201,0.1752982147055877,0.32144130391939874
4.0301,0.17518747112857003,0.3213307936645543
4.0401,0.17507248296969455,0.32124611963473165
4.0501,0.17500812956302825,0.32122278447168284
4.0601,0.1750122823641455,0.32124573976557447
4.0701,0.17505606420800815,0.3213125046345237
4.0801,0.17510555555316412,0.321411595338681
4.0901,0.1750965070603261,0.3214384987210289
4.1001,0.17502999093576696,0.3213454860418623
4.1101,0.1749697404637455,0.3212163667224185
4.1201,0.17495868497253778,0.32114586088923147
4.1301,0.17503452010098383,0.3211825859777268
4.1401,0.17516171494779265,0.3213014651899309
4.1501,0.17525867866714034,0.3214124339740112
4.1601,0.17528622189597004,0.32141745110997977
4.1701,0.17522196337360857,0.321301566425468
4.1801,0.17511246573620345,0.32116311765379174
4.1901,0.1750359312356719,0.3210791783213158
4.2001,0.17501472548915845,0.32104864669550987
4.2101,0.17506709024771924,0.32108139766632543
4.2201,0.17517063812942366,0.3211589815923373
4.2301,0.1752759594377205,0.32120244591447167
4.2401,0.17535905420613337,0.32118963454123645
4.2501,0.17536767677809031,0.3211444271882589
4.2601,0.17529367087912057,0.3210840175004463
4.2701,0.1751981821602875,0.32101980349961373
4.2801,0.17513793556430532,0.32098289572277816
4.2901,0.1751660797375255,0.32101850798129916
4.3001,0.17525298305728004,0.3210953139004635
4.3101,0.1753154731399344,0.32116351911624946
4.3201,0.17533277290380467,0.3212091857632342
4.3301,0.17530423121275843,0.3211869778188544
4.3401,0.17526185577103454,0.32108952132976293
4.3501,0.17524686617666738,0.32100763621635764
4.3601,0.17525145804371706,0.32101312287338873
4.3701,0.1752897118029025,0.32108503604853056
4.3801,0.17535344633615507,0.3211591973090261
4.3901,0.17538756484933368,0.3211904313533053
4.4001,0.17536787265070078,0.32116389595520334
4.4101,0.17528329030253162,0.3210768479521783
4.4201,0.17518812587590024,0.3209879984816218
4.4301,0.1751671831607772,0.3209664789247054
4.4401,0.17522190562047898,0.32099142304433353
4.4501,0.17532082919233793,0.3210454036508481
4.4601,0.17540760412939818,0.3211211065629564
4.4701,0.17542799980198606,0.32116805175396645
4.4801,0.17539982912323954,0.3211519928939055
4.4901,0.1753385093490748,0.3210895515120299
4.5001,0.17527033674501835,0.32103891525529177
4.5101,0.17523863564963502,0.32103263224997525
4.5201,0.17524162827893977,0.3210800651181374
4.5301,0.17528768820030644,0.3211974586523718
4.5401,0.17535878991973586,0.32132663198294503
4.5501,0.17540216982829945,0.32136591001601483
4.5601,0.17541620710971642,0.32131764978393185
4.5701,0.1754084038858164,0.32125095482481536
4.5801,0.17540890522090977,0.32120829840608894
4.5901,0.17545606791863158,0.3212203918756254
4.6001,0.1755215022117935,0.32127003545823635
4.6101,0.17558117522608815,0.32129449028955115
4.6201,0.17561011557582332,0.3212409370701025
4.6301,0.1755728821815241,0.3211400431863567
4.6401,0.17549270048860194,0.32107685759312377
4.6501,0.175391471876894,0.32105217896904104
4.6601,0.175312794903748,0.32105177666075285
4.6701,0.17532946823581846,0.32110154316757133
4.6801,0.17542756524001166,0.32117393331935945
4.6901,0.17554334363907922,0.32121511206904874
4.7001,0.1755967664686404,0.32120725886773566
4.7101,0.17552885058837855,0.32115325297062713
4.7201,0.17538774114834574,0.3210687281298419
4.7301,0.17523908946047567,0.32099402842040453
4.7401,0.17513196046583976,0.32097680605175277
4.7501,0.1751124496764518,0.32100545708650824
4.7601,0.17516622535114842,0.3210171799956945
4.7701,0.17527082877891495,0.321017145615175
4.7801,0.1753734817329555,0.32102305554439453
4.7901,0.1753881533076153,0.3209742849153184
4.8001,0.17531297842132262,0.32086595525895056
4.8101,0.17519702739123996,0.32076250492451736
4.8201,0.1751115923607336,0.32071151576536655
4.8301,0.17512548219403248,0.32073229734465136
4.8401,0.17520489814336293,0.3208122574637187
4.8501,0.17528600122528223,0.3209157489098737
4.8601,0.1753207864780324,0.3209606357505356
4.8701,0.17528221024365112,0.3209001181199433
4.8801,0.17522408491922847,0.3207912273924095
4.8901,0.17518466490730428,0.3206917985486611
4.9001,0.17516137075944493,0.320638691861029
4.9101,0.17516003223234403,0.3206808025613288
4.9201,0.17515574220907584,0.32079860387385206
4.9301,0.17515302448360157,0.32089425237848496
4.9401,0.17516670924443484,0.3209043588355656
4.9501,0.17516478666696175,0.3208318720237091
4.9601,0.17515306109786027,0.3207135959172302
4.9701,0.17515156971296517,0.3205768860840856
4.9801,0.1751798434242307,0.32047971168990574
4.9901,0.17526093050523847,0.32048399305484804
5.0001,0.1753408389380175,0.3205433424143474
5.0101,0.17536313739599602,0.3205996737897705
5.0201,0.17532018133477997,0.32063655340490854
5.0301,0.1752195659218979,0.32061911152807215
5.0401,0.17512047833420308,0.32055389281920127
5.0501,0.1750662227086307,0.32050578196908586
5.0601,0.17506428341603208,0.3205208719793411
5.0701,0.17512198011130023,0.3205735977269513
5.0801,0.1751907322520849,0.320615833954569
5.0901,0.1752308626878084,0.32064884599938065
5.1001,0.17524328502234365,0.3206767941661998
5.1101,0.1752264815825438,0.3206871167131729
5.1201,0.1752226891782494,0.3207168836353931
5.1301,0.17525079667915733,0.32078401558567265
5.1401,0.17528844447613035,0.3208363569641684
5.1501,0.17533500363998933,0.32085832081306925
5.1601,0.1753608569129834,0.32086021522211683
5.1701,0.17535684004152213,0.3208373373196474
5.1801,0.17535128508494438,0.32079343215117917
5.1901,0.17534143314711859,0.32076455817033245
5.2001,0.1753437486100289,0.32079761103536053
5.2101,0.17536043719482383,0.32085561869555657
5.2201,0.17536938705275673,0.32089763913415204
5.2301,0.17538571705815548,0.32095702111359564
5.2401,0.17539923198799554,0.32102634732997215
5.2501,0.17540405896370806,0.32105607285560017
5.2601,0.17541472362884294,0.3210369555523093
5.2701,0.1754143763259758,0.32097257119232503
5.2801,0.17541391381527013,0.32087917241202774
5.2901,0.1754206589917526,0.320810859181486
5.3001,0.17541765926133424,0.320813031347659
5.3101,0.1754161502681664,0.32087061645930093
5.3201,0.17539722921942721,0.3209135851967275
5.3301,0.1753586823175565,0.3209254267111263
5.3401,0.17534278039805343,0.3209386643160265
5.3501,0.17535927041990354,0.3209411899714515
5.3601,0.17542615579156998,0.3209589410839155
5.3701,0.17553575603589405,0.3210438856727913
5.3801,0.1756318004652862,0.32117058257927417
5.3901,0.1756860136947994,0.321270823258681
5.4001,0.1756601250877124,0.3212989839487701
5.4101,0.17554652581288946,0.3212668256459187
5.4201,0.1754054183999975,0.32120057306536054
5.4301,0.17529028140882588,0.3211283238255761
5.4401,0.17526680550160753,0.32109629735375717
5.4501,0.17535411567703896,0.32109280986885547
5.4601,0.17549106879816948,0.321070707518726
5.4701,0.17562261407245144,0.3210542613058334
5.4801,0.17567942244871512,0.3210617455397284
5.4901,0.17563437448585273,0.32104541461913
5.5001,0.17554717192093688,0.3209939630491253
5.5101,0.1754696844459387,0.32093190886512146
5.5201,0.17545742824765753,0.3208809674757573
5.5301,0.17552048807914536,0.32084842462887064
5.5401,0.1755858633434191,0.3208431995207051
5.5501,0.17560367161584134,0.3208607293082024
5.5601,0.17554394663025039,0.32082314296842035
5.5701,0.17542740348025207,0.3207179118089343
5.5801,0.17533371946539195,0.3206467579041905
5.5901,0.17529802928086116,0.32066135654865935
5.6001,0.1753359624242032,0.3207329400417359
5.6101,0.175426584617851,0.320812327796185
5.6201,0.17549941679729888,0.3208409673274173
5.6301,0.17553095230838253,0.3207799982578254
5.6401,0.17551851370002272,0.32065355387787103
5.6501,0.1754853892360828,0.32054365109608696
5.6601,0.17549277965671062,0.3205114255982983
5.6701,0.17554725335344093,0.32054609744447576
5.6801,0.1756404332012717,0.3206392251599345
5.6901,0.17575250271947251,0.3207655726994654
5.7001,0.17582769275816618,0.3208382612228442
5.7101,0.1758503834658447,0.3208425631063083
5.7201,0.17581519152592648,0.32082553158133037
5.7301,0.1757377788027597,0.3207994901485965
5.7401,0.17567883048197377,0.32076303266770445
5.7501,0.1756427915499199,0.3207307482175638
5.7601,0.17561647768319458,0.32073201252464184
5.7701,0.1755917870342037,0.32074989636557116
5.7801,0.17554116433044503,0.3207575429924535
5.7901,0.1754809106641263,0.3207712859417439
5.8001,0.1754192079881598,0.32077320099049056
5.8101,0.17535968247601338,0.32073627775426206
5.8201,0.17534969430475011,0.32070736731384847
5.8301,0.17539099808139144,0.32071852475944934
5.8401,0.17545908439053215,0.32073651813447834
5.8501,0.17551453043671078,0.3207388145343971
5.8601,0.17549095020440958,0.32071941068595883
5.8701,0.1754050564185687,0.3206644130959715
5.8801,0.17531652281696544,0.32055012282772266
5.8901,0.17527041846107713,0.3204194975757819
5.9001,0.17530487066104522,0.3203660293854846
5.9101,0.17537928421504428,0.32038830813934405
5.9201,0.17543433170902384,0.32044717183473187
5.9301,0.1754407854089592,0.3205113784507036
5.9401,0.17537495102465017,0.32051355470347437
5.9501,0.17527494033973923,0.32043258677273606
5.9601,0.17518240398013793,0.3203288920738443
5.9701,0.1751159943350883,0.3202669508013798
5.9801,0.1751163478329471,0.32026134335195394
5.9901,0.1751718803646589,0.3203017927169436
6.0001,0.1752438775916762,0.3203820637372259
6.0101,0.17529336713675117,0.32044714832384164
6.0201,0.17526180049999568,0.32041539587927564
6.0301,0.175172243351494,0.32030952933567636
6.0401,0.1750865575800864,0.32020640934385425
6.0501,0.17504067008365123,0.32013353730388483
6.0601,0.17506108503937487,0.32012326866221696
6.0701,0.1751030413585649,0.32017886327595424
6.0801,0.17511408524664995,0.3202454571445132
6.0901,0.17508816382255923,0.3202680176720656
6.1001,0.17502030494420096,0.32024163245738474
6.1101,0.17495438615182696,0.32021304078894663
6.1201,0.17492978393241132,0.3201842670434946
6.1301,0.17494114841926373,0.3201568313249188
6.1401,0.17500019793690133,0.3201847694330314
6.1501,0.17508667788766966,0.3202619393128779
6.1601,0.17516633072959994,0.3203240021310853
6.1701,0.17521637155345918,0.3203391856908486
6.1801,0.17519763485664908,0.3202943608618925
