,Isos,Fluo
44.3,0.11853920268033123,0.13323529165943962
44.4,0.1185343195936422,0.13324802310073758
44.5,0.11851985289835705,0.13329535227765527
44.6,0.11864255815851306,0.13334568349555256
44.7,0.11877588273484802,0.13354487239371898
44.8,0.11874935031462734,0.13348652025808477
44.9,0.11861675835081376,0.13345968804429587
45.0,0.11875575462388664,0.13345669753903458
45.1,0.11886448757382642,0.13358423694846078
45.2,0.11893019260236672,0.1335025647889652
45.3,0.11900283354092779,0.13358401205860518
45.4,0.11869314741825786,0.1334092414493421
45.5,0.11818652514066286,0.13304670960690557
45.6,0.11780277055232387,0.13262800311045916
45.7,0.11765505856211324,0.13261146141975877
45.8,0.11757144040953763,0.13250455799118233
45.9,0.11744497212618829,0.1324024562536863
46.0,0.11814296793249882,0.13311682176758138
46.1,0.11873450819652687,0.13345698957788832
46.2,0.11868096648750119,0.13340904335888237
46.3,0.1189214976050103,0.13370559250133307
46.4,0.11918611603723511,0.1338036660804135
46.5,0.11900615749369721,0.13360099316370389
46.6,0.11907896093046241,0.1338728114727654
46.7,0.11879044411567324,0.13372024779825772
46.8,0.1187448680918686,0.133645404362479
46.9,0.11863152438635502,0.13327442341255125
47.0,0.11860085579055973,0.13324324219829503
47.1,0.1189448139957815,0.13352681974598318
47.2,0.11828979019100767,0.13294547610174298
47.3,0.11823358039980607,0.13292715003224223
47.4,0.11772881864153727,0.1326772881946286
47.5,0.11787521453038599,0.13249113978198296
47.6,0.11801565093445614,0.13266398810699268
47.7,0.11811424771345871,0.13308105640373363
47.8,0.1180824225134779,0.13326853565047111
47.9,0.11775265660691804,0.1328650382380339
48.0,0.1178969463207112,0.1329145433698593
48.1,0.11759630882431164,0.1327342038253145
48.2,0.1172674258027577,0.13245717070337543
48.3,0.11763719985058742,0.1327050476103403
48.4,0.11801582317832868,0.13313643172645637
48.5,0.1178653114919306,0.13311627798236242
48.6,0.11737593102217252,0.1325896935339896
48.7,0.11710167773687188,0.1325135065609531
48.8,0.1172736533215998,0.13247337355300087
48.9,0.11737738951507987,0.132602648025075
49.0,0.11720721248132876,0.1323863427752455
49.1,0.11722342451160218,0.13234949859072156
49.2,0.11695147465171364,0.13238455313070882
49.3,0.11685703783255785,0.13230612110465717
49.4,0.1169943371123035,0.1323021424387649
49.5,0.1167854213082014,0.132068027434729
49.6,0.1167766220825684,0.13211585459216454
49.7,0.1167074766420893,0.13195372383336068
