Time,Fluo,Isos,IO2,IO3
28.96,0.15522443252105864,0.13897305012286534,0,0
28.97,0.1552715879755304,0.13893242277489967,0,0
28.98,0.15533113308964913,0.13889760588670524,0,0
28.99,0.15539966642002245,0.1388683120352316,0,0
29.0,0.15547010832185346,0.13885648248036378,0,0
29.01,0.15551895178649422,0.13890672904242643,0,0
29.02,0.15554848264287338,0.13899548896271788,0,0
29.03,0.15556738557095318,0.13906527508255156,0,0
29.04,0.15557659586975928,0.1391063203626548,0,0
29.05,0.15557103777483566,0.1390825574559868,1,0
29.06,0.15555468063496097,0.139005894116066,0,0
29.07,0.1555531264909057,0.13898024304682546,0,0
29.08,0.15557451306331627,0.1390115794225095,0,0
29.09,0.155621329048617,0.1390674243383716,0,0
29.1,0.1556861427474494,0.13914794921727155,0,0
29.11,0.15576084260568454,0.13920869638522254,0,0
29.12,0.1558322099341556,0.1392283570319771,0,0
29.13,0.15587084745377924,0.13924440053272505,0,0
29.14,0.1558725473635013,0.13925551775694409,0,0
29.15,0.15585343529985615,0.13925098199155303,1,0
29.16,0.15584740860603663,0.13927481013136236,0,0
29.17,0.15587337729681303,0.13930714292032814,0,0
29.18,0.15592252702319323,0.1393274307001755,0,0
29.19,0.15596867702133896,0.13937415229256378,0,0
29.2,0.15596846386522473,0.13940660858061768,0,0
29.21,0.1559144722262083,0.139395843850791,0,0
29.22,0.15583647988180474,0.1393835664940294,0,0
29.23,0.15578163944769854,0.13937838777352266,0,0
29.24,0.15576726320401516,0.13937825010141522,0,0
29.25,0.1557743525003391,0.13940056089069483,1,0
29.26,0.15580003845484458,0.13941829980962517,0,0
29.27,0.15584873945906325,0.13942291546061197,0,0
29.28,0.15591912016138781,0.13947083723612058,0,0
29.29,0.15597638037510672,0.13951722476786335,0,0
29.3,0.15598560930398084,0.1394980161738849,0,0
29.31,0.15594887026028048,0.1394345117290903,0,0
29.32,0.1558837222483649,0.13932398615041083,0,0
29.33,0.1558142595232911,0.13920288714733117,0,0
29.34,0.15575097070189178,0.1391482510016636,0,0
29.35,0.15571148993919268,0.13915510318616414,1,0
29.36,0.15570038402855504,0.13918067592936306,0,0
29.37,0.15569415905084547,0.13921541440288898,0,0
29.38,0.15566760423710913,0.13920704579035348,0,0
29.39,0.1556059855593743,0.13912709150946956,0,0
29.4,0.1555287551821473,0.1390452130435851,0,0
29.41,0.15545500810915222,0.13897372567186414,0,0
29.42,0.15540616278508845,0.13892522527068005,0,0
29.43,0.15540601990757183,0.13896372088235923,0,0
29.44,0.15546077726051338,0.1390650992479126,0,0
29.45,0.15555575569881183,0.13918355621702622,1,0
29.46,0.15564449560629204,0.1393081737072863,0,0
29.47,0.15569849945094016,0.1393981281370096,0,0
29.48,0.1557080214543222,0.1394252605029218,0,0
29.49,0.15567594672267573,0.13942067084072934,0,0
29.5,0.15561413171883906,0.1393699484270303,0,0
29.51,0.15554099592110435,0.1392733662669889,0,0
29.52,0.15549599837626593,0.13921261695535184,0,0
29.53,0.15549591355049444,0.13918690107511766,0,0
29.54,0.15553373881151328,0.13917968296999308,0,0
29.55,0.15558221732508162,0.13922277365412694,1,0
29.56,0.1556186125298585,0.13928613191919126,0,0
29.57,0.155646760452135,0.13934362759962704,0,0
29.58,0.15567251298661652,0.13941147469871357,0,0
29.59,0.15571085550731548,0.13946498748806227,0,0
29.6,0.1557591095667213,0.1394778958742914,0,0
29.61,0.15580407546111466,0.13948517626875775,0,0
29.62,0.1558325785864156,0.1394753459505948,0,0
29.63,0.15583860426906254,0.13944492137764886,0,0
29.64,0.15583895278045196,0.13945528397789123,0,0
29.65,0.1558423247537156,0.1394786500396962,1,0
29.66,0.15585998436249596,0.1394852054386253,0,0
29.67,0.1558873104893333,0.1395112779011031,0,0
29.68,0.15591095339845754,0.13955025750775926,0,0
29.69,0.15592235787246844,0.1395907817234949,0,0
29.7,0.15591301823135653,0.13964596845917313,0,0
29.71,0.15589783606126226,0.13967990686237428,0,0
29.72,0.1558799480403931,0.13965706479216813,0,0
29.73,0.15585114863939106,0.13961308295835878,0,0
29.74,0.15580402095956375,0.13954047989721505,0,0
29.75,0.1557566891116992,0.13946066071812327,1,0
29.76,0.15574824614492733,0.13947066800458333,0,0
29.77,0.1557816949952819,0.13955741030234933,0,0
29.78,0.15583746770099766,0.139662789643201,0,0
29.79,0.15589092225121612,0.13976651462990958,0,0
29.8,0.15593952893132396,0.13982511779371207,0,0
29.81,0.15598377522374463,0.13982162566046571,0,0
29.82,0.15600209997552425,0.13979177055822944,0,0
29.83,0.15598394316013292,0.13973385622529727,0,0
29.84,0.15593513310654603,0.1396532435129165,0,0
29.85,0.15589307664467283,0.13962353768337618,1,0
29.86,0.15588597913872845,0.13963611347920935,0,0
29.87,0.15591961067265,0.13966183666240345,0,0
29.88,0.155990405594645,0.1397213107255053,0,0
29.89,0.15607974255602458,0.1397604746884326,0,0
29.9,0.15617375201492434,0.13974226171521031,0,0
29.91,0.15625685486068652,0.13970930706101717,0,0
29.92,0.15633428629510668,0.13969469783927818,0,0
29.93,0.15641161361471836,0.13972667375276224,0,0
29.94,0.15647818863344376,0.1398297380708664,0,0
29.95,0.15651951442962575,0.13993864423315214,1,0
29.96,0.15651502665506048,0.13999312895767327,0,0
29.97,0.15646953614913284,0.14003172369959233,0,0
29.98,0.15640183312810968,0.14003689897105054,0,0
29.99,0.15634960359600966,0.139996465465868,0,0
30.0,0.15634781253132005,0.13997191223355956,0,0
30.01,0.15639386189776658,0.13996793401576232,0,0
30.02,0.15646046148699158,0.139980222278847,0,0
30.03,0.1565027211711895,0.14001959829510677,0,0
30.04,0.15650355381560022,0.14004640118348313,0,0
30.05,0.15646321903687888,0.1400391644377954,1,0
30.06,0.1563941399824018,0.14004701960415886,0,0
30.07,0.15632380475221724,0.14006176867844447,0,0
30.08,0.15628224144826705,0.14005626481524602,0,0
30.09,0.15630695371130235,0.14006646024114844,0,0
30.1,0.15639733126301217,0.1400668322583701,0,0
30.11,0.1565209288329122,0.1400475741472417,0,0
30.12,0.1566272838309245,0.14005583577159667,0,0
30.13,0.1566739958059998,0.14006390658120163,0,0
30.14,0.15665656425820315,0.14004215557344218,0,0
30.15,0.15659592973289047,0.14001566280466954,1,0
30.16,0.15653889657661235,0.13998955568785953,0,0
30.17,0.15651033854066815,0.1399714812098857,0,0
30.18,0.1565113610618202,0.14000986732583443,0,0
30.19,0.1565366742175439,0.14007860455625878,0,0
30.2,0.15658198453754454,0.14014076799086303,0,0
30.21,0.15664798269137653,0.14021598555698173,0,0
30.22,0.1567023450379602,0.14023920777930454,0,0
30.23,0.15671412779416638,0.14016701759518604,0,0
30.24,0.15667674967086562,0.1400590847674394,0,0
30.25,0.15661683742631913,0.1399584460119029,1,0
30.26,0.15656699791719692,0.13990378822326424,0,0
30.27,0.15653232160152966,0.1399301636966464,0,0
30.28,0.1565165798416963,0.1399921720661302,0,0
30.29,0.15651228832011035,0.1400362527883342,0,0
30.3,0.15650992763069754,0.14008105406373333,0,0
30.31,0.15648845027061692,0.14009210435355365,0,0
30.32,0.1564304966261918,0.1400459525281137,0,0
30.33,0.15634893386595247,0.13999760608476977,0,0
30.34,0.15626279368603957,0.13993710468243203,0,0
30.35,0.1562074177033577,0.13986886715536925,1,0
30.36,0.15621303476298107,0.13985509462617352,0,0
30.37,0.156294388051853,0.13990075335254298,0,0
30.38,0.15642636386308237,0.1399881489089912,0,0
30.39,0.15655037417000098,0.1401118128628808,0,0
30.4,0.15663173319564944,0.140210560391795,0,0
30.41,0.15666666078925612,0.14024663281750302,0,0
30.42,0.15668570011665814,0.14027917559152903,0,0
30.43,0.15671236387415455,0.14030495133053372,0,0
30.44,0.15675973880469452,0.1403054668754145,0,0
30.45,0.15683559326591331,0.14031277710653678,1,0
30.46,0.15692148231327793,0.1402927813684652,0,0
30.47,0.156992278857394,0.1402429225770309,0,0
30.48,0.15701899129001598,0.14023072299572525,0,0
30.49,0.15699817443724554,0.14026382634117734,0,0
30.5,0.15693692140969068,0.14030578496998333,0,0
30.51,0.15684366214889164,0.14034218053585998,0,0
30.52,0.15674863739748715,0.14033535108311257,0,0
30.53,0.15668475254704334,0.14029226192287203,0,0
30.54,0.1566781466904675,0.14029965536587913,0,0
30.55,0.15671010755757694,0.14033436276906514,1,0
30.56,0.15675079933025485,0.1403385810517454,0,0
30.57,0.15679158007572735,0.14033190045547952,0,0
30.58,0.15682641843135164,0.140309150661303,0,0
30.59,0.15684711956775196,0.140284514938019,0,0
30.6,0.15683357014758956,0.14030075753315116,0,0
30.61,0.15679537302917357,0.14034099686804752,0,0
30.62,0.1567587661137232,0.14037772424715553,0,0
30.63,0.15674265139288746,0.14043178713056811,0,0
30.64,0.1567505799883277,0.14046877831302204,0,0
30.65,0.15676859399864015,0.14045349798810516,1,0
30.66,0.15679065557103095,0.14043365450451617,0,0
30.67,0.15679968451266504,0.140399419112717,0,0
30.68,0.1567920278497081,0.1403443079323548,0,0
30.69,0.1567817201963775,0.14031580935702107,0,0
30.7,0.1567820197899349,0.14029879829147546,0,0
30.71,0.15679432468643473,0.14028221247789033,0,0
30.72,0.15679250501330314,0.14029144595084145,0,0
30.73,0.1567627709354846,0.14030089551654712,0,0
30.74,0.15670013552629883,0.14027589032811544,0,0
30.75,0.15661908357369753,0.14024412154490293,1,0
30.76,0.15655377909806592,0.1401997506032142,0,0
30.77,0.15654201410748037,0.14015829323555276,0,0
30.78,0.15660579718796375,0.14019591113646687,0,0
30.79,0.15670389979415364,0.14027584973920645,0,0
30.8,0.156777960654256,0.14033528365443942,0,0
30.81,0.15679373714142877,0.14037193970966091,0,0
30.82,0.1567594752932374,0.14036020659355197,0,0
30.83,0.15670341193192205,0.1403110155207299,0,0
30.84,0.15663938702134475,0.14029037122005966,0,0
30.85,0.15659615691504936,0.14030867303838757,1,0
30.86,0.15660388006903136,0.14034782698487566,0,0
30.87,0.156678226364712,0.14043146724709468,0,0
30.88,0.15679080863691144,0.14051020838141245,0,0
30.89,0.1568902336417728,0.14053835805832546,0,0
30.9,0.15695007446744902,0.14055344532137196,0,0
30.91,0.15695964378987817,0.14054046433886166,0,0
30.92,0.1569356107476221,0.14050318901996858,0,0
30.93,0.15689759886905028,0.14049641080095357,0,0
30.94,0.1568666934185634,0.14051631776659138,0,0
30.95,0.15685673182606164,0.14055015529966056,1,0
30.96,0.15686880476706197,0.14061927711590275,0,0
30.97,0.15690501784909713,0.14068937888336724,0,0
30.98,0.1569413378482295,0.14071283260092865,0,0
30.99,0.15694943433142192,0.1407139978858408,0,0
31.0,0.15691091373171137,0.14068151799690126,0,0
31.01,0.15684864341501226,0.14063771235739905,0,0
31.02,0.15681583296766707,0.14066395909483945,0,0
31.03,0.1568327805728461,0.14073166195114126,0,0
31.04,0.15688479410110168,0.14078974496496585,0,0
31.05,0.15692842908436294,0.14084051015536375,1,0
31.06,0.15694078196996808,0.140861683216092,0,0
31.07,0.1569144509813598,0.1408392410368953,0,0
31.08,0.15684726911561134,0.14080689647353647,0,0
31.09,0.156759009233979,0.14075930698536454,0,0
31.1,0.15667331597938447,0.14069378177772296,0,0
31.11,0.15661453798421418,0.14066060079589765,0,0
31.12,0.15657756280862495,0.14062097634400525,0,0
31.13,0.15655720980063714,0.14054029233179596,0,0
31.14,0.15655843675304323,0.1404640434511654,0,0
31.15,0.15656740856524962,0.1403799390790454,1,0
31.16,0.1565579187764781,0.14027431177173005,0,0
31.17,0.15649597016477618,0.14017358827209986,0,0
31.18,0.15638871807625881,0.14007544425391466,0,0
31.19,0.1562669136466935,0.13998951630815293,0,0
31.2,0.15615757714268347,0.13996402322822854,0,0
31.21,0.15607424213027213,0.13996859758562907,0,0
31.22,0.15601218729132826,0.13996104695288322,0,0
31.23,0.15597420663454276,0.1399732865390028,0,0
31.24,0.15594727837739553,0.13997049327012434,0,0
31.25,0.15592126159456768,0.1399311048984669,1,0
31.26,0.1558999260041053,0.1399023690771296,0,0
31.27,0.15589905660713296,0.13987043777199273,0,0
31.28,0.15593570636711282,0.13982629125258694,0,0
31.29,0.15599202283113112,0.13981434730244416,0,0
31.3,0.15603853957062308,0.13983789543302294,0,0
31.31,0.15603821793326367,0.13986818473891416,0,0
31.32,0.15597743624493746,0.1398956770840203,0,0
31.33,0.15588009626408544,0.13985244238003378,0,0
31.34,0.15578179073064735,0.13972218052500604,0,0
31.35,0.15571278199318972,0.13961546995999174,1,0
31.36,0.1556717338330432,0.13957523053923704,0,0
31.37,0.15566983440367968,0.1396042137058697,0,0
31.38,0.15572634280857583,0.13971469340534454,0,0
31.39,0.15583656986435734,0.13984334062349904,0,0
31.4,0.15595626302575147,0.13992812193982013,0,0
31.41,0.15602178955703166,0.13996589264178796,0,0
31.42,0.15602228959123232,0.13994638807887516,0,0
31.43,0.15598967330759644,0.13988596607005907,0,0
31.44,0.15596446728736924,0.13985719881017267,0,0
31.45,0.15595596174211296,0.1398428678032952,1,0
31.46,0.15595507191627606,0.13981253414471756,0,0
31.47,0.15596142694596166,0.13981086299693127,0,0
31.48,0.1559567502148008,0.13981428897669873,0,0
31.49,0.15591918939747418,0.13979628773707367,0,0
31.5,0.15583323448143613,0.13976803351087289,0,0
31.51,0.1557201495364656,0.13969364413003177,0,0
31.52,0.15562025764266368,0.13956599163027314,0,0
31.53,0.15554903165373035,0.13945038033159346,0,0
31.54,0.1555028577497337,0.1393720218726355,0,0
31.55,0.15546065055023298,0.139329774019168,1,0
31.56,0.15542052752070737,0.13934883069185164,0,0
31.57,0.15538620099757983,0.13936426772781227,0,0
31.58,0.15535951068431206,0.139328753357639,0,0
31.59,0.1553405008745535,0.13929268028410974,0,0
31.6,0.15531914390469934,0.13924439718893794,0,0
31.61,0.15530171515737853,0.1391780227648962,0,0
31.62,0.15529565059141623,0.13914573233146468,0,0
31.63,0.15531569213195923,0.13915765278278144,0,0
31.64,0.15535687421875227,0.1392045249639297,0,0
31.65,0.15539023719689687,0.13929440570528612,1,0
31.66,0.15540586222208913,0.13937184793895369,0,0
31.67,0.1554124601629698,0.13939393356804494,0,0
31.68,0.15543737939897087,0.13941283588937783,0,0
31.69,0.15548868592988138,0.13942424154819094,0,0
31.7,0.15556195926535277,0.1394299830177954,0,0
31.71,0.15564833541672357,0.13949377471932647,0,0
31.72,0.15572900960883393,0.1395933052543191,0,0
31.73,0.15578908273115172,0.13967900435957487,0,0
31.74,0.15580638332826605,0.13973734847843686,0,0
31.75,0.1557903115398596,0.13973937036768186,1,0
31.76,0.15576913151842178,0.1396858310216916,0,0
31.77,0.15576290406360108,0.13964032823067163,0,0
31.78,0.15577805293472372,0.13960632965735703,0,0
31.79,0.15580574854061005,0.13957346345465643,0,0
31.8,0.1558496092260934,0.13959326255679452,0,0
31.81,0.15589779639063678,0.13963768471549182,0,0
31.82,0.15593845264966172,0.13967546472432146,0,0
31.83,0.15596569836662338,0.1397328445899926,0,0
31.84,0.15597151420638586,0.13977034469766098,0,0
31.85,0.15594542124730656,0.13975061993441834,1,0
31.86,0.1558700966320256,0.13969831956340678,0,0
31.87,0.1557622789028732,0.13963082744108118,0,0
31.88,0.15565179728150874,0.13957285146027723,0,0
31.89,0.15556881158882513,0.13958070180838783,0,0
31.9,0.1555319051660665,0.13962238212178554,0,0
31.91,0.15553637904333661,0.13965003250916416,0,0
31.92,0.15557532935832805,0.13968461657800788,0,0
31.93,0.1556193894383969,0.13967916405169734,0,0
31.94,0.15563985073506095,0.1396096462757546,0,0
31.95,0.15562785683163496,0.13953760353315234,1,0
31.96,0.15560623297068557,0.13948478294343125,0,0
31.97,0.15560171511383672,0.1394621669480716,0,0
31.98,0.15560754309706887,0.13949122154757532,0,0
31.99,0.15561437400215766,0.13952697130030295,0,0
32.0,0.15561157178322368,0.1395207312966176,0,0
32.01,0.15560594601811817,0.13950192283709925,0,0
32.02,0.1556094991333268,0.13945941088911018,0,0
32.03,0.1556297035599257,0.13940299959651886,0,0
32.04,0.15567730625787773,0.13940929335623767,0,0
32.05,0.15573850140098164,0.13944640887435278,1,0
32.06,0.1557921338719667,0.13946065556982393,0,0
32.07,0.1558159356082776,0.13946555164972108,0,0
32.08,0.1558128941384677,0.13945454969405302,0,0
32.09,0.15579487414679874,0.13942637718725345,0,0
32.1,0.15576221375421465,0.13940918825444026,0,0
32.11,0.15573213753517703,0.13938704149048278,0,0
32.12,0.1557217753263811,0.1393561496502744,0,0
32.13,0.1557485446458809,0.1393819054380643,0,0
32.14,0.15580643766947927,0.13944355803531427,0,0
32.15,0.15587288748088787,0.13949925972167473,1,0
32.16,0.15593001250739108,0.13957042538398112,0,0
32.17,0.15596385178731412,0.13961785351687106,0,0
32.18,0.15597955394543908,0.13961273203381772,0,0
32.19,0.1559665979972681,0.13957745475874514,0,0
32.2,0.15591403342064636,0.1395063284595897,0,0
32.21,0.15582242112946257,0.13941544534223452,0,0
32.22,0.15570824719836024,0.13936933706751778,0,0
32.23,0.15561210196210673,0.13936484701043247,0,0
32.24,0.15556010516835572,0.1393676767145574,0,0
32.25,0.1555533845314433,0.1393859851610151,1,0
32.26,0.15555818803870655,0.13935836477165767,0,0
32.27,0.15555592476477026,0.13925890545192884,0,0
32.28,0.15555937044583212,0.13915989907753254,0,0
32.29,0.15557491035041066,0.13907638442539091,0,0
32.3,0.15560054921292707,0.13901320766609726,0,0
32.31,0.15562042932295927,0.13899976834893704,0,0
32.32,0.15562615412044878,0.13900704565712882,0,0
32.33,0.1556052625462043,0.13899643958826874,0,0
32.34,0.15555025664319985,0.1389871542947888,0,0
32.35,0.15547975973438077,0.1389661989414283,1,0
32.36,0.15543046028202986,0.1389405598917826,0,0
32.37,0.15544858446584892,0.1389830439620677,0,0
32.38,0.15553483811799243,0.13906067391050184,0,0
32.39,0.15566271988741975,0.13912783860146768,0,0
32.4,0.15580207780040717,0.13921257948053212,0,0
32.41,0.15592097379660416,0.13928764689431739,0,0
32.42,0.15598916525090512,0.1393141676749051,0,0
32.43,0.15597924019721085,0.13929752061777786,0,0
32.44,0.1559111745438409,0.13923139221435588,0,0
32.45,0.15582925273189024,0.13913537413132335,1,0
32.46,0.15577384919383125,0.13908424687593318,0,0
32.47,0.15575977419597184,0.13907334048048187,0,0
32.48,0.15577951094408982,0.13907495064493072,0,0
32.49,0.15583129800959303,0.13912049253003594,0,0
32.5,0.15589046933358894,0.1391585713850539,0,0
32.51,0.15592645485469533,0.13913883468901078,0,0
32.52,0.15591211046970266,0.13908610537253163,0,0
32.53,0.15584906820657354,0.13900702367138723,0,0
32.54,0.15577149612388916,0.1389343445160648,0,0
32.55,0.15570989365877044,0.1389370953579362,1,0
32.56,0.15569020263668618,0.13901520202610548,0,0
32.57,0.1557085229884212,0.13912805285738986,0,0
32.58,0.1557464435860977,0.1392612647822888,0,0
32.59,0.15577767640183304,0.13933529371075978,0,0
32.6,0.15578473891131797,0.13930918863366523,0,0
32.61,0.15578001465338673,0.13926060496304973,0,0
32.62,0.15577891542573752,0.13921780178625398,0,0
32.63,0.15580520394836506,0.13920289275106468,0,0
32.64,0.15586449098403726,0.13925829341783366,0,0
32.65,0.15594519514618876,0.13934573957211954,1,0
32.66,0.1560159656087033,0.13941388103694255,0,0
32.67,0.15603757703367763,0.13946535798061704,0,0
32.68,0.15601136644570182,0.13948492958173253,0,0
32.69,0.1559636527315551,0.13947321070149907,0,0
32.7,0.15593119719650844,0.13949210165162815,0,0
32.71,0.1559271713855558,0.13951831061659548,0,0
32.72,0.15594865060349952,0.13952067279104588,0,0
32.73,0.15599545187483577,0.1395441971307578,0,0
32.74,0.15605443679808373,0.1395725937002609,0,0
32.75,0.1561161750147978,0.1395909969597384,1,0
32.76,0.15616018554609654,0.1396234347369627,0,0
32.77,0.15617092205367555,0.13964089839504312,0,0
32.78,0.15613363288254695,0.13960959586337943,0,0
32.79,0.15604225080696754,0.1395512343598317,0,0
32.8,0.15593114979602113,0.13946658089797184,0,0
32.81,0.15584892911647716,0.13937754108150308,0,0
32.82,0.1558313295331211,0.13936537005900373,0,0
32.83,0.15585651209069964,0.1393999259796438,0,0
32.84,0.15587987266731254,0.13941790893136896,0,0
32.85,0.155878813191799,0.1394215206493295,1,0
32.86,0.15585134495624353,0.1393757653374916,0,0
32.87,0.1558098480736497,0.13928236394289858,0,0
32.88,0.15575495685384333,0.13920627850361972,0,0
32.89,0.15570467280148229,0.13917108044477916,0,0
32.9,0.15567999797199147,0.1391815532197558,0,0
32.91,0.1556873374949685,0.13925826833127455,0,0
32.92,0.15571940113310434,0.13934341961180233,0,0
32.93,0.1557555749287824,0.13938550547181736,0,0
32.94,0.15578905900821405,0.13942383097939304,0,0
32.95,0.15581210551851524,0.13942997423456965,1,0
32.96,0.15583270155355963,0.13937881754070602,0,0
32.97,0.15586093900364784,0.13931810718464605,0,0
32.98,0.1558885424145209,0.13925637193441331,0,0
32.99,0.15590243400608805,0.1392183445591724,0,0
33.0,0.15588597856581732,0.13924949400242553,0,0
33.01,0.15585018242691517,0.13930971285125743,0,0
33.02,0.15580455983785838,0.13933551800580898,0,0
33.03,0.15574750267953297,0.13934344337908175,0,0
33.04,0.15567809612173786,0.1393303948546416,0,0
33.05,0.15560690528362675,0.13930097913554473,1,0
33.06,0.15556006036034012,0.1393024609739889,0,0
33.07,0.15553112646987077,0.1392814583800094,0,0
33.08,0.15550439578229008,0.13919931679775854,0,0
33.09,0.15547657092763453,0.13910860737275646,0,0
33.1,0.15546205124695825,0.1390274543369013,0,0
33.11,0.1554734374929543,0.1389669095267479,0,0
33.12,0.15549153262617962,0.13895505633974573,0,0
33.13,0.15550044835583426,0.1389715118622227,0,0
33.14,0.15549019006513,0.13899960478640122,0,0
33.15,0.15546531663127094,0.13907221207977713,1,0
33.16,0.15542840007996206,0.13913926783724823,0,0
33.17,0.15538279013518455,0.13915445287038758,0,0
33.18,0.15535221076826186,0.1391596893459982,0,0
33.19,0.1553466366881417,0.13913626767793433,0,0
33.2,0.15536847590716552,0.13908085717720509,0,0
33.21,0.15540936869065644,0.1390487844101884,0,0
33.22,0.15546532453507253,0.13903892346027882,0,0
33.23,0.1555258643059621,0.13904497804505428,0,0
33.24,0.15556134313232234,0.13909336437092862,0,0
33.25,0.15555403297571987,0.1391494055258572,1,0
33.26,0.15550020738092848,0.13916869843327237,0,0
33.27,0.15543091462323608,0.13918476622366946,0,0
33.28,0.1553820755552822,0.1391837839770671,0,0
33.29,0.15537700121082437,0.13916564036811668,0,0
33.3,0.15542511745006196,0.13919641115883308,0,0
33.31,0.15550253471206907,0.1392532991848468,0,0
33.32,0.15557684872520597,0.1392973654964887,0,0
33.33,0.15561195998607827,0.13933023245715506,0,0
33.34,0.1555997459961774,0.1393142689816837,0,0
33.35,0.15555249766435347,0.13923020885553059,1,0
33.36,0.1554910388470925,0.1391317529701638,0,0
33.37,0.15545148873251569,0.13904922128247624,0,0
33.38,0.1554588536973227,0.13900962299372793,0,0
33.39,0.1555247098814372,0.13907164918845047,0,0
33.4,0.15561630037840382,0.13918153306999934,0,0
33.41,0.15568837005325867,0.13928035511661563,0,0
33.42,0.15572224889969244,0.1393910647493233,0,0
33.43,0.15572718336105618,0.13947690854167727,0,0
33.44,0.15573442694821113,0.13950931769939953,0,0
33.45,0.1557573470985701,0.13952108726568194,1,0
33.46,0.155802479968327,0.1395241496573037,0,0
33.47,0.15586102677630786,0.13953222913475824,0,0
33.48,0.1559188349593341,0.139590102004991,0,0
33.49,0.15597363400572087,0.1396670206102753,0,0
33.5,0.15602364790843895,0.13972160722232985,0,0
33.51,0.15607153848922012,0.13978482844273651,0,0
33.52,0.15609335625800344,0.1398190494281962,0,0
33.53,0.15606704144054467,0.13979931348611652,0,0
33.54,0.1559954320270978,0.13977621683508248,0,0
33.55,0.15590461492058133,0.13974215647799718,1,0
33.56,0.1558337695861062,0.1396865317089948,0,0
33.57,0.15580172581954624,0.13964793701062564,0,0
33.58,0.1558221752576443,0.13963897122335173,0,0
33.59,0.15588445005337337,0.13966422057639966,0,0
33.6,0.15595684689283917,0.1397457478435793,0,0
33.61,0.15599880669591284,0.13980941010477146,0,0
33.62,0.15598073245337388,0.13978172587811521,0,0
33.63,0.15591892036624333,0.1397037741717714,0,0
33.64,0.1558446478255448,0.13959401443250252,0,0
33.65,0.1557953907727,0.13949883641768776,1,0
33.66,0.15578605355307903,0.13950075435482834,0,0
33.67,0.1558032333355131,0.13957473330806355,0,0
33.68,0.15581492629961152,0.13965138882904746,0,0
33.69,0.15578025714591584,0.13969289802113274,0,0
33.7,0.15569503715436825,0.139650842046649,0,0
33.71,0.15557097043330922,0.1395190077041984,0,0
33.72,0.15543165537344614,0.13937897220336837,0,0
33.73,0.15530563010984239,0.1392530352883813,0,0
33.74,0.15522465151229956,0.1391563273564035,0,0
33.75,0.1552173334900403,0.13915579451467125,1,0
33.76,0.15526965973174267,0.1392128046820176,0,0
33.77,0.15535182365544659,0.13926610204991427,0,0
33.78,0.15543393545393272,0.13930883336701924,0,0
33.79,0.15550463480177798,0.13930755182433474,0,0
33.8,0.1555546127652823,0.13925749470448573,0,0
33.81,0.15555645105373833,0.1392031402857395,0,0
33.82,0.15551856758981736,0.13917391891968206,0,0
33.83,0.15548276935840297,0.13916442841979937,0,0
33.84,0.15548632390455955,0.13921717559022856,0,0
33.85,0.15552512249414147,0.13930126624915737,1,0
33.86,0.1555591883281795,0.13933678298919433,0,0
33.87,0.1555699207066648,0.13934155755682504,0,0
33.88,0.15555583401938164,0.13931406937910362,0,0
33.89,0.15553125993498357,0.13925055699326125,0,0
33.9,0.1555042927268821,0.1392089079319315,0,0
33.91,0.15548263028323547,0.13919389544242142,0,0
33.92,0.15547301546811088,0.13917304109180756,0,0
33.93,0.15545502542121803,0.13916005636932202,0,0
33.94,0.15541490597306956,0.13915038125082685,0,0
33.95,0.15535461479714202,0.13912040979213441,1,0
33.96,0.15529927167348398,0.13911407359747843,0,0
33.97,0.15526604554872508,0.13911902518412853,0,0
33.98,0.1552527463453915,0.1390952793330437,0,0
33.99,0.15526069405909215,0.1390933619058886,0,0
34.0,0.15527890632896652,0.13911047981510424,0,0
34.01,0.15530104741172782,0.13911163434577692,0,0
34.02,0.15531527374931928,0.1391147590019931,0,0
34.03,0.15531819373131406,0.13910711109402044,0,0
34.04,0.15530900150454038,0.13905946449454434,0,0
34.05,0.15527371123274034,0.13899984840270113,1,0
34.06,0.15521545325501662,0.13893524153802214,0,0
34.07,0.15515449296156994,0.13886230115591697,0,0
34.08,0.1551338076696382,0.13885667335623364,0,0
34.09,0.15517049592985044,0.1389068159132957,0,0
34.1,0.1552378080728846,0.1389343921032703,0,0
34.11,0.15529695874949365,0.1389458499584441,0,0
34.12,0.1553147619368204,0.13893353483222803,0,0
34.13,0.15529740005250287,0.1388968927742767,0,0
34.14,0.15527154281458733,0.13889567178588677,0,0
34.15,0.15527771861644163,0.13894325113932607,1,0
34.16,0.15533208500783607,0.1390040253609251,0,0
34.17,0.15540950297672837,0.13907864543525372,0,0
34.18,0.15547705091627706,0.1391284844727491,0,0
34.19,0.15550812543898185,0.1391035272849694,0,0
34.2,0.15550881868039074,0.1390672301559458,0,0
34.21,0.15548811112027877,0.1390477240919789,0,0
34.22,0.15545929354104482,0.13903870074181082,0,0
34.23,0.15544662758395253,0.13908629249138169,0,0
34.24,0.1554658556386373,0.13916014275993563,0,0
34.25,0.15551790866933998,0.1391934315484856,1,0
34.26,0.15556426316266816,0.13918557832089654,0,0
34.27,0.15556501391688538,0.13914424168264203,0,0
34.28,0.1555013078480456,0.13907822877210294,0,0
34.29,0.15539533520603777,0.13904822277314502,0,0
34.3,0.15530520756229924,0.13905000723727343,0,0
34.31,0.15527867561762987,0.13904197736032342,0,0
34.32,0.15534080121990954,0.13907812747076928,0,0
34.33,0.15546249760140834,0.13915399435895612,0,0
