Time (s), Cell Name, Value
376.09944, C110, 14.92085
388.889219, C110, 9.434967
420.364066, C110, 12.33526
425.160233, C110, 20.06796
463.42965, C110, 28.92425
465.428053, C110, 49.65608
561.651157, C110, 38.35054
578.137981, C110, 20.56213
582.4345479999999, C110, 29.54789
638.09007, C110, 9.004131
639.588873, C110, 12.44882
664.269149, C110, 9.288846
673.261963, C110, 9.97472
686.351502, C110, 8.355968
813.649772, C110, 8.90941
822.6425860000001, C110, 53.80174
949.9408550000001, C110, 11.42955
1081.735532, C110, 10.60516
1133.594089, C110, 10.39108
1137.890655, C110, 9.276429
60.351769, C111, 20.34947
63.948895, C111, 9.689133
261.491029, C111, 7.968385
271.183284, C111, 9.560942
271.582964, C111, 43.96017
279.276816, C111, 44.12855
443.545541, C111, 10.43559
452.238593, C111, 10.00132
523.48166, C111, 40.81034
613.809474, C111, 10.83527
859.11344, C111, 9.234745
904.9767880000001, C111, 10.22908
971.923288, C111, 8.514928
63.449294, C112, 10.88066
76.039233, C112, 21.56419
76.438913, C112, 31.22824
79.836198, C112, 35.96363
133.593239, C112, 11.19519
220.124088, C112, 24.19209
221.62289, C112, 13.80131
275.28001, C112, 18.40154
287.370348, C112, 28.16732
337.030662, C112, 19.88402
343.825232, C112, 9.643785
360.511897, C112, 36.81693
367.406387, C112, 43.34927
421.962788, C112, 10.9657
502.198668, C112, 25.71185
506.195474, C112, 42.10244
517.386531, C112, 40.81852
529.776629, C112, 16.09666
672.4626019999999, C112, 45.48746
680.755974, C112, 10.71741
682.854297, C112, 36.21947
783.373967, C112, 15.71602
792.5666210000001, C112, 10.18588
798.361989, C112, 20.95987
821.443544, C112, 10.93383
824.241308, C112, 12.28948
842.426775, C112, 38.04642
852.019109, C112, 14.15239
854.117432, C112, 21.18677
897.6826170000001, C112, 10.41503
936.851316, C112, 40.56736
941.747403, C112, 10.97103
1006.99526, C112, 17.03725
1016.187914, C112, 42.98965
1085.432577, C112, 19.70594
1086.231938, C112, 21.37849
1089.729144, C112, 38.70449
1095.624432, C112, 10.17777
1127.998561, C112, 41.23449
1132.195207, C112, 11.41179
4.896087, C113, 18.71575
11.490817, C113, 12.8274
149.880223, C113, 16.96127
158.673196, C113, 14.03818
187.050518, C113, 15.22572
198.841096, C113, 13.5597
212.729997, C113, 17.60273
239.508596, C113, 17.37784
267.186478, C113, 27.45078
328.137769, C113, 17.31867
336.13138, C113, 13.51772
348.92116, C113, 14.438
353.917167, C113, 12.53841
372.302474, C113, 15.63088
389.68858, C113, 17.54386
395.384029, C113, 12.61646
421.563108, C113, 26.41043
434.452807, C113, 13.04473
458.533563, C113, 13.14734
464.828532, C113, 12.87455
475.519988, C113, 16.35615
530.67591, C113, 15.60022
541.966887, C113, 14.3969
573.841415, C113, 14.98851
586.131593, C113, 16.49349
615.208356, C113, 14.58832
624.40101, C113, 15.34526
661.970986, C113, 12.13988
721.2236339999999, C113, 15.08816
805.856001, C113, 16.59529
836.931167, C113, 16.35225
921.563533, C113, 21.02945
970.724246, C113, 19.53903
1023.881765, C113, 15.42116
1115.008941, C113, 12.65208
1129.897043, C113, 17.49281
63.848975, C114, 18.88975
116.906574, C114, 28.1897
120.303859, C114, 17.20658
203.537343, C114, 21.13737
259.692467, C114, 22.0886
262.590151, C114, 19.65109
289.468671, C114, 23.2905
291.367154, C114, 31.40468
292.466275, C114, 19.32796
296.962682, C114, 20.35682
314.348788, C114, 42.60537
336.331221, C114, 19.34761
345.623795, C114, 14.50417
347.122597, C114, 14.64105
354.117007, C114, 17.06832
356.415171, C114, 15.39071
399.980356, C114, 22.47747
420.763747, C114, 18.15592
454.536757, C114, 16.11111
486.511205, C114, 14.82497
487.410486, C114, 14.62438
493.805375, C114, 27.05589
532.374553, C114, 21.63766
575.939738, C114, 14.58355
580.136384, C114, 17.38623
601.019695, C114, 26.12501
604.21714, C114, 19.68816
620.2043640000001, C114, 15.21712
629.896618, C114, 19.62228
637.190789, C114, 15.56023
640.588074, C114, 20.12701
646.783123, C114, 15.8051
719.225231, C114, 21.78971
758.5937699999999, C114, 14.9091
763.989458, C114, 21.99586
798.361989, C114, 21.51932
799.660951, C114, 17.66908
815.548255, C114, 17.54691
817.047057, C114, 15.59024
884.293317, C114, 17.90303
891.387648, C114, 15.11757
916.0679249999999, C114, 14.80824
919.26537, C114, 14.80234
929.057544, C114, 20.0627
973.02241, C114, 17.37828
1003.897736, C114, 22.62824
1006.095979, C114, 17.65752
1008.893743, C114, 22.87413
1072.343038, C114, 15.42574
1089.928984, C114, 14.43283
2.198243, C115, 8.720751
4.796167, C115, 8.935926
78.737077, C115, 8.161547
267.186478, C115, 17.69538
328.037848, C115, 9.442955
408.373648, C115, 9.337643
410.072291, C115, 8.517092
491.906893, C115, 17.78322
511.491242, C115, 22.15513
523.6815, C115, 10.2357
555.156347, C115, 10.05621
729.916687, C115, 20.41162
776.779237, C115, 11.12317
793.365982, C115, 28.10815
928.657864, C115, 24.45419
961.731433, C115, 8.947721
990.608356, C115, 8.048892
198.841096, C116, 11.34412
281.475059, C116, 13.78477
300.859568, C116, 21.20588
306.155336, C116, 21.27206
384.093052, C116, 11.88348
407.874047, C116, 17.19901
492.406493, C116, 18.31358
492.906094, C116, 21.47607
524.081181, C116, 12.96959
878.198188, C116, 21.0222
878.99755, C116, 12.27482
969.225444, C116, 10.97173
122.701942, C117, 16.74313
145.183976, C117, 15.85917
166.966568, C117, 14.62386
180.755549, C117, 18.20476
211.630875, C117, 13.56262
260.691668, C117, 15.86388
275.979451, C117, 22.71479
283.173702, C117, 16.24564
312.650145, C117, 15.57206
315.148149, C117, 17.43759
372.602235, C117, 35.3256
472.722224, C117, 16.85642
475.819749, C117, 40.62422
552.158742, C117, 19.76587
565.248282, C117, 21.73496
573.741495, C117, 42.28623
578.337821, C117, 62.63427
582.134787, C117, 36.86232
586.2315129999999, C117, 34.72305
675.260366, C117, 14.00245
823.741707, C117, 24.84059
861.711364, C117, 17.74079
921.763373, C117, 43.53724
922.762575, C117, 14.39453
1082.834653, C117, 15.46918
1097.822676, C117, 15.08867
1144.185625, C117, 18.23797
142.186371, C118, 13.05949
191.147244, C118, 17.32203
286.670907, C118, 23.19687
357.014692, C118, 17.62383
479.217034, C118, 31.40553
614.808676, C118, 35.10849
618.405801, C118, 18.9028
620.1044439999999, C118, 15.75046
623.601649, C118, 27.94608
695.943837, C118, 35.41386
714.229224, C118, 17.2298
813.849612, C118, 19.56425
870.704177, C118, 13.90153
875.300504, C118, 31.70226
879.896831, C118, 13.288
916.667446, C118, 30.98298
1041.967312, C118, 25.65615
1068.546072, C118, 36.25069
1072.542878, C118, 28.02661
1075.440562, C118, 29.30346
1117.606865, C118, 42.9509
1121.603671, C118, 53.41659
173.861059, C119, 26.32124
181.55491, C119, 33.23056
188.849081, C119, 32.65407
235.21203, C119, 23.07048
323.941122, C119, 31.34458
324.840404, C119, 22.7378
349.42076, C119, 60.73783
395.583869, C119, 53.51904
405.475964, C119, 27.23374
411.770933, C119, 50.49944
425.160233, C119, 36.61578
433.453605, C119, 36.70712
534.772636, C119, 33.26006
548.261857, C119, 26.44504
554.356986, C119, 19.44138
639.588873, C119, 42.40378
640.588074, C119, 26.69279
718.02619, C119, 27.3594
719.524992, C119, 25.23705
775.180515, C119, 32.18394
789.768857, C119, 44.24262
801.859195, C119, 22.13469
918.366088, C119, 49.73009
1041.167951, C119, 20.64918
0.799361, C120, 39.69513
6.494809, C120, 31.59254
65.647537, C120, 10.15458
363.409581, C120, 15.15878
510.09236, C120, 16.64282
596.623209, C120, 12.29758
598.521692, C120, 11.29507
616.4073979999999, C120, 17.1576
618.505721, C120, 9.056359
656.175617, C120, 12.08464
696.143677, C120, 11.66023
714.528984, C120, 11.51678
792.966301, C120, 9.411064
793.365982, C120, 20.69874
813.250092, C120, 9.043814
841.827254, C120, 9.308079
1048.162362, C120, 9.971391
1054.257491, C120, 9.07189
1076.140003, C120, 17.13714
539.968484, C121, 14.66084
912.87048, C121, 13.93315
998.002447, C121, 17.31569
998.8018080000001, C121, 32.28882
1002.199093, C121, 26.21401
1124.201595, C121, 17.2569
36.870534, C122, 8.40705
58.453287, C122, 14.48158
63.249454, C122, 8.981865
75.63955199999999, C122, 9.900391
76.13915299999999, C122, 8.589345
207.134468, C122, 13.02232
214.428639, C122, 8.693643
261.191269, C122, 11.27619
385.991535, C122, 11.73645
411.071492, C122, 8.30426
473.121905, C122, 14.85062
483.61352, C122, 60.0125
493.805375, C122, 36.27736
510.691881, C122, 8.355297
549.360978, C122, 11.76317
552.458503, C122, 9.14816
658.873461, C122, 14.05877
1016.987275, C122, 9.027113
52.557998, C123, 28.32321
123.201543, C123, 35.31814
124.000904, C123, 12.58319
127.59803, C123, 23.49547
204.636464, C123, 17.73285
204.936225, C123, 17.52852
267.186478, C123, 35.65846
369.10503, C123, 15.72353
378.297683, C123, 10.02076
487.110725, C123, 10.3554
509.892519, C123, 12.19336
514.189086, C123, 11.00272
532.474473, C123, 15.23731
532.774234, C123, 25.66866
630.596059, C123, 38.96999
635.492147, C123, 21.15894
950.640296, C123, 15.65416
1101.719561, C123, 12.14199
76.938514, C124, 19.60892
81.03524, C124, 16.16658
87.53005, C124, 23.52909
91.426936, C124, 42.53835
96.422943, C124, 37.921
249.001011, C124, 11.87295
280.475858, C124, 13.6458
355.415969, C124, 48.39456
394.184987, C124, 18.26457
493.705455, C124, 14.64682
520.683896, C124, 13.49247
550.060419, C124, 29.97643
560.0524339999999, C124, 18.94358
625.400212, C124, 16.96752
655.975777, C124, 20.77975
659.073302, C124, 27.66446
723.022197, C124, 11.8105
739.409101, C124, 27.56787
742.706466, C124, 42.23508
745.903911, C124, 28.32992
753.897523, C124, 36.02083
759.792812, C124, 29.28327
768.186104, C124, 31.08446
802.758476, C124, 39.68134
816.547456, C124, 14.43382
865.308489, C124, 14.88499
869.505135, C124, 12.64577
910.472396, C124, 12.67945
923.162255, C124, 17.76152
931.555548, C124, 44.87702
954.437262, C124, 13.37699
1029.777054, C124, 14.24265
1049.161563, C124, 11.67421
1067.04727, C124, 35.19247
1093.72595, C124, 11.27858
198.341495, C125, 44.46963
202.438221, C125, 37.01529
208.03375, C125, 27.10821
230.315943, C125, 18.04535
285.571785, C125, 14.2284
301.159328, C125, 15.81242
381.794889, C125, 16.89472
427.858077, C125, 9.301424
474.021186, C125, 28.43039
478.617513, C125, 9.43783
486.311364, C125, 13.13748
489.408889, C125, 40.30085
498.401702, C125, 11.29871
500.000425, C125, 9.545422
502.998029, C125, 31.85528
521.083576, C125, 15.82478
537.5704009999999, C125, 10.25903
542.666328, C125, 9.355925
548.8613769999999, C125, 12.90671
550.75986, C125, 12.62665
565.148362, C125, 10.19884
742.706466, C125, 23.40838
743.206067, C125, 16.12404
751.89912, C125, 33.08886
755.0965650000001, C125, 13.93099
759.692892, C125, 28.12685
763.789618, C125, 26.70782
785.57221, C125, 14.93983
791.9671, C125, 39.02277
1101.719561, C125, 21.10897
181.55491, C126, 9.337761
186.351077, C126, 9.935525
279.376736, C126, 32.35323
483.61352, C126, 14.42776
492.306573, C126, 9.733068
496.70306, C126, 33.42871
507.994037, C126, 13.18436
532.874154, C126, 33.25849
538.669522, C126, 35.15327
549.960499, C126, 26.52466
579.736704, C126, 12.22463
621.003725, C126, 16.50288
741.807185, C126, 21.30402
746.103751, C126, 37.60649
750.600158, C126, 23.82276
1056.455734, C126, 12.28729
1064.549266, C126, 11.38424
63.449294, C127, 8.686602
74.640351, C127, 8.862516
268.68528, C127, 9.436481
269.684481, C127, 28.90207
274.980249, C127, 12.18149
310.651742, C127, 31.31917
319.944316, C127, 41.63745
330.935533, C127, 11.00956
545.0644119999999, C127, 28.47147
772.582591, C127, 7.759968
790.967898, C127, 25.33417
919.56513, C127, 31.26192
920.164651, C127, 12.61095
935.352514, C127, 10.90243
997.103166, C127, 9.699404
1123.801914, C127, 11.5096
9.392493, C128, 9.21797
10.091935, C128, 9.642809
38.369337, C128, 8.370789
63.149534, C128, 7.280268
178.956986, C128, 7.313867
280.675698, C128, 7.654383
301.459089, C128, 8.020325
310.751663, C128, 7.186736
320.343997, C128, 8.080208
474.820547, C128, 8.870904
596.523289, C128, 10.21482
670.164438, C128, 22.22001
740.608143, C128, 7.643684
772.582591, C128, 9.87439
839.828851, C128, 8.192835
898.881659, C128, 7.014376
959.63311, C128, 7.179476
996.403724, C128, 7.194961
1021.883362, C128, 35.68285
1106.315888, C128, 7.709507
1.598722, C129, 44.76498
50.359755, C129, 21.83808
51.059196, C129, 30.37729
61.450891, C129, 16.67159
414.668618, C129, 12.89608
769.285226, C129, 20.23109
66.446899, C130, 24.3054
80.135959, C130, 33.07971
130.895395, C130, 13.69262
134.69236, C130, 31.206
138.289486, C130, 20.18189
182.054511, C130, 20.83127
187.350279, C130, 26.9437
227.118498, C130, 20.73414
234.212829, C130, 23.95628
311.251263, C130, 19.75937
338.429544, C130, 21.47125
340.527867, C130, 14.08392
401.678998, C130, 17.64439
440.747776, C130, 14.97335
445.344103, C130, 14.34545
451.938833, C130, 25.93632
457.334521, C130, 17.72445
494.904497, C130, 21.54678
536.371359, C130, 15.52432
559.752674, C130, 13.08818
566.946924, C130, 25.18367
616.5073180000001, C130, 25.81037
622.902208, C130, 27.04239
647.982165, C130, 18.26711
690.847909, C130, 16.56346
693.645673, C130, 14.52058
697.642479, C130, 16.07424
709.333137, C130, 16.13374
808.653765, C130, 32.36946
869.505135, C130, 20.50025
896.383655, C130, 18.67689
911.171837, C130, 16.41198
998.102367, C130, 16.0381
1000.20069, C130, 19.51475
1004.896937, C130, 20.29312
1046.96332, C130, 13.30881
1057.854616, C130, 21.13293
1071.743517, C130, 15.2077
1123.701994, C130, 20.53147
1146.383868, C130, 22.21873
51.858557, C131, 39.56918
52.657918, C131, 9.745659
168.964971, C131, 19.63254
429.356879, C131, 18.73073
487.110725, C131, 29.29025
545.4640920000001, C131, 23.37667
547.162735, C131, 12.86044
555.256267, C131, 15.63547
792.16694, C131, 6.73054
820.544262, C131, 9.489229
912.9704, C131, 9.205451
1115.608462, C131, 14.42337
78.03763600000001, C132, 28.6447
152.877827, C132, 21.89048
165.967367, C132, 12.88009
182.054511, C132, 24.31723
186.151237, C132, 15.15424
194.344689, C132, 15.81502
214.428639, C132, 18.20581
220.124088, C132, 26.67503
309.552621, C132, 15.44603
362.81006, C132, 20.73675
386.790896, C132, 23.90358
448.441628, C132, 12.35722
460.132285, C132, 15.00505
479.017193, C132, 30.44105
556.6551490000001, C132, 20.08018
580.536065, C132, 28.92385
615.408197, C132, 27.18521
663.769549, C132, 23.99047
666.367473, C132, 24.19134
668.9653960000001, C132, 16.71416
765.58818, C132, 16.06789
772.28283, C132, 23.69502
843.525897, C132, 36.83284
846.323661, C132, 26.26868
850.020706, C132, 20.67444
856.915197, C132, 22.25681
861.411603, C132, 17.62298
896.583496, C132, 19.57149
981.215862, C132, 23.57335
1016.387754, C132, 31.59542
1037.271065, C132, 12.54022
1058.054456, C132, 11.68839
1058.454137, C132, 15.41055
1081.335851, C132, 14.54499
1127.998561, C132, 16.46127
1134.29353, C132, 33.93781
1137.391055, C132, 11.89154
1140.388659, C132, 14.58279
175.459781, C133, 17.6119
270.783603, C133, 9.236467
292.066595, C133, 12.4475
327.838008, C133, 24.98812
345.523874, C133, 8.462731
492.506414, C133, 20.17948
554.756666, C133, 15.23606
593.126003, C133, 13.13637
615.508117, C133, 11.19909
618.006121, C133, 8.337319
676.959008, C133, 51.58167
693.845514, C133, 10.23741
793.965503, C133, 9.587135
879.49715, C133, 16.12648
896.583496, C133, 11.37259
993.10636, C133, 15.86516
1097.822676, C133, 64.17971
39.168698, C134, 10.25433
67.945701, C134, 22.18878
70.643545, C134, 34.11659
84.632366, C134, 26.1269
85.231887, C134, 13.77596
87.62997, C134, 13.69166
89.82821300000001, C134, 28.99839
103.717114, C134, 13.28668
220.723608, C134, 21.46662
260.491828, C134, 23.21538
262.889911, C134, 22.96693
277.578173, C134, 25.83267
319.444716, C134, 14.16103
323.441522, C134, 36.31768
345.523874, C134, 13.60599
349.820441, C134, 14.4111
384.892413, C134, 18.39778
401.778918, C134, 28.08245
423.461591, C134, 25.03031
430.456001, C134, 18.89027
445.044343, C134, 16.75399
467.026776, C134, 16.2113
485.611923, C134, 29.21819
495.204258, C134, 26.24715
513.089964, C134, 13.23839
547.662336, C134, 18.06606
585.232312, C134, 33.81889
593.126003, C134, 9.832928
594.824646, C134, 35.22684
599.221133, C134, 27.31493
630.7959, C134, 9.972537
723.222037, C134, 20.52875
738.809581, C134, 22.25397
758.39393, C134, 28.13749
769.085386, C134, 13.19474
800.260472, C134, 26.14067
839.728931, C134, 13.35019
929.457225, C134, 20.61891
955.636304, C134, 20.13499
959.83295, C134, 18.25695
965.928079, C134, 13.80976
1009.693104, C134, 13.97975
1030.076815, C134, 10.51784
1116.907424, C134, 13.60972
3.097524, C135, 56.60472
4.096726, C135, 24.20145
9.692254, C135, 44.94701
82.63396299999999, C135, 11.99223
89.82821300000001, C135, 16.13945
213.829118, C135, 15.63857
238.409475, C135, 10.71633
279.376736, C135, 40.97298
283.873143, C135, 56.33401
407.174606, C135, 12.37789
414.768538, C135, 12.49839
417.766142, C135, 13.89319
436.850891, C135, 10.299
559.053233, C135, 12.61326
629.496938, C135, 11.25483
712.730422, C135, 70.38651
886.2917200000001, C135, 10.51273
994.505242, C135, 12.10548
1043.266274, C135, 71.74657
136.790683, C136, 9.109222
151.179185, C136, 18.80672
156.774713, C136, 11.52876
239.608517, C136, 30.22238
407.174606, C136, 18.53395
477.718231, C136, 23.52895
505.296193, C136, 32.33349
517.786211, C136, 17.76611
542.366568, C136, 14.36495
576.539259, C136, 28.44919
596.623209, C136, 10.15115
616.2075579999999, C136, 8.760201
690.348308, C136, 26.0038
818.9455400000001, C136, 31.23322
942.2470039999999, C136, 12.21923
943.446046, C136, 13.69396
1126.399838, C136, 12.5872
167.266329, C137, 10.1938
182.354271, C137, 18.39092
202.038541, C137, 11.7144
405.975565, C137, 12.93531
486.910885, C137, 16.12012
564.349001, C137, 18.67991
571.3434109999999, C137, 15.62996
579.736704, C137, 19.70534
594.824646, C137, 13.30814
615.308277, C137, 16.34663
618.006121, C137, 21.26967
619.205162, C137, 10.16388
620.903805, C137, 23.0967
624.30109, C137, 22.18859
639.0892720000001, C137, 20.26838
695.1444760000001, C137, 20.74036
697.542559, C137, 12.51743
702.6384870000001, C137, 32.66679
735.112535, C137, 16.37936
740.708063, C137, 19.73749
747.4027129999999, C137, 15.66755
793.166142, C137, 20.07847
802.358795, C137, 31.0732
813.350012, C137, 20.24343
833.433962, C137, 18.38718
871.1038579999999, C137, 16.34986
879.896831, C137, 23.44443
921.963214, C137, 17.59653
934.7529929999999, C137, 14.51308
962.630714, C137, 11.26314
972.023208, C137, 11.09525
997.902527, C137, 27.12537
1043.166354, C137, 21.9977
1046.76348, C137, 22.07025
1075.740323, C137, 25.37855
282.1745, C138, 39.36761
283.073781, C138, 12.40105
287.170507, C138, 38.4852
297.162522, C138, 36.24901
387.290497, C138, 11.16293
436.25137, C138, 7.275188
584.432951, C138, 28.63407
663.769549, C138, 8.863415
919.065529, C138, 41.43031
139.488527, C139, 49.07416
142.386212, C139, 17.15231
142.785892, C139, 43.07067
146.682778, C139, 39.39215
217.226403, C139, 13.392
319.144955, C139, 33.0411
322.64216, C139, 23.3555
355.71573, C139, 13.28794
393.685386, C139, 26.45045
425.260153, C139, 14.43084
441.147457, C139, 18.98595
523.78142, C139, 15.82022
547.662336, C139, 27.56036
800.660153, C139, 22.31366
886.1917999999999, C139, 14.92307
954.337342, C139, 29.71733
38.269417, C140, 26.43265
69.844184, C140, 28.47917
115.407771, C140, 11.72495
121.10322, C140, 16.59893
144.884215, C140, 22.41693
159.472557, C140, 14.52903
169.064891, C140, 15.65202
174.160819, C140, 20.38399
177.757944, C140, 19.80863
197.142453, C140, 15.45407
205.235985, C140, 17.99717
225.619696, C140, 25.28348
237.610114, C140, 21.76699
275.18009, C140, 23.30712
277.977854, C140, 25.90779
283.173702, C140, 13.87639
292.066595, C140, 11.97012
324.340803, C140, 15.61381
333.033856, C140, 24.39254
352.818045, C140, 19.04271
357.614212, C140, 32.22866
364.408783, C140, 15.32462
382.294489, C140, 10.43504
389.2889, C140, 29.57019
426.359275, C140, 18.44387
440.947617, C140, 17.84432
448.941229, C140, 19.45674
488.909288, C140, 14.23725
498.901303, C140, 18.88537
507.594356, C140, 15.50364
519.1850930000001, C140, 20.19579
533.173914, C140, 25.44867
556.2554689999999, C140, 15.27053
564.349001, C140, 29.23496
568.345807, C140, 14.22322
585.132392, C140, 15.82938
590.4281590000001, C140, 10.30918
590.92776, C140, 20.05359
593.026083, C140, 10.17538
677.658449, C140, 10.64106
721.823155, C140, 17.1975
726.319562, C140, 10.43951
738.50982, C140, 26.69562
743.8055879999999, C140, 26.31755
762.6904960000001, C140, 17.47277
787.670533, C140, 22.34996
791.467499, C140, 18.35065
801.259674, C140, 10.60742
880.696192, C140, 22.37358
928.058343, C140, 10.7078
945.744209, C140, 15.645
954.137501, C140, 28.49355
961.631513, C140, 11.45135
993.3062, C140, 19.92871
1014.189511, C140, 36.5974
1043.965715, C140, 13.22773
1065.748308, C140, 17.61237
1106.016128, C140, 23.88158
1131.695606, C140, 27.5183
260.691668, C141, 19.92113
308.65334, C141, 33.3732
310.851583, C141, 28.57181
615.208356, C141, 22.56255
784.9726889999999, C141, 23.14846
38.868937, C142, 10.54487
50.459675, C142, 13.39236
91.027255, C142, 10.87959
139.388607, C142, 20.00598
145.283896, C142, 17.07725
182.454191, C142, 14.49381
190.148043, C142, 10.6016
191.546925, C142, 30.3894
198.041735, C142, 12.70269
202.438221, C142, 27.83559
211.131274, C142, 16.67732
348.421559, C142, 12.4219
385.392014, C142, 10.62878
470.623901, C142, 15.21256
616.007718, C142, 19.24215
621.803086, C142, 12.05834
750.500238, C142, 21.84465
753.797603, C142, 30.38894
757.694489, C142, 19.88629
761.391534, C142, 17.17116
765.887941, C142, 14.78053
768.385945, C142, 14.74727
772.882351, C142, 24.58461
779.177321, C142, 24.00037
785.57221, C142, 26.52592
792.4667009999999, C142, 11.42314
794.165343, C142, 16.77376
832.43476, C142, 13.18466
838.629809, C142, 15.09959
954.137501, C142, 23.79236
957.2350259999999, C142, 14.87811
1081.335851, C142, 13.5658
156.674793, C143, 19.79307
181.45499, C143, 9.293116
254.196858, C143, 10.48501
279.676496, C143, 15.87497
323.141761, C143, 11.31595
408.573488, C143, 13.0025
409.173009, C143, 23.13163
427.658237, C143, 10.33892
497.302581, C143, 13.34711
510.09236, C143, 14.50635
582.234707, C143, 21.37829
629.896618, C143, 10.60427
877.198987, C143, 22.83964
928.258183, C143, 33.98129
967.127121, C143, 11.37014
1041.068031, C143, 10.6891
221.223209, C144, 10.31614
232.414266, C144, 14.29975
278.177694, C144, 7.713313
307.454298, C144, 12.48933
490.20825, C144, 9.300349
705.935852, C144, 10.09111
758.49385, C144, 16.70371
880.196591, C144, 17.04101
1018.186317, C144, 26.82487
1093.92579, C144, 27.74361
1113.110458, C144, 19.32565
76.13915299999999, C145, 12.92349
85.53164700000001, C145, 16.57878
89.82821300000001, C145, 14.17732
93.625179, C145, 24.04959
103.817034, C145, 14.45054
204.336704, C145, 17.15593
211.930635, C145, 25.74171
257.993824, C145, 16.5842
274.280808, C145, 14.65338
323.141761, C145, 15.51524
341.027468, C145, 13.82364
349.720521, C145, 27.7693
368.505509, C145, 17.03273
439.149054, C145, 24.35966
443.24578, C145, 20.64629
450.739791, C145, 29.16947
485.711843, C145, 17.01147
557.854191, C145, 21.67171
585.232312, C145, 21.76465
613.209953, C145, 22.50259
618.905402, C145, 20.28767
764.788819, C145, 17.03112
787.870374, C145, 33.41667
796.463507, C145, 17.70872
838.729729, C145, 24.73618
956.135904, C145, 26.49913
959.63311, C145, 13.93741
1098.821877, C145, 12.61089
74.04083, C147, 9.734697
75.040031, C147, 8.227773
194.94421, C147, 8.530048
199.740377, C147, 10.9906
200.539738, C147, 9.804468
214.7284, C147, 21.5864
280.375937, C147, 28.35132
280.875538, C147, 8.375124
307.754058, C147, 8.661318
401.978759, C147, 11.69791
469.025179, C147, 11.06338
486.910885, C147, 11.05339
492.306573, C147, 19.83199
521.783017, C147, 21.85083
663.469788, C147, 29.05463
673.361883, C147, 23.30968
764.089378, C147, 23.60248
765.987861, C147, 9.102877
769.285226, C147, 16.28938
776.679317, C147, 21.07897
790.268457, C147, 20.5605
798.062229, C147, 9.453718
841.427574, C147, 11.87933
935.252593, C147, 45.73609
989.209474, C147, 9.304876
994.105561, C147, 9.603615
1018.785838, C147, 8.999685
1094.725151, C147, 9.881436
1132.694808, C147, 13.26606
136.391003, C149, 16.5727
144.084854, C149, 14.74314
146.882618, C149, 8.996477
154.57647, C149, 17.36898
166.466968, C149, 25.20059
342.52627, C149, 8.206629
460.631886, C149, 7.67461
487.110725, C149, 10.9557
495.204258, C149, 13.24953
518.285812, C149, 12.52072
581.135586, C149, 9.274265
653.477773, C149, 18.16292
661.3714649999999, C149, 19.30804
693.146073, C149, 10.53973
809.353206, C149, 15.19024
859.51312, C149, 8.198153
864.409208, C149, 11.37574
897.083096, C149, 8.412451
902.578705, C149, 13.6789
909.772955, C149, 7.981354
1046.263879, C149, 14.28527
9.292573000000001, C150, 13.3529
80.93532, C150, 19.96707
83.133563, C150, 9.100479
89.82821300000001, C150, 9.613182
275.67969, C150, 13.87088
281.774819, C150, 13.30782
405.575884, C150, 9.504951
412.470374, C150, 14.90923
580.635985, C150, 9.647593
673.062123, C150, 14.66365
697.642479, C150, 18.71783
704.137289, C150, 16.58232
868.306094, C150, 9.110746
982.414904, C150, 12.15458
994.405322, C150, 10.74417
1018.186317, C150, 13.51444
1071.044076, C150, 10.80372
1076.140003, C150, 9.160604
1078.038486, C150, 12.44377
1092.826668, C150, 14.00875
138.289486, C151, 16.88487
569.644768, C151, 25.00255
669.964598, C151, 17.15031
684.45302, C151, 16.92289
1092.826668, C151, 11.63527
85.231887, C152, 10.69748
90.827415, C152, 28.97028
203.637263, C152, 33.36377
208.833111, C152, 36.47485
259.692467, C152, 24.11215
267.586158, C152, 27.76531
309.15294, C152, 10.5343
360.012296, C152, 9.44137
405.575884, C152, 12.69089
444.444822, C152, 17.44421
594.424965, C152, 27.48085
599.221133, C152, 13.16254
599.720733, C152, 16.12914
682.254776, C152, 9.55479
802.958316, C152, 15.77612
843.725737, C152, 14.49958
1095.024911, C152, 11.13148
1130.196804, C152, 15.05737
75.539632, C153, 16.58998
78.337396, C153, 9.553017
86.231088, C153, 11.87922
88.429331, C153, 10.4448
179.456587, C153, 8.434158
307.554218, C153, 9.538258
502.698269, C153, 8.984732
633.493744, C153, 8.335253
684.153259, C153, 17.10771
841.827254, C153, 23.98979
856.615436, C153, 12.50276
898.481979, C153, 10.1808
905.676229, C153, 8.836735
936.951236, C153, 10.10581
997.203086, C153, 21.40626
1081.435771, C153, 9.279485
1087.33106, C153, 13.65159
1123.502154, C153, 8.133154
1130.896245, C153, 20.30027
75.040031, C154, 16.84111
612.910193, C154, 17.59913
89.82821300000001, C155, 16.48706
104.916156, C155, 55.72797
226.618897, C155, 44.28068
230.615703, C155, 20.72225
315.248069, C155, 41.64758
355.81565, C155, 55.75721
374.001117, C155, 14.26205
391.387223, C155, 52.04476
503.69747, C155, 49.06119
550.060419, C155, 44.9758
697.042958, C155, 15.94434
737.910299, C155, 53.18737
931.1558669999999, C155, 23.86636
931.655468, C155, 37.04459
997.402926, C155, 28.5379
1010.892146, C155, 48.2646
1011.791427, C155, 14.96378
93.92493899999999, C156, 43.60465
98.22150600000001, C156, 28.82998
112.110407, C156, 25.1484
116.806654, C156, 24.16402
