Time (s), Channel Name, Value
154.8726, GPIO-1, 49184
154.8728, GPIO-1, 49152
154.873, GPIO-1, 49056
154.8732, GPIO-1, 49120
154.8734, GPIO-1, 49024
154.8736, GPIO-1, 49216
154.8738, GPIO-1, 49120
154.874, GPIO-1, 49024
154.8742, GPIO-1, 49072
154.8744, GPIO-1, 49136
154.8746, GPIO-1, 49040
154.8748, GPIO-1, 49088
154.875, GPIO-1, 49136
154.8752, GPIO-1, 49040
154.8754, GPIO-1, 49216
154.8756, GPIO-1, 49136
154.8758, GPIO-1, 49216
154.876, GPIO-1, 49104
154.8762, GPIO-1, 49072
154.8764, GPIO-1, 49200
154.8766, GPIO-1, 49184
154.8768, GPIO-1, 49152
154.877, GPIO-1, 49056
154.8772, GPIO-1, 49184
154.8774, GPIO-1, 49168
154.8776, GPIO-1, 49216
154.8778, GPIO-1, 49120
154.878, GPIO-1, 49024
154.8782, GPIO-1, 49088
154.8784, GPIO-1, 49120
154.8786, GPIO-1, 49184
154.8788, GPIO-1, 49088
154.879, GPIO-1, 49120
154.8792, GPIO-1, 49056
154.8794, GPIO-1, 49216
154.8796, GPIO-1, 49152
154.8798, GPIO-1, 49040
154.88, GPIO-1, 49216
154.8802, GPIO-1, 49056
154.8804, GPIO-1, 49216
154.8806, GPIO-1, 49104
154.8808, GPIO-1, 49056
154.8812, GPIO-1, 49184
154.8814, GPIO-1, 49168
154.8816, GPIO-1, 49072
154.8818, GPIO-1, 49120
154.882, GPIO-1, 49024
154.8822, GPIO-1, 49216
154.8824, GPIO-1, 49152
154.8826, GPIO-1, 49184
154.8828, GPIO-1, 49088
154.883, GPIO-1, 49136
154.8832, GPIO-1, 49184
154.8834, GPIO-1, 49216
154.8836, GPIO-1, 49152
154.8838, GPIO-1, 49040
154.884, GPIO-1, 49216
154.8842, GPIO-1, 49072
154.8844, GPIO-1, 49216
154.8846, GPIO-1, 49104
154.8848, GPIO-1, 49056
154.8852, GPIO-1, 49184
154.8854, GPIO-1, 49168
154.8856, GPIO-1, 49072
154.8858, GPIO-1, 49120
154.886, GPIO-1, 49168
154.8862, GPIO-1, 49216
154.8864, GPIO-1, 49120
154.8866, GPIO-1, 49040
154.8868, GPIO-1, 49072
154.887, GPIO-1, 49152
154.8872, GPIO-1, 49184
154.8874, GPIO-1, 49216
154.8876, GPIO-1, 49120
154.8878, GPIO-1, 49040
154.888, GPIO-1, 49216
154.8882, GPIO-1, 49136
154.8884, GPIO-1, 49040
154.8886, GPIO-1, 49088
154.8888, GPIO-1, 49072
154.889, GPIO-1, 49216
154.8892, GPIO-1, 49088
154.8894, GPIO-1, 49168
154.8896, GPIO-1, 49056
154.8898, GPIO-1, 49184
154.89, GPIO-1, 49024
154.8902, GPIO-1, 49056
154.8904, GPIO-1, 49120
154.8906, GPIO-1, 49024
154.8908, GPIO-1, 49216
154.891, GPIO-1, 49152
154.8912, GPIO-1, 49184
154.8914, GPIO-1, 49088
154.8916, GPIO-1, 49136
154.8918, GPIO-1, 49040
154.892, GPIO-1, 49216
154.8922, GPIO-1, 49136
154.8924, GPIO-1, 49040
154.8926, GPIO-1, 49088
154.8928, GPIO-1, 49072
154.893, GPIO-1, 49200
154.8932, GPIO-1, 49088
154.8934, GPIO-1, 49152
154.8936, GPIO-1, 49216
154.8938, GPIO-1, 49184
154.894, GPIO-1, 49152
154.8942, GPIO-1, 49216
154.8944, GPIO-1, 49168
154.8946, GPIO-1, 49024
154.8948, GPIO-1, 49072
154.895, GPIO-1, 49120
154.8952, GPIO-1, 49168
154.8954, GPIO-1, 49072
154.8956, GPIO-1, 49136
154.8958, GPIO-1, 49040
154.896, GPIO-1, 49088
154.8962, GPIO-1, 49136
154.8964, GPIO-1, 49040
154.8966, GPIO-1, 49216
154.8968, GPIO-1, 49072
154.897, GPIO-1, 49200
154.8972, GPIO-1, 49104
154.8974, GPIO-1, 49072
154.8976, GPIO-1, 49200
154.898, GPIO-1, 49152
154.8982, GPIO-1, 49056
154.8984, GPIO-1, 49120
154.8986, GPIO-1, 49024
154.8988, GPIO-1, 49216
154.899, GPIO-1, 49120
154.8992, GPIO-1, 49040
154.8994, GPIO-1, 49072
154.8996, GPIO-1, 49152
154.8998, GPIO-1, 49184
154.9, GPIO-1, 49072
154.9002, GPIO-1, 49136
154.9004, GPIO-1, 49184
154.9006, GPIO-1, 49216
154.9008, GPIO-1, 49136
154.901, GPIO-1, 49024
154.9012, GPIO-1, 49104
154.9014, GPIO-1, 49072
154.9016, GPIO-1, 49200
154.9018, GPIO-1, 49104
154.902, GPIO-1, 49152
154.9022, GPIO-1, 49056
154.9024, GPIO-1, 49200
154.9026, GPIO-1, 49168
154.9028, GPIO-1, 49216
154.903, GPIO-1, 49104
154.9032, GPIO-1, 49040
154.9034, GPIO-1, 49216
154.9036, GPIO-1, 49120
154.9038, GPIO-1, 49168
154.904, GPIO-1, 49072
154.9042, GPIO-1, 49152
154.9044, GPIO-1, 49024
154.9046, GPIO-1, 49088
154.9048, GPIO-1, 49136
154.905, GPIO-1, 49040
154.9052, GPIO-1, 49088
154.9056, GPIO-1, 49200
154.906, GPIO-1, 49072
154.9062, GPIO-1, 49056
154.9064, GPIO-1, 49200
154.9066, GPIO-1, 49152
154.9068, GPIO-1, 49216
154.907, GPIO-1, 49200
154.9072, GPIO-1, 49024
154.9074, GPIO-1, 49200
154.9076, GPIO-1, 49104
154.9078, GPIO-1, 49168
154.908, GPIO-1, 49072
154.9082, GPIO-1, 49152
154.9084, GPIO-1, 49184
154.9086, GPIO-1, 49216
154.9088, GPIO-1, 49136
154.909, GPIO-1, 49040
154.9092, GPIO-1, 49216
154.9094, GPIO-1, 49136
154.9096, GPIO-1, 49200
154.9098, GPIO-1, 49088
154.91, GPIO-1, 49072
154.9102, GPIO-1, 49200
154.9106, GPIO-1, 49152
154.9108, GPIO-1, 49056
154.911, GPIO-1, 49120
154.9112, GPIO-1, 49152
154.9114, GPIO-1, 49216
154.9116, GPIO-1, 49168
154.9118, GPIO-1, 49024
154.912, GPIO-1, 49216
154.9122, GPIO-1, 49168
154.9124, GPIO-1, 49184
154.9126, GPIO-1, 49072
154.9128, GPIO-1, 49152
154.913, GPIO-1, 49184
154.9132, GPIO-1, 49216
154.9134, GPIO-1, 49136
154.9136, GPIO-1, 49040
154.9138, GPIO-1, 49088
154.9142, GPIO-1, 49200
154.9146, GPIO-1, 49072
154.9148, GPIO-1, 49056
154.915, GPIO-1, 49200
154.9152, GPIO-1, 49040
154.9154, GPIO-1, 49056
154.9156, GPIO-1, 49120
154.9158, GPIO-1, 49040
154.916, GPIO-1, 49072
154.9162, GPIO-1, 49120
154.9164, GPIO-1, 49168
154.9166, GPIO-1, 49072
154.9168, GPIO-1, 49168
154.9172, GPIO-1, 49072
154.9174, GPIO-1, 49136
154.9176, GPIO-1, 49024
154.9178, GPIO-1, 49216
154.918, GPIO-1, 49104
154.9182, GPIO-1, 49200
154.9184, GPIO-1, 49088
154.9188, GPIO-1, 49056
154.919, GPIO-1, 49200
154.9192, GPIO-1, 49152
154.9194, GPIO-1, 49056
154.9196, GPIO-1, 49104
154.9198, GPIO-1, 49040
154.92, GPIO-1, 49216
154.9202, GPIO-1, 49120
154.9204, GPIO-1, 49168
154.9206, GPIO-1, 49056
154.9208, GPIO-1, 49168
154.9212, GPIO-1, 49072
154.9214, GPIO-1, 49120
154.9216, GPIO-1, 49024
154.9218, GPIO-1, 49216
154.922, GPIO-1, 49104
154.9222, GPIO-1, 49200
154.9226, GPIO-1, 49104
154.9228, GPIO-1, 49200
154.923, GPIO-1, 49088
154.9232, GPIO-1, 49152
154.9234, GPIO-1, 49056
154.9236, GPIO-1, 49200
154.9238, GPIO-1, 49040
154.924, GPIO-1, 49056
154.9242, GPIO-1, 49104
154.9244, GPIO-1, 49040
154.9246, GPIO-1, 49216
154.9248, GPIO-1, 49168
154.9252, GPIO-1, 49216
154.9254, GPIO-1, 49168
154.9256, GPIO-1, 49024
154.9258, GPIO-1, 49216
154.926, GPIO-1, 49120
154.9262, GPIO-1, 49024
154.9264, GPIO-1, 49088
154.9266, GPIO-1, 49104
154.9268, GPIO-1, 49184
154.927, GPIO-1, 49088
154.9272, GPIO-1, 49152
154.9274, GPIO-1, 49200
154.9276, GPIO-1, 49216
154.9278, GPIO-1, 49152
154.928, GPIO-1, 49056
154.9282, GPIO-1, 49104
154.9284, GPIO-1, 49040
154.9286, GPIO-1, 49072
154.9288, GPIO-1, 49184
154.929, GPIO-1, 49168
154.9292, GPIO-1, 49072
154.9294, GPIO-1, 49168
154.9298, GPIO-1, 49232
154.93, GPIO-1, 49136
154.9302, GPIO-1, 49040
154.9304, GPIO-1, 49088
154.9306, GPIO-1, 49136
154.9308, GPIO-1, 49184
154.931, GPIO-1, 49104
154.9314, GPIO-1, 49200
154.9316, GPIO-1, 49216
154.9318, GPIO-1, 49152
154.932, GPIO-1, 49056
154.9322, GPIO-1, 49200
154.9324, GPIO-1, 49056
154.9326, GPIO-1, 49216
154.9328, GPIO-1, 49120
154.933, GPIO-1, 49168
154.9332, GPIO-1, 49216
154.9334, GPIO-1, 49184
154.9336, GPIO-1, 49168
154.9338, GPIO-1, 49072
154.934, GPIO-1, 49136
154.9342, GPIO-1, 49040
154.9344, GPIO-1, 49216
154.9346, GPIO-1, 49136
154.9348, GPIO-1, 49200
154.935, GPIO-1, 49088
154.9352, GPIO-1, 49104
154.9354, GPIO-1, 49200
154.9356, GPIO-1, 49088
154.9358, GPIO-1, 49152
154.936, GPIO-1, 49056
154.9362, GPIO-1, 49200
154.9364, GPIO-1, 49056
154.9368, GPIO-1, 49120
154.937, GPIO-1, 49040
154.9372, GPIO-1, 49216
154.9374, GPIO-1, 49168
154.9378, GPIO-1, 49072
154.938, GPIO-1, 49152
154.9382, GPIO-1, 49024
154.9384, GPIO-1, 49216
154.9386, GPIO-1, 49120
154.9388, GPIO-1, 49040
154.939, GPIO-1, 49216
154.9392, GPIO-1, 49104
154.9394, GPIO-1, 49184
154.9396, GPIO-1, 49088
154.9398, GPIO-1, 49104
154.94, GPIO-1, 49056
154.9402, GPIO-1, 49200
154.9404, GPIO-1, 49152
154.9406, GPIO-1, 49056
154.9408, GPIO-1, 49104
154.941, GPIO-1, 49040
154.9412, GPIO-1, 49216
154.9414, GPIO-1, 49120
154.9416, GPIO-1, 49168
154.9418, GPIO-1, 49056
154.942, GPIO-1, 49168
154.9422, GPIO-1, 49024
154.9424, GPIO-1, 49216
154.9426, GPIO-1, 49152
154.9428, GPIO-1, 49024
154.943, GPIO-1, 49216
154.9432, GPIO-1, 49136
154.9434, GPIO-1, 49200
154.9436, GPIO-1, 49104
154.944, GPIO-1, 49200
154.9444, GPIO-1, 49152
154.9446, GPIO-1, 49056
154.9448, GPIO-1, 49200
154.945, GPIO-1, 49152
154.9452, GPIO-1, 49216
154.9454, GPIO-1, 49104
154.9456, GPIO-1, 49040
154.9458, GPIO-1, 49072
154.946, GPIO-1, 49168
154.9464, GPIO-1, 49072
154.9466, GPIO-1, 49136
154.9468, GPIO-1, 49024
154.947, GPIO-1, 49216
154.9472, GPIO-1, 49120
154.9474, GPIO-1, 49024
154.9476, GPIO-1, 49088
154.9478, GPIO-1, 49104
154.948, GPIO-1, 49040
154.9482, GPIO-1, 49200
154.9484, GPIO-1, 49088
154.9486, GPIO-1, 49056
154.9488, GPIO-1, 49200
154.949, GPIO-1, 49152
154.9492, GPIO-1, 49200
154.9494, GPIO-1, 49104
154.9496, GPIO-1, 49040
154.9498, GPIO-1, 49072
154.95, GPIO-1, 49104
154.9502, GPIO-1, 49168
154.9504, GPIO-1, 49056
154.9506, GPIO-1, 49168
154.951, GPIO-1, 49216
154.9512, GPIO-1, 49120
154.9514, GPIO-1, 49024
154.9516, GPIO-1, 49088
154.9518, GPIO-1, 49120
154.952, GPIO-1, 49184
154.9522, GPIO-1, 49088
154.9524, GPIO-1, 49136
154.9526, GPIO-1, 49184
154.9528, GPIO-1, 49200
154.953, GPIO-1, 49136
154.9532, GPIO-1, 49056
154.9534, GPIO-1, 49200
154.9536, GPIO-1, 49040
154.9538, GPIO-1, 49216
154.954, GPIO-1, 49184
154.9542, GPIO-1, 49024
154.9544, GPIO-1, 49072
154.9546, GPIO-1, 49168
154.955, GPIO-1, 49216
154.9552, GPIO-1, 49120
154.9554, GPIO-1, 49024
154.9556, GPIO-1, 49216
154.9558, GPIO-1, 49120
154.956, GPIO-1, 49024
154.9562, GPIO-1, 49088
154.9564, GPIO-1, 49120
154.9566, GPIO-1, 49184
154.9568, GPIO-1, 49200
154.957, GPIO-1, 49152
154.9572, GPIO-1, 49056
154.9574, GPIO-1, 49200
154.9576, GPIO-1, 49152
154.9578, GPIO-1, 49216
154.958, GPIO-1, 49104
154.9582, GPIO-1, 49040
154.9584, GPIO-1, 49072
154.9586, GPIO-1, 49184
154.9588, GPIO-1, 49168
154.959, GPIO-1, 49056
154.9592, GPIO-1, 49184
154.9594, GPIO-1, 49024
154.9596, GPIO-1, 49216
154.9598, GPIO-1, 49120
154.96, GPIO-1, 49024
154.9602, GPIO-1, 49088
154.9604, GPIO-1, 49120
154.9606, GPIO-1, 49184
154.9608, GPIO-1, 49088
154.961, GPIO-1, 49120
154.9612, GPIO-1, 49040
154.9614, GPIO-1, 49200
154.9616, GPIO-1, 49056
154.9618, GPIO-1, 49040
154.962, GPIO-1, 49088
154.9622, GPIO-1, 49056
154.9624, GPIO-1, 49216
154.9626, GPIO-1, 49184
154.9628, GPIO-1, 49040
154.963, GPIO-1, 49056
154.9632, GPIO-1, 49168
154.9634, GPIO-1, 49024
154.9636, GPIO-1, 49072
154.9638, GPIO-1, 49120
154.964, GPIO-1, 49024
154.9642, GPIO-1, 49216
154.9644, GPIO-1, 49136
154.9646, GPIO-1, 49184
154.9648, GPIO-1, 49088
154.965, GPIO-1, 49136
154.9652, GPIO-1, 49040
154.9654, GPIO-1, 49216
154.9656, GPIO-1, 49136
154.9658, GPIO-1, 49040
154.966, GPIO-1, 49200
154.9662, GPIO-1, 49056
154.9664, GPIO-1, 49200
154.9666, GPIO-1, 49184
154.9668, GPIO-1, 49040
154.967, GPIO-1, 49056
154.9672, GPIO-1, 49184
154.9674, GPIO-1, 49152
154.9676, GPIO-1, 49216
154.9678, GPIO-1, 49120
154.968, GPIO-1, 49024
154.9682, GPIO-1, 49216
154.9684, GPIO-1, 49120
154.9686, GPIO-1, 49184
154.9688, GPIO-1, 49072
154.969, GPIO-1, 49136
154.9692, GPIO-1, 49184
154.9694, GPIO-1, 49200
154.9696, GPIO-1, 49136
154.9698, GPIO-1, 49040
154.97, GPIO-1, 49216
154.9702, GPIO-1, 49072
154.9704, GPIO-1, 49216
154.9706, GPIO-1, 49104
154.9708, GPIO-1, 49056
154.9712, GPIO-1, 49104
154.9714, GPIO-1, 49152
154.9716, GPIO-1, 49232
154.9718, GPIO-1, 49104
154.972, GPIO-1, 49024
154.9722, GPIO-1, 49216
154.9724, GPIO-1, 49120
154.9726, GPIO-1, 49024
154.9728, GPIO-1, 49072
154.973, GPIO-1, 49120
154.9732, GPIO-1, 49184
154.9734, GPIO-1, 49216
154.9736, GPIO-1, 49136
154.9738, GPIO-1, 49040
154.974, GPIO-1, 49216
154.9742, GPIO-1, 49136
154.9744, GPIO-1, 49056
154.9746, GPIO-1, 49104
154.9748, GPIO-1, 49056
154.975, GPIO-1, 49200
154.9752, GPIO-1, 49184
154.9754, GPIO-1, 49168
154.9756, GPIO-1, 49056
154.9758, GPIO-1, 49184
154.976, GPIO-1, 49152
154.9762, GPIO-1, 49216
154.9764, GPIO-1, 49168
154.9766, GPIO-1, 49024
154.9768, GPIO-1, 49216
154.977, GPIO-1, 49152
154.9772, GPIO-1, 49184
154.9774, GPIO-1, 49088
154.9776, GPIO-1, 49136
154.9778, GPIO-1, 49200
154.978, GPIO-1, 49216
154.9782, GPIO-1, 49136
154.9784, GPIO-1, 49040
154.9786, GPIO-1, 49216
154.9788, GPIO-1, 49072
154.979, GPIO-1, 49216
154.9792, GPIO-1, 49200
154.9794, GPIO-1, 49056
154.9798, GPIO-1, 49200
154.98, GPIO-1, 49168
154.9802, GPIO-1, 49072
154.9804, GPIO-1, 49120
154.9806, GPIO-1, 49024
154.9808, GPIO-1, 49232
154.981, GPIO-1, 49120
154.9812, GPIO-1, 49184
154.9814, GPIO-1, 49216
154.9816, GPIO-1, 49152
154.9818, GPIO-1, 49184
154.982, GPIO-1, 49088
154.9822, GPIO-1, 49136
154.9824, GPIO-1, 49040
154.9826, GPIO-1, 49216
154.9828, GPIO-1, 49136
154.983, GPIO-1, 49200
154.9832, GPIO-1, 49104
154.9834, GPIO-1, 49088
154.9836, GPIO-1, 49216
154.9838, GPIO-1, 49200
154.984, GPIO-1, 49168
154.9842, GPIO-1, 49072
154.9844, GPIO-1, 49120
154.9846, GPIO-1, 49024
154.9848, GPIO-1, 49056
154.985, GPIO-1, 49120
154.9852, GPIO-1, 49024
154.9854, GPIO-1, 49072
154.9856, GPIO-1, 49152
154.9858, GPIO-1, 49184
154.986, GPIO-1, 49072
154.9862, GPIO-1, 49136
154.9864, GPIO-1, 49184
154.9866, GPIO-1, 49216
154.9868, GPIO-1, 49136
154.987, GPIO-1, 49040
154.9872, GPIO-1, 49104
154.9874, GPIO-1, 49072
154.9876, GPIO-1, 49200
154.9878, GPIO-1, 49088
154.988, GPIO-1, 49152
154.9882, GPIO-1, 49056
154.9884, GPIO-1, 49184
154.9886, GPIO-1, 49040
154.9888, GPIO-1, 49216
154.989, GPIO-1, 49184
154.9892, GPIO-1, 49024
154.9894, GPIO-1, 49216
154.9896, GPIO-1, 49120
154.9898, GPIO-1, 49168
154.99, GPIO-1, 49088
154.9902, GPIO-1, 49136
154.9904, GPIO-1, 49024
154.9906, GPIO-1, 49216
154.9908, GPIO-1, 49136
154.991, GPIO-1, 49040
154.9912, GPIO-1, 49216
154.9914, GPIO-1, 49136
154.9916, GPIO-1, 49200
154.9918, GPIO-1, 49088
154.992, GPIO-1, 49072
154.9922, GPIO-1, 49200
154.9924, GPIO-1, 49088
154.9926, GPIO-1, 49152
154.9928, GPIO-1, 49056
154.993, GPIO-1, 49120
154.9932, GPIO-1, 49168
154.9934, GPIO-1, 49216
154.9936, GPIO-1, 49120
154.9938, GPIO-1, 49168
154.994, GPIO-1, 49072
154.9942, GPIO-1, 49152
154.9944, GPIO-1, 49184
154.9946, GPIO-1, 49088
154.9948, GPIO-1, 49136
154.995, GPIO-1, 49040
154.9952, GPIO-1, 49216
154.9954, GPIO-1, 49088
154.9956, GPIO-1, 49040
154.9958, GPIO-1, 49088
154.996, GPIO-1, 49072
154.9962, GPIO-1, 49200
154.9966, GPIO-1, 49152
154.9968, GPIO-1, 49056
154.997, GPIO-1, 49184
154.9972, GPIO-1, 49024
154.9974, GPIO-1, 49216
154.9976, GPIO-1, 49120
154.9978, GPIO-1, 49040
154.998, GPIO-1, 49216
154.9982, GPIO-1, 49152
154.9984, GPIO-1, 49184
154.9986, GPIO-1, 49072
154.9988, GPIO-1, 49152
154.999, GPIO-1, 49024
154.9992, GPIO-1, 49216
154.9994, GPIO-1, 49104
154.9996, GPIO-1, 49200
154.9998, GPIO-1, 49216
155, GPIO-1, 49136
155.0002, GPIO-1, 49200
155.0004, GPIO-1, 49216
155.0006, GPIO-1, 49056
155.001, GPIO-1, 49184
155.0012, GPIO-1, 49152
155.0014, GPIO-1, 49056
155.0016, GPIO-1, 49104
155.0018, GPIO-1, 49040
155.002, GPIO-1, 49216
155.0022, GPIO-1, 49120
155.0024, GPIO-1, 49168
155.0026, GPIO-1, 49072
155.0028, GPIO-1, 49152
155.003, GPIO-1, 49024
155.0032, GPIO-1, 49216
155.0034, GPIO-1, 49136
155.0036, GPIO-1, 49040
155.0038, GPIO-1, 49216
155.004, GPIO-1, 49088
155.0042, GPIO-1, 49200
155.0044, GPIO-1, 49088
155.0048, GPIO-1, 49056
155.005, GPIO-1, 49104
155.0052, GPIO-1, 49152
155.0054, GPIO-1, 49056
155.0056, GPIO-1, 49200
155.0058, GPIO-1, 49024
155.006, GPIO-1, 49216
155.0062, GPIO-1, 49104
155.0064, GPIO-1, 49184
155.0066, GPIO-1, 49216
155.0068, GPIO-1, 49152
155.007, GPIO-1, 49168
155.0072, GPIO-1, 49072
155.0074, GPIO-1, 49120
155.0076, GPIO-1, 49040
155.0078, GPIO-1, 49216
155.008, GPIO-1, 49136
155.0082, GPIO-1, 49200
155.0084, GPIO-1, 49072
155.0086, GPIO-1, 49088
155.0088, GPIO-1, 49200
155.0092, GPIO-1, 49056
155.0096, GPIO-1, 49200
155.0098, GPIO-1, 49152
155.01, GPIO-1, 49216
155.0102, GPIO-1, 49104
155.0104, GPIO-1, 49024
155.0106, GPIO-1, 49072
155.0108, GPIO-1, 49120
155.011, GPIO-1, 49168
155.0112, GPIO-1, 49072
155.0114, GPIO-1, 49152
155.0116, GPIO-1, 49040
155.0118, GPIO-1, 49216
155.012, GPIO-1, 49136
155.0122, GPIO-1, 49200
155.0124, GPIO-1, 49216
155.0126, GPIO-1, 49088
155.0128, GPIO-1, 49200
155.013, GPIO-1, 49088
155.0132, GPIO-1, 49072
155.0134, GPIO-1, 49056
155.0136, GPIO-1, 49200
155.0138, GPIO-1, 49152
155.014, GPIO-1, 49056
155.0142, GPIO-1, 49104
155.0144, GPIO-1, 49040
155.0146, GPIO-1, 49216
155.0148, GPIO-1, 49120
155.015, GPIO-1, 49168
155.0152, GPIO-1, 49072
155.0154, GPIO-1, 49168
155.0158, GPIO-1, 49216
155.016, GPIO-1, 49120
155.0162, GPIO-1, 49024
155.0164, GPIO-1, 49088
155.0166, GPIO-1, 49136
155.0168, GPIO-1, 49200
155.017, GPIO-1, 49088
155.0172, GPIO-1, 49072
155.0174, GPIO-1, 49200
155.0178, GPIO-1, 49152
155.018, GPIO-1, 49056
155.0182, GPIO-1, 49104
155.0184, GPIO-1, 49040
155.0186, GPIO-1, 49216
155.0188, GPIO-1, 49120
155.019, GPIO-1, 49024
155.0192, GPIO-1, 49056
155.0194, GPIO-1, 49152
155.0196, GPIO-1, 49168
155.0198, GPIO-1, 49216
155.02, GPIO-1, 49120
155.0202, GPIO-1, 49024
155.0204, GPIO-1, 49216
155.0206, GPIO-1, 49120
155.0208, GPIO-1, 49200
155.021, GPIO-1, 49088
155.0214, GPIO-1, 49200
155.0218, GPIO-1, 49088
155.022, GPIO-1, 49056
155.0222, GPIO-1, 49200
155.0224, GPIO-1, 49152
155.0226, GPIO-1, 49216
155.0228, GPIO-1, 49104
155.023, GPIO-1, 49024
155.0232, GPIO-1, 49216
155.0234, GPIO-1, 49120
155.0236, GPIO-1, 49168
155.0238, GPIO-1, 49072
155.024, GPIO-1, 49152
155.0242, GPIO-1, 49040
155.0244, GPIO-1, 49216
155.0246, GPIO-1, 49120
155.0248, GPIO-1, 49040
155.025, GPIO-1, 49216
155.0252, GPIO-1, 49136
155.0254, GPIO-1, 49200
155.0256, GPIO-1, 49088
155.0258, GPIO-1, 49136
155.026, GPIO-1, 49200
155.0264, GPIO-1, 49152
155.0266, GPIO-1, 49216
155.0268, GPIO-1, 49200
155.027, GPIO-1, 49040
155.0272, GPIO-1, 49216
155.0274, GPIO-1, 49120
155.0276, GPIO-1, 49184
155.0278, GPIO-1, 49072
155.028, GPIO-1, 49168
155.0284, GPIO-1, 49072
155.0286, GPIO-1, 49136
155.0288, GPIO-1, 49040
155.029, GPIO-1, 49216
155.0292, GPIO-1, 49120
155.0294, GPIO-1, 49200
155.0296, GPIO-1, 49088
155.0298, GPIO-1, 49104
155.03, GPIO-1, 49200
155.0302, GPIO-1, 49216
155.0304, GPIO-1, 49152
155.0306, GPIO-1, 49056
155.0308, GPIO-1, 49200
155.031, GPIO-1, 49040
155.0312, GPIO-1, 49056
155.0314, GPIO-1, 49104
155.0316, GPIO-1, 49040
155.0318, GPIO-1, 49216
155.032, GPIO-1, 49184
155.0322, GPIO-1, 49168
155.0324, GPIO-1, 49072
155.0326, GPIO-1, 49168
155.0328, GPIO-1, 49040
155.033, GPIO-1, 49232
155.0332, GPIO-1, 49136
155.0334, GPIO-1, 49040
155.0336, GPIO-1, 49088
155.0338, GPIO-1, 49120
155.034, GPIO-1, 49200
155.0342, GPIO-1, 49104
155.0344, GPIO-1, 49152
155.0346, GPIO-1, 49056
155.0348, GPIO-1, 49104
155.035, GPIO-1, 49056
155.0354, GPIO-1, 49104
155.0356, GPIO-1, 49168
155.0358, GPIO-1, 49072
155.036, GPIO-1, 512
155.0362, GPIO-1, 496
155.0364, GPIO-1, 480
174.5348, GPIO-1, 46640
174.535, GPIO-1, 49152
174.5354, GPIO-1, 49056
174.5356, GPIO-1, 49104
174.5358, GPIO-1, 49024
174.536, GPIO-1, 49056
174.5362, GPIO-1, 49120
174.5364, GPIO-1, 49168
174.5366, GPIO-1, 49072
174.5368, GPIO-1, 49152
174.537, GPIO-1, 49168
174.5372, GPIO-1, 49056
174.5374, GPIO-1, 49136
174.5376, GPIO-1, 49024
174.5378, GPIO-1, 49216
174.538, GPIO-1, 49120
174.5382, GPIO-1, 49184
174.5384, GPIO-1, 49088
174.5386, GPIO-1, 49120
174.5388, GPIO-1, 49184
174.539, GPIO-1, 49088
174.5392, GPIO-1, 49136
174.5394, GPIO-1, 49040
174.5396, GPIO-1, 49088
174.5398, GPIO-1, 49136
174.54, GPIO-1, 49200
174.5402, GPIO-1, 49088
174.5404, GPIO-1, 49056
174.5406, GPIO-1, 49200
174.541, GPIO-1, 49152
174.5412, GPIO-1, 49056
174.5414, GPIO-1, 49104
174.5416, GPIO-1, 49040
174.5418, GPIO-1, 49216
174.542, GPIO-1, 49104
174.5422, GPIO-1, 49040
174.5424, GPIO-1, 49216
174.5426, GPIO-1, 49184
174.5428, GPIO-1, 49152
174.543, GPIO-1, 49216
174.5432, GPIO-1, 49120
174.5434, GPIO-1, 49024
174.5436, GPIO-1, 49216
174.5438, GPIO-1, 49104
174.544, GPIO-1, 49168
174.5442, GPIO-1, 49072
174.5444, GPIO-1, 49152
174.5446, GPIO-1, 49168
174.5448, GPIO-1, 49216
174.545, GPIO-1, 49152
174.5452, GPIO-1, 49024
174.5454, GPIO-1, 49216
174.5456, GPIO-1, 49120
174.5458, GPIO-1, 49184
174.546, GPIO-1, 49088
174.5462, GPIO-1, 49120
174.5464, GPIO-1, 49040
174.5466, GPIO-1, 49088
174.5468, GPIO-1, 49120
174.547, GPIO-1, 49056
174.5472, GPIO-1, 49200
174.5474, GPIO-1, 49072
174.5476, GPIO-1, 49200
174.5478, GPIO-1, 49088
174.548, GPIO-1, 49072
174.5482, GPIO-1, 49200
174.5486, GPIO-1, 49152
174.5488, GPIO-1, 49200
174.5492, GPIO-1, 49040
174.5494, GPIO-1, 49216
174.5496, GPIO-1, 49104
174.5498, GPIO-1, 49040
174.55, GPIO-1, 49056
174.5502, GPIO-1, 49184
174.5504, GPIO-1, 49168
174.5506, GPIO-1, 49056
174.5508, GPIO-1, 49120
174.551, GPIO-1, 49024
174.5512, GPIO-1, 49216
174.5514, GPIO-1, 49120
174.5516, GPIO-1, 49168
174.5518, GPIO-1, 49072
174.552, GPIO-1, 49152
174.5522, GPIO-1, 49168
174.5524, GPIO-1, 49072
174.5526, GPIO-1, 49120
174.5528, GPIO-1, 49024
174.553, GPIO-1, 49216
174.5532, GPIO-1, 49120
174.5534, GPIO-1, 49184
174.5536, GPIO-1, 49072
174.5538, GPIO-1, 49120
174.554, GPIO-1, 49040
174.5542, GPIO-1, 49216
174.5544, GPIO-1, 49136
174.5546, GPIO-1, 49040
174.5548, GPIO-1, 49104
174.555, GPIO-1, 49136
174.5552, GPIO-1, 49200
174.5554, GPIO-1, 49088
174.5556, GPIO-1, 49072
